time,auc_mean,auc_sem,null_mean,null_std,z_value_vs_null,p_value_uncorrected,significant_uncorrected_p_lt_threshold,significant_after_min_duration_filter
-0.5,0.5312292358803987,0.011522061287311812,0.4969060706735126,0.03328425797330643,1.0312131709354273,0.19607843137254902,0,0
-0.49,0.5556931440652371,0.01458561164285342,0.4977142857142858,0.032138878570646595,1.8040100006446749,0.0784313725490196,0,0
-0.48,0.5344004832376925,0.019241911151597593,0.4986650558743581,0.034522961900959034,1.035120551528972,0.17647058823529413,0,0
-0.47,0.557293868921776,0.020771024725199337,0.5039969797644216,0.034988944204742564,1.5232494254608093,0.0784313725490196,0,0
-0.46,0.5899728178797946,0.010690496321734718,0.5047327091513136,0.027500860211470586,3.0995433623900754,0.0196078431372549,1,1
-0.45,0.5965871337964361,0.017667276702713074,0.4986813651464815,0.028636396308619756,3.4189277028717586,0.0196078431372549,1,1
-0.44,0.5976442162488673,0.012771133193855776,0.49961643008154644,0.030646999230934738,3.1986096070499697,0.0196078431372549,1,1
-0.43,0.6034128662035638,0.01302935602692259,0.49634309876170335,0.031137162476537944,3.438648833930781,0.0196078431372549,1,1
-0.42,0.6180308064028994,0.011920649576388524,0.5059764421624888,0.03531297972509625,3.17317782619108,0.0196078431372549,1,1
-0.41000000000000003,0.5513440048323769,0.013324777510966702,0.4947157958320747,0.03517209295685843,1.6100323932886653,0.0784313725490196,0,0
-0.4,0.5416490486257929,0.013507369352416804,0.49919782543038366,0.04199683673682889,1.0108195400865005,0.17647058823529413,0,0
-0.39,0.5271519178495923,0.014748813638407647,0.49868861371186946,0.0343919793502958,0.8276145972237562,0.27450980392156865,0,0
-0.38,0.506433101781939,0.014390456776730601,0.5042609483539716,0.03471678472687151,0.06256781683719985,0.49019607843137253,0,0
-0.37,0.554847478103292,0.01251651523587703,0.5068746602234975,0.036810470211890454,1.3032383885250798,0.0392156862745098,1,1
-0.36,0.5588945937783147,0.016416322486164085,0.5017167019027484,0.0375400206746607,1.5231182841132815,0.0196078431372549,1,1
-0.35,0.5747810329205678,0.015447188679318697,0.5038834189066749,0.032507301594118576,2.1809750590531998,0.0196078431372549,1,1
-0.33999999999999997,0.5539414074297795,0.013352375376026807,0.490812443370583,0.03215353251814769,1.9633601385342665,0.0392156862745098,1,1
-0.32999999999999996,0.5559951676230745,0.016537085331507752,0.49955602536997873,0.03223415751589821,1.7509110397955792,0.058823529411764705,0,0
-0.32,0.573663545756569,0.01944692974708271,0.4959220779220779,0.037178478077166184,2.0910341642585255,0.0196078431372549,1,1
-0.31,0.5817275747508306,0.017800009482035625,0.49584053156146174,0.03151530821011439,2.7252483972790285,0.0196078431372549,1,1
-0.3,0.5528843249773482,0.012944034234645213,0.5016889157354275,0.034306567251117435,1.4922918071977351,0.09803921568627451,0,0
-0.29000000000000004,0.5460283902144367,0.013088961364176812,0.5053427967381454,0.02801550928816389,1.4522525026336153,0.11764705882352941,0,0
-0.28,0.5604047115675023,0.015039118765725897,0.4951114466928421,0.03584891084224258,1.8213458467954846,0.058823529411764705,0,0
-0.27,0.5418000604047115,0.016790472662806977,0.49933675626698887,0.037303454980487524,1.1383209453369427,0.09803921568627451,0,0
-0.26,0.5041075203865902,0.012141067370404829,0.5019498640893989,0.033445971653489184,0.0645116942496195,0.4117647058823529,0,0
-0.25,0.5756266988825128,0.011890035799603297,0.495777106614316,0.02767638630878304,2.8851162639992753,0.0196078431372549,1,1
-0.24,0.5767441860465116,0.012895631779319176,0.4958731501057081,0.030715086877940615,2.6329417937894406,0.0196078431372549,1,1
