time,auc_mean,auc_sem,null_mean,null_std,z_value_vs_null,p_value_uncorrected,significant_uncorrected_p_lt_threshold,significant_after_min_duration_filter
-0.42,0.5404711567502265,0.013074767686093149,0.49801812141347024,0.042534793501738354,0.998077852077059,0.23529411764705882,0,0
-0.41,0.6535487768045908,0.013458526551683827,0.4954835397160979,0.02830391752573214,5.584571003105487,0.0196078431372549,1,1
-0.39999999999999997,0.6229839927514347,0.013123343541196469,0.5025164602839021,0.03431109665717026,3.5110370755916236,0.0196078431372549,1,1
-0.39,0.5877982482633645,0.01099730773350771,0.5076363636363637,0.03726112743374413,2.151354243629387,0.0392156862745098,1,1
-0.38,0.56578073089701,0.011548034409488166,0.5061588643914225,0.031695110442703796,1.8811061287629103,0.058823529411764705,0,0
-0.37,0.6087284808215041,0.01912075235337685,0.5006408939897312,0.03476660141377067,3.1089488887734817,0.0196078431372549,1,1
-0.36,0.578979160374509,0.01908009242163539,0.49658411356085774,0.036322935549550774,2.2684027479345708,0.0196078431372549,1,1
-0.35,0.5411960132890365,0.01786480336791523,0.4969592268196921,0.03057461549852348,1.4468468612951395,0.09803921568627451,0,0
-0.33999999999999997,0.5170341286620357,0.020398975572137615,0.4885780730897011,0.028363451616835633,1.0032649043124218,0.17647058823529413,0,0
-0.32999999999999996,0.5405617638175777,0.014856352939292206,0.4946964663243732,0.029358881928253658,1.5622290251137194,0.0784313725490196,0,0
-0.31999999999999995,0.5172757475083056,0.01490833274321898,0.49461854424645124,0.03466002453934523,0.6536984195188457,0.27450980392156865,0,0
-0.31,0.5667774086378736,0.015818860065232483,0.4966674720628209,0.03972273919844309,1.764982425426508,0.058823529411764705,0,0
-0.3,0.553881002718212,0.013397161176767274,0.4970649350649351,0.03155007786184445,1.8008217888421818,0.0392156862745098,1,1
-0.29,0.6141045001510117,0.013478438341728358,0.499784355179704,0.03350636026952884,3.41189386288764,0.0196078431372549,1,1
-0.27999999999999997,0.5790093627302929,0.013289147133824402,0.49073874962247077,0.031550820761036644,2.797727950609482,0.0196078431372549,1,1
-0.27,0.5472062820900031,0.01579369845230256,0.49696949562065845,0.03908617591838263,1.28528271924698,0.13725490196078433,0,0
-0.26,0.5555421322863183,0.007190190800325711,0.4972419208698278,0.03550635562762698,1.6419655125384918,0.058823529411764705,0,0
-0.24999999999999997,0.541498036846874,0.015144235404219216,0.49045061914829363,0.028954270227084543,1.7630358941262274,0.0392156862745098,1,0
-0.24,0.5309272123225612,0.008539959027682538,0.49079069767441874,0.03365935730077373,1.192432591314507,0.13725490196078433,0,0
-0.22999999999999998,0.5717607973421928,0.009022532197221125,0.4927792207792207,0.0335917380192449,2.3512203065445156,0.0196078431372549,1,1
-0.21999999999999997,0.554605859257022,0.007434123081656639,0.4944922983992751,0.03366895219853192,1.7854301049608556,0.0392156862745098,1,1
-0.21,0.6055270311084264,0.015950126242599824,0.49867472062820895,0.03934949435630291,2.7154684508189146,0.0196078431372549,1,1
-0.19999999999999998,0.6102990033222593,0.01445954233567863,0.4910800362428269,0.033254945702584734,3.584999601131993,0.0196078431372549,1,1
-0.18999999999999997,0.5553609181516158,0.02375900738269131,0.4900169133192388,0.032290886740814206,2.023605153889601,0.0392156862745098,1,1
-0.18,0.5883116883116883,0.019830092388836797,0.497477499244941,0.03423628276418793,2.653155708883277,0.0196078431372549,1,1
-0.16999999999999998,0.6187556629417095,0.011181404504398217,0.5008468740561763,0.02989292607207448,3.9443709391728548,0.0196078431372549,1,1
-0.15999999999999998,0.6328601630927211,0.016447221819235133,0.5026632437330113,0.033608636262813525,3.8739125962027487,0.0196078431372549,1,1
-0.14999999999999997,0.5885533071579584,0.013689961599272986,0.49864935064935073,0.03628781441857651,2.477524699381837,0.0196078431372549,1,1
-0.13999999999999996,0.5504077318030807,0.013635374136056921,0.49738024765931754,0.03033123152606033,1.74827995685577,0.0392156862745098,1,1
-0.13,0.5517064331017819,0.013809377424459321,0.49754152823920267,0.035733761946182996,1.515790723186508,0.0784313725490196,0,0
-0.12,0.551464814255512,0.01991210926924126,0.498236182422229,0.032080434226932165,1.659224169372261,0.058823529411764705,0,0
-0.10999999999999999,0.5503775294472969,0.016358419831451195,0.5088722440350346,0.0345464561962535,1.2014339524863755,0.11764705882352941,0,0
