id_sess;block;trial;dual;lines_first;decision;task;side;coherence;mu;meanTilt;sdTilt;tOn;tOff;rr;acc;tResp;id;seq;signed_mu;signed_coherence;session;id_session;s;sign_s
20py04;3;40;1;1;1;orientation;1;NA;3.5178;3.3459;16.1653;591470.04;591470.3431;1;1;0.6419;20;1;3.5178;NA;4;20_4.0;1.03408080653799;1
20py04;3;40;1;1;2;motion;1;0.3844;NA;NA;NA;591471.5374;591471.8941;1;1;0.1943;20;1;NA;0.3844;4;20_4.0;3.09820026897045;1
20py04;3;41;1;1;1;orientation;-1;NA;1.2118;-1.4164;15.8141;591474.3135;591474.6158;0;1;0.2892;20;1;-1.2118;NA;4;20_4.0;-0.0593713448899084;-1
20py04;3;41;1;1;2;motion;1;0.3115;NA;NA;NA;591475.4406;591475.794;1;1;0.2155;20;1;NA;0.3115;4;20_4.0;2.54015723142999;1
20py04;3;42;1;1;1;orientation;-1;NA;5.5129;-6.0878;14.4896;591478.4728;591478.776;0;1;0.3541;20;1;-5.5129;NA;4;20_4.0;-1.05375713829877;-1
20py04;3;42;1;1;2;motion;1;0.0634;NA;NA;NA;591479.6817;591480.0334;1;1;0.2964;20;1;NA;0.0634;4;20_4.0;0.640973725068;1
20py04;3;43;1;1;1;orientation;1;NA;0.8125;0.8867;16.236;591482.3842;591482.6865;1;1;0.1871;20;1;0.8125;NA;4;20_4.0;0.408633389154301;1
20py04;3;43;1;1;2;motion;1;0.1343;NA;NA;NA;591483.4896;591483.8437;1;1;0.3254;20;1;NA;0.1343;4;20_4.0;1.18370693990502;1
20py04;3;44;1;1;1;orientation;-1;NA;6.2026;-6.8904;13.6592;591486.0994;591486.4017;0;1;0.2468;20;1;-6.2026;NA;4;20_4.0;-1.21321120393641;-1
20py04;3;44;1;1;2;motion;1;0.2407;NA;NA;NA;591487.1857;591487.5392;1;1;0.3093;20;1;NA;0.2407;4;20_4.0;1.99818950772814;1
20py04;3;45;1;1;1;orientation;-1;NA;0.5092;-1.5745;14.9483;591490.27;591490.5722;1;0;0.2687;20;1;-0.5092;NA;4;20_4.0;0.103065115189853;1
20py04;3;45;1;1;2;motion;-1;0.3232;NA;NA;NA;591491.41;591491.7611;0;1;0.2793;20;1;NA;-0.3232;4;20_4.0;-2.31841500350735;-1
20py04;3;46;1;1;1;orientation;1;NA;7.2709;7.4845;15.5294;591494.1556;591494.4616;1;1;0.2999;20;1;7.2709;NA;4;20_4.0;1.90177263449892;1
20py04;3;46;1;1;2;motion;1;0.2925;NA;NA;NA;591495.2842;591495.7004;1;1;0.1651;20;1;NA;0.2925;4;20_4.0;2.39471391574729;1
20py04;3;47;1;1;1;orientation;1;NA;2.7683;1.6118;15.1309;591497.8185;591498.1237;0;0;0.3659;20;1;2.7683;NA;4;20_4.0;0.86080137751752;1
20py04;3;47;1;1;2;motion;-1;0.2067;NA;NA;NA;591499.0635;591499.4841;0;1;0.2368;20;1;NA;-0.2067;4;20_4.0;-1.42661783103185;-1
20py04;3;48;1;1;1;orientation;1;NA;1.9987;2.1926;15.7882;591502.252;591502.5581;0;0;0.4429;20;1;1.9987;NA;4;20_4.0;0.682874961808177;1
20py04;3;48;1;1;2;motion;-1;0.3661;NA;NA;NA;591503.5564;591503.9631;0;1;0.1425;20;1;NA;-0.3661;4;20_4.0;-2.64681070049618;-1
20py04;3;49;1;1;1;orientation;-1;NA;5.1627;-4.9682;15.8883;591506.4453;591506.7474;0;1;0.478;20;1;-5.1627;NA;4;20_4.0;-0.972793220963251;-1
20py04;3;49;1;1;2;motion;1;0.3692;NA;NA;NA;591507.7622;591508.1122;1;1;0.0414;20;1;NA;0.3692;4;20_4.0;2.98184561642429;1
20py04;3;50;1;1;1;orientation;-1;NA;4.4808;-3.6979;14.3333;591510.4747;591510.7768;0;1;0.2569;20;1;-4.4808;NA;4;20_4.0;-0.815142463592927;-1
20py04;3;50;1;1;2;motion;1;0.1709;NA;NA;NA;591511.5696;591511.9256;1;1;0.3229;20;1;NA;0.1709;4;20_4.0;1.46387669537801;1
20py04;4;1;1;1;1;orientation;1;NA;0.8681;1.1852;15.8993;591515.8571;591516.1594;0;0;0.4902;20;1;0.8681;NA;4;20_4.0;0.421487740393178;1
20py04;4;1;1;1;2;motion;-1;0.3088;NA;NA;NA;591517.2171;591517.5712;0;1;0.1978;20;1;NA;-0.3088;4;20_4.0;-2.20818428004257;-1
20py04;4;2;1;1;1;orientation;-1;NA;0.3362;-2.7617;16.2107;591519.8931;591520.1952;0;1;0.6625;20;1;-0.3362;NA;4;20_4.0;0.143061567785639;1
20py04;4;2;1;1;2;motion;1;0.066;NA;NA;NA;591521.4261;591521.778;1;1;0.2956;20;1;NA;0.066;4;20_4.0;0.660876494582475;1
20py04;4;3;1;1;1;orientation;-1;NA;2.3835;-1.9218;14.6022;591524.1436;591524.4458;1;0;1.0354;20;1;-2.3835;NA;4;20_4.0;-0.330260613713502;-1
20py04;4;3;1;1;2;motion;-1;0.3877;NA;NA;NA;591526.0971;591526.4541;0;1;0.1798;20;1;NA;-0.3877;4;20_4.0;-2.81215678569336;-1
20py04;4;4;1;1;1;orientation;1;NA;3.4293;2.0767;15.448;591528.6975;591528.9996;1;1;0.29;20;1;3.4293;NA;4;20_4.0;1.01362019350488;1
20py04;4;4;1;1;2;motion;1;0.0483;NA;NA;NA;591529.8737;591530.2259;1;1;0.5832;20;1;NA;0.0483;4;20_4.0;0.525384563657013;1
20py04;4;5;1;1;1;orientation;1;NA;4.9297;4.3551;14.6414;591533.291;591533.5932;1;1;0.3352;20;1;4.9297;NA;4;20_4.0;1.36050272226047;1
20py04;4;5;1;1;2;motion;1;0.1392;NA;NA;NA;591534.5136;591534.8703;1;1;0.6101;20;1;NA;0.1392;4;20_4.0;1.22121600552845;1
20py04;4;6;1;1;1;orientation;-1;NA;1.1468;-1.8835;15.2495;591537.8356;591538.1387;0;1;0.255;20;1;-1.1468;NA;4;20_4.0;-0.0443437759955382;-1
20py04;4;6;1;1;2;motion;1;0.0702;NA;NA;NA;591538.9295;591539.2868;1;1;0.7065;20;1;NA;0.0702;4;20_4.0;0.693027122259703;1
20py04;4;7;1;1;1;orientation;1;NA;5.3976;5.8165;14.8946;591542.068;591542.3751;1;1;0.3853;20;1;5.3976;NA;4;20_4.0;1.46867809896318;1
20py04;4;7;1;1;2;motion;1;0.1548;NA;NA;NA;591543.3484;591543.7653;1;1;0.3718;20;1;NA;0.1548;4;20_4.0;1.3406326226153;1
20py04;4;8;1;1;1;orientation;-1;NA;2.0053;-0.3396;16.7241;591546.2;591546.5072;1;0;1.0531;20;1;-2.0053;NA;4;20_4.0;-0.242823282085028;-1
20py04;4;8;1;1;2;motion;-1;0.113;NA;NA;NA;591548.1328;591548.5622;1;0;0.6784;20;1;NA;-0.113;4;20_4.0;-0.70935263737559;-1
20py04;4;9;1;1;1;orientation;-1;NA;0.5562;-0.2942;13.6858;591551.7193;591552.0256;1;0;0.6713;20;1;-0.5562;NA;4;20_4.0;0.0921990269123856;1
20py04;4;9;1;1;2;motion;-1;0.1436;NA;NA;NA;591553.2522;591553.6648;1;0;0.9689;20;1;NA;-0.1436;4;20_4.0;-0.943592924738254;-1
20py04;4;10;1;1;1;orientation;-1;NA;7.0856;-8.839;15.0815;591556.9766;591557.281;0;1;0.4241;20;1;-7.0856;NA;4;20_4.0;-1.41735494753224;-1
20py04;4;10;1;1;2;motion;1;0.183;NA;NA;NA;591558.2787;591558.6978;1;1;0.191;20;1;NA;0.183;4;20_4.0;1.55650112273384;1
20py04;4;11;1;1;1;orientation;-1;NA;1.209;-0.8531;13.9992;591561.521;591561.8255;0;1;1.0476;20;1;-1.209;NA;4;20_4.0;-0.0587240034606125;-1
20py04;4;11;1;1;2;motion;1;0.0421;NA;NA;NA;591563.4469;591563.8642;1;1;1.0412;20;1;NA;0.0421;4;20_4.0;0.477924113276342;1
20py04;4;12;1;1;1;orientation;1;NA;7.0705;5.4278;15.1921;591567.1711;591567.4756;1;1;0.2608;20;1;7.0705;NA;4;20_4.0;1.85544148363074;1
20py04;4;12;1;1;2;motion;1;0.1043;NA;NA;NA;591568.3432;591568.7641;1;1;0.5574;20;1;NA;0.1043;4;20_4.0;0.954059599353391;1
20py04;4;13;1;1;1;orientation;-1;NA;2.1312;-0.7009;14.7955;591571.435;591571.7411;1;0;1.6445;20;1;-2.1312;NA;4;20_4.0;-0.271930527066585;-1
20py04;4;13;1;1;2;motion;-1;0.2422;NA;NA;NA;591573.9591;591574.357;0;1;0.4361;20;1;NA;-0.2422;4;20_4.0;-1.69836718401795;-1
20py04;4;14;1;1;1;orientation;1;NA;1.7766;1.9987;15.7317;591577.0898;591577.392;1;1;0.3929;20;1;1.7766;NA;4;20_4.0;0.631526914862952;1
20py04;4;14;1;1;2;motion;1;0.3598;NA;NA;NA;591578.3536;591578.7068;1;1;0.1023;20;1;NA;0.3598;4;20_4.0;2.90988944971811;1
20py04;4;15;1;1;1;orientation;-1;NA;7.9621;-8.0197;14.9595;591580.9391;591581.2413;0;1;0.239;20;1;-7.9621;NA;4;20_4.0;-1.61999593423863;-1
20py04;4;15;1;1;2;motion;1;0.0172;NA;NA;NA;591582.0335;591582.3887;1;1;0.0848;20;1;NA;0.0172;4;20_4.0;0.287316820618488;1
20py04;4;16;1;1;1;orientation;1;NA;6.974;6.3416;16.0329;591584.3284;591584.6305;0;0;0.6583;20;1;6.974;NA;4;20_4.0;1.83313132365679;1
20py04;4;16;1;1;2;motion;-1;0.0192;NA;NA;NA;591585.7608;591586.1178;0;1;1.6185;20;1;NA;-0.0192;4;20_4.0;0.00867804741584284;1
20py04;4;17;1;1;1;orientation;-1;NA;4.8651;-3.928;15.5753;591590.1295;591590.4336;1;0;0.328;20;1;-4.8651;NA;4;20_4.0;-0.903990074763796;-1
20py04;4;17;1;1;2;motion;-1;0.3219;NA;NA;NA;591591.3004;591591.7133;0;1;0.1676;20;1;NA;-0.3219;4;20_4.0;-2.30846361875011;-1
20py04;4;18;1;1;1;orientation;1;NA;7.5172;6.4836;16.2052;591594.2313;591594.5385;1;1;0.2698;20;1;7.5172;NA;4;20_4.0;1.95871556094021;1
20py04;4;18;1;1;2;motion;1;0.2107;NA;NA;NA;591595.3487;591595.7743;1;1;0.9704;20;1;NA;0.2107;4;20_4.0;1.76854216717651;1
20py04;4;19;1;1;1;orientation;-1;NA;0.7048;-0.529;15.9579;591598.7903;591599.0947;1;0;1.1857;20;1;-0.7048;NA;4;20_4.0;0.0578436924861792;1
20py04;4;19;1;1;2;motion;-1;0.0179;NA;NA;NA;591600.805;591601.2244;0;1;1.057;20;1;NA;-0.0179;4;20_4.0;0.0186294321730802;1
20py04;4;20;1;1;1;orientation;1;NA;0.9256;1.6911;16.4467;591604.5262;591604.8307;1;1;1.5776;20;1;0.9256;NA;4;20_4.0;0.434781359030505;1
20py04;4;20;1;1;2;motion;1;0.3022;NA;NA;NA;591606.9963;591607.412;1;1;0.3256;20;1;NA;0.3022;4;20_4.0;2.46896655585898;1
20py04;4;21;1;1;1;orientation;-1;NA;5.1089;-5.8879;14.3861;591610.1282;591610.4327;1;0;0.8876;20;1;-5.1089;NA;4;20_4.0;-0.960355017786064;-1
20py04;4;21;1;1;2;motion;-1;0.2182;NA;NA;NA;591611.9107;591612.3289;0;1;1.3765;20;1;NA;-0.2182;4;20_4.0;-1.51464931157664;-1
20py04;4;22;1;1;1;orientation;-1;NA;6.6568;-5.3076;14.1996;591616.4161;591616.7221;0;1;1.447;20;1;-6.6568;NA;4;20_4.0;-1.31821923150292;-1
20py04;4;22;1;1;2;motion;1;0.3588;NA;NA;NA;591618.7586;591619.178;1;1;0.1743;20;1;NA;0.3588;4;20_4.0;2.90223453836639;1
20py04;4;23;1;1;1;orientation;1;NA;2.8676;2.9845;13.7695;591621.4777;591621.7819;1;1;0.5151;20;1;2.8676;NA;4;20_4.0;0.883758878920766;1
20py04;4;23;1;1;2;motion;1;0.0842;NA;NA;NA;591622.8681;591623.2774;1;1;0.4446;20;1;NA;0.0842;4;20_4.0;0.800195881183798;1
20py04;4;24;1;1;1;orientation;-1;NA;7.6673;-8.6411;14.1746;591625.6156;591625.9217;0;1;0.2317;20;1;-7.6673;NA;4;20_4.0;-1.55184012946848;-1
20py04;4;24;1;1;2;motion;1;0.0132;NA;NA;NA;591626.6933;591627.111;1;1;0.2898;20;1;NA;0.0132;4;20_4.0;0.256697175211604;1
20py04;4;25;1;1;1;orientation;-1;NA;2.2956;-6.0368;15.3374;591629.7488;591630.0548;0;1;0.2428;20;1;-2.2956;NA;4;20_4.0;-0.309938716700961;-1
20py04;4;25;1;1;2;motion;1;0.3587;NA;NA;NA;591630.8367;591631.2477;1;1;0.3612;20;1;NA;0.3587;4;20_4.0;2.90146904723122;1
20py04;4;26;1;1;1;orientation;-1;NA;5.8786;-5.7763;14.5309;591633.756;591634.0602;0;1;0.2693;20;1;-5.8786;NA;4;20_4.0;-1.13830455283217;-1
20py04;4;26;1;1;2;motion;1;0.1601;NA;NA;NA;591634.8842;591635.2934;1;1;0.1229;20;1;NA;0.1601;4;20_4.0;1.38120365277942;1
20py04;4;27;1;1;1;orientation;-1;NA;5.7523;-5.5534;15.5565;591637.8399;591638.1446;0;1;0.2325;20;1;-5.7523;NA;4;20_4.0;-1.10910483050357;-1
20py04;4;27;1;1;2;motion;1;0.1721;NA;NA;NA;591638.8683;591639.2906;1;1;0.2057;20;1;NA;0.1721;4;20_4.0;1.47306258900008;1
20py04;4;28;1;1;1;orientation;-1;NA;6.4727;-7.7656;12.8693;591641.6547;591641.9595;0;1;0.226;20;1;-6.4727;NA;4;20_4.0;-1.27565653252671;-1
20py04;4;28;1;1;2;motion;1;0.014;NA;NA;NA;591642.7599;591643.1769;1;1;0.2879;20;1;NA;0.014;4;20_4.0;0.262821104292981;1
20py04;4;29;1;1;1;orientation;-1;NA;2.3735;-2.8019;13.3823;591645.6898;591645.9943;1;0;0.9259;20;1;-2.3735;NA;4;20_4.0;-0.327948680037445;-1
20py04;4;29;1;1;2;motion;-1;0.3092;NA;NA;NA;591647.4926;591647.91;0;1;0.1797;20;1;NA;-0.3092;4;20_4.0;-2.21124624458326;-1
20py04;4;30;1;1;1;orientation;-1;NA;7.1101;-7.3552;15.207;591650.0465;591650.3535;0;1;1.3348;20;1;-7.1101;NA;4;20_4.0;-1.42301918503858;-1
20py04;4;30;1;1;2;motion;1;0.3867;NA;NA;NA;591652.2287;591652.6308;1;1;0.2094;20;1;NA;0.3867;4;20_4.0;3.11580656507941;1
20py04;4;31;1;1;1;orientation;-1;NA;4.9581;-5.4475;14.2496;591655.1467;591655.4536;0;1;0.3627;20;1;-4.9581;NA;4;20_4.0;-0.925491057951125;-1
20py04;4;31;1;1;2;motion;1;0.2359;NA;NA;NA;591656.391;591656.8097;1;1;0.1906;20;1;NA;0.2359;4;20_4.0;1.96144593323988;1
20py04;4;32;1;1;1;orientation;1;NA;7.0768;7.9823;15.0486;591659.1555;591659.4596;1;1;0.2766;20;1;7.0768;NA;4;20_4.0;1.85689800184666;1
20py04;4;32;1;1;2;motion;1;0.2492;NA;NA;NA;591660.3083;591660.7259;1;1;6e-04;20;1;NA;0.2492;4;20_4.0;2.06325625421777;1
20py04;4;33;1;1;1;orientation;1;NA;3.2118;2.6114;15.0794;591663.1553;591663.4593;1;1;0.2929;20;1;3.2118;NA;4;20_4.0;0.963335636050646;1
20py04;4;33;1;1;2;motion;1;0.1824;NA;NA;NA;591664.3414;591664.7638;1;1;0.0778;20;1;NA;0.1824;4;20_4.0;1.5519081759228;1
20py04;4;34;1;1;1;orientation;1;NA;7.0633;5.9872;15.646;591667.047;591667.3529;1;1;1.3914;20;1;7.0633;NA;4;20_4.0;1.85377689138398;1
20py04;4;34;1;1;2;motion;1;0.1453;NA;NA;NA;591669.332;591669.7188;0;0;1.5214;20;1;NA;0.1453;4;20_4.0;1.26791096477395;1
20py04;4;35;1;1;1;orientation;-1;NA;0.4489;-0.2454;15.0544;591673.6459;591673.9495;0;1;0.4121;20;1;-0.4489;NA;4;20_4.0;0.117006075256477;1
20py04;4;35;1;1;2;motion;1;0.2246;NA;NA;NA;591674.9134;591675.2672;1;1;0.0862;20;1;NA;0.2246;4;20_4.0;1.87494543496543;1
20py04;4;36;1;1;1;orientation;-1;NA;0.7099;-0.9161;13.9844;591677.6083;591677.9105;0;1;0.4029;20;1;-0.7099;NA;4;20_4.0;0.0566646063113902;1
20py04;4;36;1;1;2;motion;1;0.2323;NA;NA;NA;591678.865;591679.2183;1;1;0.2624;20;1;NA;0.2323;4;20_4.0;1.93388825237368;1
20py04;4;37;1;1;1;orientation;1;NA;3.8375;4.9421;17.0632;591681.7182;591682.0204;1;1;0.2128;20;1;3.8375;NA;4;20_4.0;1.10799332616153;1
20py04;4;37;1;1;2;motion;1;0.1616;NA;NA;NA;591682.7866;591683.1364;1;1;0.1853;20;1;NA;0.1616;4;20_4.0;1.39268601980701;1
20py04;4;38;1;1;1;orientation;-1;NA;0.4207;-2.8531;15.7964;591685.6196;591685.9218;0;1;0.2625;20;1;-0.4207;NA;4;20_4.0;0.123525728222957;1
20py04;4;38;1;1;2;motion;1;0.0555;NA;NA;NA;591686.7217;591687.0728;1;1;0.2965;20;1;NA;0.0555;4;20_4.0;0.580499925389404;1
20py04;4;39;1;1;1;orientation;1;NA;0.9899;1.7345;15.2164;591689.5662;591689.8684;1;1;0.2518;20;1;0.9899;NA;4;20_4.0;0.449647092567551;1
20py04;4;39;1;1;2;motion;1;0.1346;NA;NA;NA;591690.6732;591691.0292;1;1;0.1645;20;1;NA;0.1346;4;20_4.0;1.18600341331054;1
20py04;4;40;1;1;1;orientation;-1;NA;7.5699;-7.8289;14.1472;591693.5494;591693.8516;0;1;0.7333;20;1;-7.5699;NA;4;20_4.0;-1.52932189546368;-1
20py04;4;40;1;1;2;motion;1;0.1395;NA;NA;NA;591695.1365;591695.4888;1;1;0.2955;20;1;NA;0.1395;4;20_4.0;1.22351247893397;1
20py04;4;41;1;1;1;orientation;-1;NA;3.8262;-4.2633;14.6938;591697.7826;591698.0847;0;1;0.2275;20;1;-3.8262;NA;4;20_4.0;-0.663803285158239;-1
20py04;4;41;1;1;2;motion;1;0.3012;NA;NA;NA;591698.8505;591699.2006;1;1;0.1528;20;1;NA;0.3012;4;20_4.0;2.46131164450726;1
20py04;4;42;1;1;1;orientation;1;NA;5.1975;4.9321;14.4393;591701.9363;591702.2402;1;1;0.2813;20;1;5.1975;NA;4;20_4.0;1.42241630610528;1
20py04;4;42;1;1;2;motion;1;0.2315;NA;NA;NA;591703.1075;591703.5229;1;1;0.1831;20;1;NA;0.2315;4;20_4.0;1.92776432329231;1
20py04;4;43;1;1;1;orientation;1;NA;0.069;0.3355;15.8877;591706.3763;591706.6832;1;1;0.2221;20;1;0.069;NA;4;20_4.0;0.236741120339466;1
20py04;4;43;1;1;2;motion;1;0.1052;NA;NA;NA;591707.5073;591707.9231;1;1;0.1011;20;1;NA;0.1052;4;20_4.0;0.960949019569939;1
20py04;4;44;1;1;1;orientation;-1;NA;2.9617;-2.0978;14.5332;591710.0861;591710.3903;0;1;0.4192;20;1;-2.9617;NA;4;20_4.0;-0.463936618863115;-1
20py04;4;44;1;1;2;motion;1;0.3902;NA;NA;NA;591711.3494;591711.7739;1;1;0.0423;20;1;NA;0.3902;4;20_4.0;3.14259875481043;1
20py04;4;45;1;1;1;orientation;-1;NA;4.3282;-5.0137;14.3084;591713.869;591714.1739;0;1;0.443;20;1;-4.3282;NA;4;20_4.0;-0.779862355696298;-1
20py04;4;45;1;1;2;motion;1;0.0306;NA;NA;NA;591715.1564;591715.5733;1;1;0.18;20;1;NA;0.0306;4;20_4.0;0.38989263273155;1
20py04;4;46;1;1;1;orientation;1;NA;2.7521;4.2963;15.2648;591717.8928;591718.2;1;1;0.2413;20;1;2.7521;NA;4;20_4.0;0.857056044962308;1
20py04;4;46;1;1;2;motion;1;0.3781;NA;NA;NA;591719.0123;591719.423;1;1;0.3457;20;1;NA;0.3781;4;20_4.0;3.04997432745461;1
20py04;4;47;1;1;1;orientation;1;NA;3.5402;0.7747;16.2633;591722.0668;591722.3714;0;0;0.4208;20;1;3.5402;NA;4;20_4.0;1.03925953797236;1
20py04;4;47;1;1;2;motion;-1;0.0497;NA;NA;NA;591723.3023;591723.6873;1;0;1.378;20;1;NA;-0.0497;4;20_4.0;-0.224796748811649;-1
20py04;4;48;1;1;1;orientation;1;NA;2.3175;4.2039;15.5927;591727.2275;591727.5302;1;1;0.3987;20;1;2.3175;NA;4;20_4.0;0.756579407400873;1
20py04;4;48;1;1;2;motion;1;0.0489;NA;NA;NA;591728.5292;591728.8825;1;1;0.5509;20;1;NA;0.0489;4;20_4.0;0.529977510468045;1
20py04;4;49;1;1;1;orientation;-1;NA;3.9971;-5.6424;14.8601;591731.6153;591731.9176;0;1;0.4433;20;1;-3.9971;NA;4;20_4.0;-0.703314231682052;-1
20py04;4;49;1;1;2;motion;1;0.1014;NA;NA;NA;591732.9293;591733.2823;0;0;0.6779;20;1;NA;0.1014;4;20_4.0;0.9318603564334;1
20py04;4;50;1;1;1;orientation;1;NA;7.7119;7.0696;13.7379;591736.4526;591736.7548;1;1;0.2307;20;1;7.7119;NA;4;20_4.0;2.00372890961304;1
20py04;4;50;1;1;2;motion;1;0.0386;NA;NA;NA;591737.5534;591737.91;1;1;0.5622;20;1;NA;0.0386;4;20_4.0;0.451131923545319;1
20py04;5;1;1;1;1;orientation;1;NA;3.8234;2.8388;14.8654;591747.4243;591747.727;1;1;0.2178;20;1;3.8234;NA;4;20_4.0;1.10473349967829;1
20py04;5;1;1;1;2;motion;1;0.2534;NA;NA;NA;591748.5137;591748.9216;1;1;0.1275;20;1;NA;0.2534;4;20_4.0;2.095406881895;1
20py04;5;2;1;1;1;orientation;-1;NA;4.1558;-5.424;13.5051;591751.2373;591751.5417;0;1;0.2274;20;1;-4.1558;NA;4;20_4.0;-0.740004619121076;-1
20py04;5;2;1;1;2;motion;1;0.1396;NA;NA;NA;591752.3243;591752.738;1;1;0.0708;20;1;NA;0.1396;4;20_4.0;1.22427797006914;1
20py04;5;3;1;1;1;orientation;-1;NA;4.743;-6.3438;15.63;591754.9503;591755.2548;0;1;0.2272;20;1;-4.743;NA;4;20_4.0;-0.87576136457914;-1
20py04;5;3;1;1;2;motion;1;0.1338;NA;NA;NA;591756.0371;591756.4541;1;1;0.0513;20;1;NA;0.1338;4;20_4.0;1.17987948422916;1
20py04;5;4;1;1;1;orientation;1;NA;1.9396;2.6575;13.7792;591758.8089;591759.1154;0;0;0.238;20;1;1.9396;NA;4;20_4.0;0.66921143378268;1
20py04;5;4;1;1;2;motion;-1;0.2518;NA;NA;NA;591759.8927;591760.3214;0;1;0.2787;20;1;NA;-0.2518;4;20_4.0;-1.77185433299447;-1
20py04;5;5;1;1;1;orientation;1;NA;4.3243;5.838;15.2911;591762.59;591762.8973;1;1;0.1842;20;1;4.3243;NA;4;20_4.0;1.22053825751198;1
20py04;5;5;1;1;2;motion;1;0.3161;NA;NA;NA;591763.6537;591764.0842;1;1;6e-04;20;1;NA;0.3161;4;20_4.0;2.57536982364791;1
20py04;5;6;1;1;1;orientation;1;NA;0.4979;1.7517;14.9948;591766.634;591766.9388;1;1;0.2706;20;1;0.4979;NA;4;20_4.0;0.335899955705549;1
20py04;5;6;1;1;2;motion;1;0.0147;NA;NA;NA;591767.8451;591768.2656;1;1;1.1666;20;1;NA;0.0147;4;20_4.0;0.268179542239186;1
20py04;5;7;1;1;1;orientation;-1;NA;3.9865;-1.9115;15.2521;591771.4383;591771.7444;1;0;1.0806;20;1;-3.9865;NA;4;20_4.0;-0.700863581985432;-1
20py04;5;7;1;1;2;motion;-1;0.1641;NA;NA;NA;591773.414;591773.8178;0;1;0.3035;20;1;NA;-0.1641;4;20_4.0;-1.10051860744853;-1
20py04;5;8;1;1;1;orientation;-1;NA;3.2819;-3.0015;15.3109;591776.4332;591776.7354;0;1;0.5368;20;1;-3.2819;NA;4;20_4.0;-0.537964735170459;-1
20py04;5;8;1;1;2;motion;1;0.3216;NA;NA;NA;591777.8097;591778.1633;1;1;0.2458;20;1;NA;0.3216;4;20_4.0;2.61747183608237;1
20py04;5;9;1;1;1;orientation;-1;NA;5.2247;-5.7188;15.2898;591780.8827;591781.1849;0;1;0.2952;20;1;-5.2247;NA;4;20_4.0;-0.987127209754804;-1
20py04;5;9;1;1;2;motion;1;0.0667;NA;NA;NA;591782.0324;591782.3849;1;1;2.5357;20;1;NA;0.0667;4;20_4.0;0.66623493252868;1
20py04;5;10;1;1;1;orientation;1;NA;0.8408;2.8943;15.8117;591786.9762;591787.2785;0;0;0.4103;20;1;0.8408;NA;4;20_4.0;0.415176161457542;1
20py04;5;10;1;1;2;motion;-1;0.3114;NA;NA;NA;591788.2725;591788.6282;0;1;0.1965;20;1;NA;-0.3114;4;20_4.0;-2.22808704955704;-1
20py04;5;11;1;1;1;orientation;1;NA;0.1703;0.4911;13.1205;591791.0104;591791.3127;0;0;0.8238;20;1;0.1703;NA;4;20_4.0;0.260161008477923;1
20py04;5;11;1;1;2;motion;-1;0.328;NA;NA;NA;591792.7365;591793.0904;0;1;0.2629;20;1;NA;-0.328;4;20_4.0;-2.35515857799561;-1
20py04;5;12;1;1;1;orientation;1;NA;7.2702;8.4101;14.5643;591795.9019;591796.2064;1;1;0.2818;20;1;7.2702;NA;4;20_4.0;1.9016107991416;1
20py04;5;12;1;1;2;motion;1;0.3568;NA;NA;NA;591797.1079;591797.5139;1;1;0.3514;20;1;NA;0.3568;4;20_4.0;2.88692471566295;1
20py04;5;13;1;1;1;orientation;-1;NA;7.7492;-8.0563;15.6884;591800.0447;591800.347;0;1;0.2383;20;1;-7.7492;NA;4;20_4.0;-1.57077486627538;-1
20py04;5;13;1;1;2;motion;1;0.0322;NA;NA;NA;591801.1692;591801.5234;0;0;0.4213;20;1;NA;0.0322;4;20_4.0;0.402140490894304;1
20py04;5;14;1;1;1;orientation;1;NA;1.6732;4.1223;15.5498;591804.0935;591804.3956;1;1;1.1979;20;1;1.6732;NA;4;20_4.0;0.607621520652523;1
20py04;5;14;1;1;2;motion;1;0.3375;NA;NA;NA;591806.1615;591806.5118;1;1;0.3455;20;1;NA;0.3375;4;20_4.0;2.73918492657474;1
20py04;5;15;1;1;1;orientation;1;NA;1.697;3.3764;14.5311;591809.2209;591809.5231;1;1;0.2141;20;1;1.697;NA;4;20_4.0;0.613123922801539;1
20py04;5;15;1;1;2;motion;1;0.2734;NA;NA;NA;591810.2573;591810.6117;1;1;0.213;20;1;NA;0.2734;4;20_4.0;2.24850510892942;1
20py04;5;16;1;1;1;orientation;1;NA;4.61;6.457;14.4833;591812.9314;591813.2337;1;1;0.2639;20;1;4.61;NA;4;20_4.0;1.28659020263693;1
20py04;5;16;1;1;2;motion;1;0.0279;NA;NA;NA;591814.065;591814.4161;1;1;5e-04;20;1;NA;0.0279;4;20_4.0;0.369224372081904;1
20py04;5;17;1;1;1;orientation;-1;NA;4.1005;-3.4063;14.9954;591816.8924;591817.1946;0;1;0.5587;20;1;-4.1005;NA;4;20_4.0;-0.727219625892481;-1
20py04;5;17;1;1;2;motion;1;0.2081;NA;NA;NA;591818.3053;591818.6598;1;1;0.2294;20;1;NA;0.2081;4;20_4.0;1.74863939766203;1
20py04;5;18;1;1;1;orientation;-1;NA;0.3306;-0.0159;15.1957;591821.4875;591821.7904;0;1;0.4429;20;1;-0.3306;NA;4;20_4.0;0.14435625064423;1
20py04;5;18;1;1;2;motion;1;0.0824;NA;NA;NA;591822.7842;591823.1389;1;1;0.1972;20;1;NA;0.0824;4;20_4.0;0.7864170407507;1
