Subject,File,Task,Trial_ID,Status
sub04,ccx2_sess4,task2,0,OK
sub04,ccx2_sess4,task2,1,OK
sub04,ccx2_sess4,task2,2,OK
sub04,ccx2_sess4,task2,3,OK
sub04,ccx2_sess4,task2,4,OK
sub04,ccx2_sess4,task2,5,OK
sub04,ccx2_sess4,task2,6,OK
sub04,ccx2_sess4,task2,7,OK
sub04,ccx2_sess4,task2,8,OK
sub04,ccx2_sess4,task2,9,OK
sub04,ccx2_sess4,task2,10,OK
sub04,ccx2_sess4,task2,11,OK
sub04,ccx2_sess4,task2,12,OK
sub04,ccx2_sess4,task2,13,OK
sub04,ccx2_sess4,task2,14,OK
sub04,ccx2_sess4,task2,15,OK
sub04,ccx2_sess4,task2,16,OK
sub04,ccx2_sess4,task2,17,OK
sub04,ccx2_sess4,task2,18,OK
sub04,ccx2_sess4,task2,19,OK
sub04,ccx2_sess4,task2,20,OK
sub04,ccx2_sess4,task2,21,OK
sub04,ccx2_sess4,task2,22,OK
sub04,ccx2_sess4,task2,23,OK
sub04,ccx2_sess4,task2,24,OK
sub04,ccx2_sess4,task2,25,OK
sub04,ccx2_sess4,task2,26,OK
sub04,ccx2_sess4,task2,27,OK
sub04,ccx2_sess4,task2,28,OK
sub04,ccx2_sess4,task2,29,OK
sub04,ccx2_sess4,task2,30,OK
sub04,ccx2_sess4,task2,31,OK
sub04,ccx2_sess4,task2,32,OK
sub04,ccx2_sess4,task2,33,OK
sub04,ccx2_sess4,task2,34,OK
sub04,ccx2_sess4,task2,35,OK
sub04,ccx2_sess4,task2,36,OK
sub04,ccx2_sess4,task2,37,OK
sub04,ccx2_sess4,task2,38,OK
sub04,ccx2_sess4,task2,39,OK
sub04,ccx2_sess4,task2,40,OK
sub04,ccx2_sess4,task2,41,OK
sub04,ccx2_sess4,task2,42,OK
sub04,ccx2_sess4,task2,43,OK
sub04,ccx2_sess4,task2,44,OK
sub04,ccx2_sess4,task2,45,OK
sub04,ccx2_sess4,task2,46,OK
sub04,ccx2_sess4,task2,47,OK
sub04,ccx2_sess4,task2,48,OK
sub04,ccx2_sess4,task2,49,OK
sub04,ccx2_sess4,task2,50,OK
sub04,ccx2_sess4,task2,51,OK
sub04,ccx2_sess4,task2,52,OK
sub04,ccx2_sess4,task2,53,OK
sub04,ccx2_sess4,task2,54,OK
sub04,ccx2_sess4,task2,55,OK
sub04,ccx2_sess4,task2,56,OK
sub04,ccx2_sess4,task2,57,OK
sub04,ccx2_sess4,task2,58,OK
sub04,ccx2_sess4,task2,59,OK
sub04,ccx2_sess4,task2,60,OK
sub04,ccx2_sess4,task2,61,OK
sub04,ccx2_sess4,task2,62,OK
sub04,ccx2_sess4,task2,63,OK
sub04,ccx2_sess4,task2,64,OK
sub04,ccx2_sess4,task2,65,OK
sub04,ccx2_sess4,task2,66,OK
sub04,ccx2_sess4,task2,67,OK
sub04,ccx2_sess4,task2,68,OK
sub04,ccx2_sess4,task2,69,OK
sub04,ccx2_sess4,task2,70,OK
sub04,ccx2_sess4,task2,71,OK
sub04,ccx2_sess4,task2,72,OK
sub04,ccx2_sess4,task2,73,OK
sub04,ccx2_sess4,task2,74,OK
sub04,ccx2_sess4,task2,75,OK
sub04,ccx2_sess4,task2,76,OK
sub04,ccx2_sess4,task2,77,OK
sub04,ccx2_sess4,task2,78,OK
sub04,ccx2_sess4,task2,79,OK
sub04,ccx2_sess4,task2,80,OK
sub04,ccx2_sess4,task2,81,OK
sub04,ccx2_sess4,task2,82,OK
sub04,ccx2_sess4,task2,83,OK
sub04,ccx2_sess4,task2,84,OK
sub04,ccx2_sess4,task2,85,OK
sub04,ccx2_sess4,task2,86,OK
sub04,ccx2_sess4,task2,87,OK
sub04,ccx2_sess4,task2,88,OK
sub04,ccx2_sess4,task2,89,OK
sub04,ccx2_sess4,task2,90,OK
sub04,ccx2_sess4,task2,91,OK
sub04,ccx2_sess4,task2,92,OK
sub04,ccx2_sess4,task2,93,OK
sub04,ccx2_sess4,task2,94,OK
sub04,ccx2_sess4,task2,95,OK
sub04,ccx2_sess4,task2,96,OK
sub04,ccx2_sess4,task2,97,OK
sub04,ccx2_sess4,task2,98,OK
sub04,ccx2_sess4,task2,99,OK
sub04,ccx2_sess4,task2,100,Dropped_AutoReject
sub04,ccx2_sess4,task2,101,OK
sub04,ccx2_sess4,task2,102,OK
sub04,ccx2_sess4,task2,103,OK
sub04,ccx2_sess4,task2,104,OK
sub04,ccx2_sess4,task2,105,OK
sub04,ccx2_sess4,task2,106,OK
sub04,ccx2_sess4,task2,107,OK
sub04,ccx2_sess4,task2,108,OK
sub04,ccx2_sess4,task2,109,OK
sub04,ccx2_sess4,task2,110,OK
sub04,ccx2_sess4,task2,111,OK
sub04,ccx2_sess4,task2,112,OK
sub04,ccx2_sess4,task2,113,OK
sub04,ccx2_sess4,task2,114,OK
sub04,ccx2_sess4,task2,115,OK
sub04,ccx2_sess4,task2,116,OK
sub04,ccx2_sess4,task2,117,OK
sub04,ccx2_sess4,task2,118,OK
sub04,ccx2_sess4,task2,119,OK
sub04,ccx2_sess4,task2,120,OK
sub04,ccx2_sess4,task2,121,OK
sub04,ccx2_sess4,task2,122,OK
sub04,ccx2_sess4,task2,123,OK
sub04,ccx2_sess4,task2,124,OK
sub04,ccx2_sess4,task2,125,OK
sub04,ccx2_sess4,task2,126,OK
sub04,ccx2_sess4,task2,127,OK
sub04,ccx2_sess4,task2,128,OK
sub04,ccx2_sess4,task2,129,OK
sub04,ccx2_sess4,task2,130,OK
sub04,ccx2_sess4,task2,131,OK
sub04,ccx2_sess4,task2,132,OK
sub04,ccx2_sess4,task2,133,OK
sub04,ccx2_sess4,task2,134,OK
sub04,ccx2_sess4,task2,135,OK
sub04,ccx2_sess4,task2,136,OK
sub04,ccx2_sess4,task2,137,OK
sub04,ccx2_sess4,task2,138,OK
sub04,ccx2_sess4,task2,139,OK
sub04,ccx2_sess4,task2,140,OK
sub04,ccx2_sess4,task2,141,OK
sub04,ccx2_sess4,task2,142,OK
sub04,ccx2_sess4,task2,143,OK
sub04,ccx2_sess4,task2,144,OK
sub04,ccx2_sess4,task2,145,OK
sub04,ccx2_sess4,task2,146,OK
sub04,ccx2_sess4,task2,147,OK
sub04,ccx2_sess4,task2,148,OK
sub04,ccx2_sess4,task2,149,OK
sub04,ccx2_sess4,task2,150,OK
sub04,ccx2_sess4,task2,151,OK
sub04,ccx2_sess4,task2,152,OK
sub04,ccx2_sess4,task2,153,OK
sub04,ccx2_sess4,task2,154,OK
sub04,ccx2_sess4,task2,155,OK
sub04,ccx2_sess4,task2,156,OK
sub04,ccx2_sess4,task2,157,OK
sub04,ccx2_sess4,task2,158,OK
sub04,ccx2_sess4,task2,159,OK
sub04,ccx2_sess4,task2,160,OK
sub04,ccx2_sess4,task2,161,OK
sub04,ccx2_sess4,task2,162,OK
sub04,ccx2_sess4,task2,163,OK
sub04,ccx2_sess4,task2,164,OK
sub04,ccx2_sess4,task2,165,OK
sub04,ccx2_sess4,task2,166,OK
sub04,ccx2_sess4,task2,167,OK
sub04,ccx2_sess4,task2,168,OK
sub04,ccx2_sess4,task2,169,OK
sub04,ccx2_sess4,task2,170,OK
sub04,ccx2_sess4,task2,171,OK
sub04,ccx2_sess4,task2,172,OK
sub04,ccx2_sess4,task2,173,OK
sub04,ccx2_sess4,task2,174,OK
sub04,ccx2_sess4,task2,175,OK
sub04,ccx2_sess4,task2,176,OK
sub04,ccx2_sess4,task2,177,OK
sub04,ccx2_sess4,task2,178,OK
sub04,ccx2_sess4,task2,179,OK
sub04,ccx2_sess4,task2,180,OK
sub04,ccx2_sess4,task2,181,OK
sub04,ccx2_sess4,task2,182,OK
sub04,ccx2_sess4,task2,183,OK
sub04,ccx2_sess4,task2,184,OK
sub04,ccx2_sess4,task2,185,OK
sub04,ccx2_sess4,task2,186,OK
sub04,ccx2_sess4,task2,187,OK
sub04,ccx2_sess4,task2,188,OK
sub04,ccx2_sess4,task2,189,OK
sub04,ccx2_sess4,task2,190,OK
sub04,ccx2_sess4,task2,191,OK
sub04,ccx2_sess4,task2,192,OK
sub04,ccx2_sess4,task2,193,OK
sub04,ccx2_sess4,task2,194,OK
sub04,ccx2_sess4,task2,195,OK
sub04,ccx2_sess4,task2,196,OK
sub04,ccx2_sess4,task2,197,OK
sub04,ccx2_sess4,task2,198,OK
sub04,ccx2_sess4,task2,199,OK
sub04,ccx2_sess4,task2,200,OK
sub04,ccx2_sess4,task2,201,OK
sub04,ccx2_sess4,task2,202,OK
sub04,ccx2_sess4,task2,203,OK
sub04,ccx2_sess4,task2,204,OK
sub04,ccx2_sess4,task2,205,OK
sub04,ccx2_sess4,task2,206,OK
sub04,ccx2_sess4,task2,207,OK
sub04,ccx2_sess4,task2,208,OK
sub04,ccx2_sess4,task2,209,OK
sub04,ccx2_sess4,task2,210,OK
sub04,ccx2_sess4,task2,211,OK
sub04,ccx2_sess4,task2,212,OK
sub04,ccx2_sess4,task2,213,OK
sub04,ccx2_sess4,task2,214,OK
sub04,ccx2_sess4,task2,215,OK
sub04,ccx2_sess4,task2,216,OK
sub04,ccx2_sess4,task2,217,OK
sub04,ccx2_sess4,task2,218,OK
sub04,ccx2_sess4,task2,219,OK
sub04,ccx2_sess4,task2,220,OK
sub04,ccx2_sess4,task2,221,OK
sub04,ccx2_sess4,task2,222,OK
sub04,ccx2_sess4,task2,223,OK
sub04,ccx2_sess4,task2,224,OK
sub04,ccx2_sess4,task2,225,OK
sub04,ccx2_sess4,task2,226,OK
sub04,ccx2_sess4,task2,227,OK
sub04,ccx2_sess4,task2,228,OK
sub04,ccx2_sess4,task2,229,OK
sub04,ccx2_sess4,task2,230,OK
sub04,ccx2_sess4,task2,231,OK
sub04,ccx2_sess4,task2,232,OK
sub04,ccx2_sess4,task2,233,OK
sub04,ccx2_sess4,task2,234,OK
sub04,ccx2_sess4,task2,235,OK
sub04,ccx2_sess4,task2,236,OK
sub04,ccx2_sess4,task2,237,OK
sub04,ccx2_sess4,task2,238,OK
sub04,ccx2_sess4,task2,239,OK
sub04,ccx2_sess4,task2,240,OK
sub04,ccx2_sess4,task2,241,OK
sub04,ccx2_sess4,task2,242,OK
sub04,ccx2_sess4,task2,243,OK
sub04,ccx2_sess4,task2,244,OK
sub04,ccx2_sess4,task2,245,OK
sub04,ccx2_sess4,task2,246,OK
sub04,ccx2_sess4,task2,247,OK
sub04,ccx2_sess4,task2,248,OK
sub04,ccx2_sess4,task2,249,OK
sub04,ccx2_sess4,task2,250,OK
sub04,ccx2_sess4,task2,251,OK
sub04,ccx2_sess4,task2,252,OK
sub04,ccx2_sess4,task2,253,OK
sub04,ccx2_sess4,task2,254,OK
sub04,ccx2_sess4,task2,255,OK
sub04,ccx2_sess4,task2,256,OK
sub04,ccx2_sess4,task2,257,OK
sub04,ccx2_sess4,task2,258,OK
sub04,ccx2_sess4,task2,259,OK
sub04,ccx2_sess4,task2,260,OK
sub04,ccx2_sess4,task2,261,OK
sub04,ccx2_sess4,task2,262,Dropped_AutoReject
sub04,ccx2_sess4,task2,263,OK
sub04,ccx2_sess4,task2,264,OK
sub04,ccx2_sess4,task2,265,OK
sub04,ccx2_sess4,task2,266,OK
sub04,ccx2_sess4,task2,267,OK
sub04,ccx2_sess4,task2,268,OK
sub04,ccx2_sess4,task2,269,OK
sub04,ccx2_sess4,task2,270,OK
sub04,ccx2_sess4,task2,271,OK
sub04,ccx2_sess4,task2,272,OK
sub04,ccx2_sess4,task2,273,OK
sub04,ccx2_sess4,task2,274,OK
sub04,ccx2_sess4,task2,275,OK
sub04,ccx2_sess4,task2,276,OK
sub04,ccx2_sess4,task2,277,OK
sub04,ccx2_sess4,task2,278,OK
sub04,ccx2_sess4,task2,279,OK
sub04,ccx2_sess4,task2,280,OK
sub04,ccx2_sess4,task2,281,OK
sub04,ccx2_sess4,task2,282,OK
sub04,ccx2_sess4,task2,283,OK
sub04,ccx2_sess4,task2,284,OK
sub04,ccx2_sess4,task2,285,OK
sub04,ccx2_sess4,task2,286,OK
sub04,ccx2_sess4,task2,287,OK
sub04,ccx2_sess4,task2,288,OK
sub04,ccx2_sess4,task2,289,OK
sub04,ccx2_sess4,task2,290,OK
sub04,ccx2_sess4,task2,291,OK
sub04,ccx2_sess4,task2,292,OK
sub04,ccx2_sess4,task2,293,OK
sub04,ccx2_sess4,task2,294,OK
sub04,ccx2_sess4,task2,295,OK
sub04,ccx2_sess4,task2,296,OK
sub04,ccx2_sess4,task2,297,OK
sub04,ccx2_sess4,task2,298,OK
sub04,ccx2_sess4,task2,299,OK
