Subject,File,Task,Trial_ID,Status
sub04,ccx3_sess4,response1,0,OK
sub04,ccx3_sess4,response1,1,OK
sub04,ccx3_sess4,response1,2,OK
sub04,ccx3_sess4,response1,3,OK
sub04,ccx3_sess4,response1,4,OK
sub04,ccx3_sess4,response1,5,OK
sub04,ccx3_sess4,response1,6,OK
sub04,ccx3_sess4,response1,7,OK
sub04,ccx3_sess4,response1,8,OK
sub04,ccx3_sess4,response1,9,OK
sub04,ccx3_sess4,response1,10,OK
sub04,ccx3_sess4,response1,11,OK
sub04,ccx3_sess4,response1,12,OK
sub04,ccx3_sess4,response1,13,OK
sub04,ccx3_sess4,response1,14,OK
sub04,ccx3_sess4,response1,15,OK
sub04,ccx3_sess4,response1,16,OK
sub04,ccx3_sess4,response1,17,OK
sub04,ccx3_sess4,response1,18,OK
sub04,ccx3_sess4,response1,19,OK
sub04,ccx3_sess4,response1,20,OK
sub04,ccx3_sess4,response1,21,OK
sub04,ccx3_sess4,response1,22,OK
sub04,ccx3_sess4,response1,23,OK
sub04,ccx3_sess4,response1,24,OK
sub04,ccx3_sess4,response1,25,OK
sub04,ccx3_sess4,response1,26,OK
sub04,ccx3_sess4,response1,27,OK
sub04,ccx3_sess4,response1,28,OK
sub04,ccx3_sess4,response1,29,OK
sub04,ccx3_sess4,response1,30,OK
sub04,ccx3_sess4,response1,31,OK
sub04,ccx3_sess4,response1,32,OK
sub04,ccx3_sess4,response1,33,OK
sub04,ccx3_sess4,response1,34,OK
sub04,ccx3_sess4,response1,35,OK
sub04,ccx3_sess4,response1,36,OK
sub04,ccx3_sess4,response1,37,OK
sub04,ccx3_sess4,response1,38,OK
sub04,ccx3_sess4,response1,39,OK
sub04,ccx3_sess4,response1,40,OK
sub04,ccx3_sess4,response1,41,OK
sub04,ccx3_sess4,response1,42,OK
sub04,ccx3_sess4,response1,43,OK
sub04,ccx3_sess4,response1,44,OK
sub04,ccx3_sess4,response1,45,OK
sub04,ccx3_sess4,response1,46,OK
sub04,ccx3_sess4,response1,47,OK
sub04,ccx3_sess4,response1,48,OK
sub04,ccx3_sess4,response1,49,OK
sub04,ccx3_sess4,response1,50,OK
sub04,ccx3_sess4,response1,51,OK
