id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,id,seq,signed_mu,signed_coherence,session,id_session
01zj01,2,24,0,1,1,orientation,-1,NaN,7.4051,-7.0544,16.0468,1132011.7477,1132012.0539,0,1,0.1292,1,01,-7.4051,NaN,1.0,1_1.0
01zj01,2,24,0,1,2,motion,-1,0.2759,NaN,NaN,NaN,1132012.7109,1132013.127,0,1,0.2883,1,01,NaN,-0.2759,1.0,1_1.0
01zj01,2,25,0,1,1,orientation,1,NaN,4.4092,4.5413,15.4916,1132015.9286,1132016.2359,1,1,0.3792,1,01,4.4092,NaN,1.0,1_1.0
01zj01,2,25,0,1,2,motion,1,0.3757,NaN,NaN,NaN,1132017.1761,1132017.5806,1,1,0.1705,1,01,NaN,0.3757,1.0,1_1.0
01zj01,2,26,0,1,1,orientation,-1,NaN,2.2675,-2.269,14.5728,1132020.089,1132020.391,0,1,0.2405,1,01,-2.2675,NaN,1.0,1_1.0
01zj01,2,26,0,1,2,motion,1,0.7075,NaN,NaN,NaN,1132021.1562,1132021.503,1,1,0.1364,1,01,NaN,0.7075,1.0,1_1.0
01zj01,2,27,0,1,1,orientation,-1,NaN,3.8253,-5.1014,16.1606,1132023.6265,1132023.9284,0,1,0.191,1,01,-3.8253,NaN,1.0,1_1.0
01zj01,2,27,0,1,2,motion,-1,0.2818,NaN,NaN,NaN,1132024.628,1132024.9802,0,1,0.2271,1,01,NaN,-0.2818,1.0,1_1.0
01zj01,2,28,0,1,1,orientation,-1,NaN,1.0262,-2.2296,14.989,1132027.5779,1132027.8799,0,1,0.2072,1,01,-1.0262,NaN,1.0,1_1.0
01zj01,2,28,0,1,2,motion,-1,0.4825,NaN,NaN,NaN,1132028.6122,1132028.9634,0,1,0.18,1,01,NaN,-0.4825,1.0,1_1.0
01zj01,2,29,0,1,1,orientation,1,NaN,4.8914,3.3387,14.2359,1132031.0554,1132031.3573,0,0,0.2818,1,01,4.8914,NaN,1.0,1_1.0
01zj01,2,29,0,1,2,motion,1,0.6217,NaN,NaN,NaN,1132032.1482,1132032.4965,1,1,0.1829,1,01,NaN,0.6217,1.0,1_1.0
01zj01,2,30,0,1,1,orientation,-1,NaN,4.8217,-4.6811,14.2309,1132034.9173,1132035.2193,0,1,0.1161,1,01,-4.8217,NaN,1.0,1_1.0
01zj01,2,30,0,1,2,motion,-1,0.4876,NaN,NaN,NaN,1132035.844,1132036.1964,0,1,0.1951,1,01,NaN,-0.4876,1.0,1_1.0
