time,auc_mean,auc_sem,null_mean,null_std,z_value_vs_null,p_value_uncorrected,significant_uncorrected_p_lt_threshold,significant_after_min_duration_filter
-0.42,0.5238281249999999,0.013292707975998557,0.503739955357143,0.03866916663164524,0.5194880415761932,0.3333333333333333,0,0
-0.41,0.5602399553571429,0.011653423151351728,0.4930708705357144,0.03236400160851338,2.0754258275577264,0.0392156862745098,1,0
-0.39999999999999997,0.49037388392857134,0.013102505471472594,0.49850558035714293,0.03609472748069698,-0.22528765268889536,0.5686274509803921,0,0
-0.39,0.4691964285714286,0.011208602617646236,0.4966662946428571,0.03337991858214911,-0.8229458680021706,0.7843137254901961,0,0
-0.38,0.5193359375,0.006623702145277099,0.5003225446428572,0.037323202462743135,0.5094255477171972,0.23529411764705882,0,0
-0.37,0.5238281250000001,0.011733592027821418,0.49907924107142854,0.034728885038030365,0.7126311110037058,0.2549019607843137,0,0
-0.36,0.4830078125,0.014734177221888252,0.4965379464285716,0.03543036098188557,-0.38187965218556724,0.6078431372549019,0,0
-0.35,0.48780691964285705,0.013980193065605974,0.4891316964285714,0.03329837518004611,-0.03978502790455135,0.49019607843137253,0,0
-0.33999999999999997,0.49408482142857146,0.0129583561682611,0.49400000000000005,0.03158574746373474,0.0026854336332803657,0.5490196078431373,0,0
-0.32999999999999996,0.5658203124999999,0.01261137736942145,0.5020089285714285,0.029733447587971286,2.146114531110961,0.0392156862745098,1,0
-0.31999999999999995,0.47438616071428574,0.00823528714231398,0.4975061383928571,0.02617787323299613,-0.8831877774329505,0.8235294117647058,0,0
-0.31,0.5078404017857142,0.010616494007971877,0.49827790178571435,0.029871917838492162,0.3201167079964942,0.3333333333333333,0,0
-0.3,0.5014229910714285,0.008012607190353176,0.4986573660714286,0.031507727628228545,0.08777608568388623,0.47058823529411764,0,0
-0.29,0.47712053571428575,0.017456649901510524,0.4974575892857145,0.025748123010514365,-0.7898460622983664,0.8431372549019608,0,0
-0.27999999999999997,0.48465401785714296,0.014288571995298354,0.5014174107142856,0.030867659885198906,-0.5430730064892512,0.7647058823529411,0,0
-0.27,0.4623325892857143,0.012817691510512302,0.49534765625,0.029846283388286505,-1.106170122918648,0.8431372549019608,0,0
-0.26,0.5436662946428571,0.010960762339441963,0.5061796875,0.03325565529127253,1.1272250332921554,0.1568627450980392,0,0
-0.24999999999999997,0.5475446428571428,0.008934304954728876,0.5004715401785713,0.03434728266374906,1.3705044192114075,0.09803921568627451,0,0
-0.24,0.5681919642857143,0.008716419412386387,0.48724218750000003,0.033584149081958774,2.4103566414073607,0.0196078431372549,1,0
-0.22999999999999998,0.5111049107142857,0.014097677699680101,0.4995803571428572,0.037506202550221746,0.3072706056017478,0.43137254901960786,0,0
-0.21999999999999997,0.5136439732142858,0.01713842314441525,0.5004157366071429,0.03314253478019535,0.39913171080226373,0.4117647058823529,0,0
-0.21,0.49280133928571423,0.01865620584493231,0.5020323660714286,0.037491191261051264,-0.24621855095077533,0.6470588235294118,0,0
-0.19999999999999998,0.46325334821428565,0.014972054767536009,0.4933621651785715,0.03188229796755516,-0.9443741161608215,0.803921568627451,0,0
-0.18999999999999997,0.48473772321428577,0.017367080458053054,0.4955747767857144,0.031675329294620025,-0.3421291526484386,0.6274509803921569,0,0
-0.18,0.48892299107142867,0.009208627323942722,0.49623214285714284,0.03143027269908592,-0.23255133214058127,0.5882352941176471,0,0
-0.16999999999999998,0.5393694196428571,0.013862221303019156,0.4968286830357143,0.03501485266921317,1.2149340455328197,0.11764705882352941,0,0
-0.15999999999999998,0.531947544642857,0.011717365901113665,0.4969419642857143,0.02754269947854006,1.2709567696665804,0.13725490196078433,0,0
-0.14999999999999997,0.5094866071428572,0.011738810305691067,0.49662723214285726,0.03502066699263053,0.3671938916156558,0.35294117647058826,0,0
-0.13999999999999996,0.5226004464285714,0.013039686605979879,0.5027505580357144,0.03440533899658995,0.5769420959585474,0.3137254901960784,0,0
-0.13,0.5490234375,0.012432711358057463,0.4977790178571429,0.03746730316918462,1.3677103850112078,0.0784313725490196,0,0
-0.12,0.5137276785714284,0.009137596978684024,0.4919157366071429,0.03148894009971156,0.6926858095323869,0.27450980392156865,0,0
-0.10999999999999999,0.46330915178571425,0.010214683319188317,0.5009815848214284,0.03291169265290186,-1.1446519458303384,0.9019607843137255,0,0
-0.09999999999999998,0.5101841517857142,0.013939557026466558,0.5022047991071428,0.027817296739592073,0.28684860190654277,0.37254901960784315,0,0
-0.08999999999999997,0.5238002232142858,0.015062890418712132,0.5008069196428572,0.02956298390084068,0.7777734361508323,0.27450980392156865,0,0
-0.07999999999999996,0.5236886160714286,0.008985207778679541,0.5077840401785714,0.033449063132514806,0.47548643828522835,0.3137254901960784,0,0
-0.07,0.4639787946428572,0.009552073545897129,0.49891852678571424,0.03527711247737455,-0.9904362825972826,0.8431372549019608,0,0
-0.06,0.5031808035714286,0.010973614630315293,0.49852566964285705,0.04196555643480838,0.1109274920684794,0.47058823529411764,0,0
-0.04999999999999999,0.5463727678571428,0.01117812382227369,0.4954397321428573,0.028288865439047302,1.8004622993463124,0.058823529411764705,0,0
-0.03999999999999998,0.5662388392857143,0.011052238212767724,0.4893649553571431,0.022998469546390964,3.3425651986757803,0.0196078431372549,1,0
-0.02999999999999997,0.48127790178571433,0.011175000931595213,0.4957059151785714,0.03035180050246841,-0.4753593906787724,0.6666666666666666,0,0
-0.019999999999999962,0.43334263392857153,0.01448592415161348,0.4931121651785716,0.030166278233011733,-1.981335940361139,0.9803921568627451,0,0
-0.010000000000000009,0.4397042410714286,0.013851234446113534,0.5016478794642857,0.032638200185615196,-1.8978876911281966,0.9607843137254902,0,0
0.0,0.47407924107142857,0.016233706101255248,0.499365513392857,0.031318787917107634,-0.8073834909688832,0.7843137254901961,0,0
0.010000000000000009,0.5025390624999999,0.014205053983670933,0.5047393973214287,0.034984528837749024,-0.06289451064593381,0.5490196078431373,0,0
0.020000000000000018,0.5166573660714286,0.007265670002740824,0.49985770089285725,0.0359593172893354,0.46718532066107227,0.4117647058823529,0,0
0.030000000000000027,0.4772600446428571,0.012715804965663371,0.49156138392857146,0.03569535497631727,-0.4006498687351015,0.6078431372549019,0,0
0.040000000000000036,0.5868582589285714,0.01610835440228493,0.5054704241071428,0.02976049532593804,2.7347607601979056,0.0196078431372549,1,0
0.04999999999999999,0.5551897321428573,0.014681383608648492,0.5061869419642855,0.03184272410846396,1.5389006924048496,0.09803921568627451,0,0
0.06,0.5847377232142856,0.021827054531892362,0.5042120535714285,0.03126244196362817,2.5757958938890164,0.0196078431372549,1,1
0.07,0.5809151785714286,0.01440956080823384,0.49946205357142837,0.03192210663667097,2.5516212299857997,0.0196078431372549,1,1
0.08000000000000002,0.5654017857142857,0.014225302222157545,0.5000892857142857,0.03012345989263741,2.1681606373497377,0.0196078431372549,1,1
0.09000000000000002,0.5502790178571428,0.019221106150393626,0.5029408482142856,0.029631081422607855,1.5975849469584067,0.0784313725490196,0,0
0.10000000000000003,0.4953962053571429,0.019237680422615085,0.5049347098214286,0.026310390291756316,-0.36253755107822816,0.6862745098039216,0,0
0.11000000000000004,0.48423549107142855,0.013670308993767939,0.4973621651785713,0.03432792149531926,-0.38239058863300573,0.6470588235294118,0,0
0.12000000000000005,0.4741350446428571,0.01547592498216211,0.4975831473214285,0.03709191563929325,-0.6321620836895167,0.6862745098039216,0,0
0.13000000000000006,0.46771763392857146,0.014850872337442306,0.5013627232142857,0.03077897494443982,-1.0931192265645004,0.8431372549019608,0,0
