Subject,File,Task,Trial_ID,Status
sub09,cyp3_sess4,task2,190,OK
sub09,cyp3_sess4,task2,191,OK
sub09,cyp3_sess4,task2,192,OK
sub09,cyp3_sess4,task2,193,OK
sub09,cyp3_sess4,task2,194,OK
sub09,cyp3_sess4,task2,195,Dropped_AutoReject
sub09,cyp3_sess4,task2,196,OK
sub09,cyp3_sess4,task2,197,OK
sub09,cyp3_sess4,task2,198,OK
sub09,cyp3_sess4,task2,199,OK
sub09,cyp3_sess4,task2,200,OK
sub09,cyp3_sess4,task2,201,OK
sub09,cyp3_sess4,task2,202,OK
sub09,cyp3_sess4,task2,203,OK
sub09,cyp3_sess4,task2,204,OK
sub09,cyp3_sess4,task2,205,OK
sub09,cyp3_sess4,task2,206,OK
sub09,cyp3_sess4,task2,207,OK
sub09,cyp3_sess4,task2,208,OK
sub09,cyp3_sess4,task2,209,OK
sub09,cyp3_sess4,task2,210,OK
sub09,cyp3_sess4,task2,211,OK
sub09,cyp3_sess4,task2,212,OK
sub09,cyp3_sess4,task2,213,OK
sub09,cyp3_sess4,task2,214,OK
sub09,cyp3_sess4,task2,215,OK
sub09,cyp3_sess4,task2,216,OK
sub09,cyp3_sess4,task2,217,OK
sub09,cyp3_sess4,task2,218,OK
sub09,cyp3_sess4,task2,219,OK
sub09,cyp3_sess4,task2,220,OK
sub09,cyp3_sess4,task2,221,OK
sub09,cyp3_sess4,task2,222,OK
sub09,cyp3_sess4,task2,223,OK
sub09,cyp3_sess4,task2,224,OK
sub09,cyp3_sess4,task2,225,OK
sub09,cyp3_sess4,task2,226,OK
sub09,cyp3_sess4,task2,227,OK
sub09,cyp3_sess4,task2,228,OK
sub09,cyp3_sess4,task2,229,OK
sub09,cyp3_sess4,task2,230,OK
sub09,cyp3_sess4,task2,231,OK
sub09,cyp3_sess4,task2,232,OK
sub09,cyp3_sess4,task2,233,OK
sub09,cyp3_sess4,task2,234,OK
sub09,cyp3_sess4,task2,235,OK
sub09,cyp3_sess4,task2,236,OK
sub09,cyp3_sess4,task2,237,OK
sub09,cyp3_sess4,task2,238,OK
sub09,cyp3_sess4,task2,239,OK
sub09,cyp3_sess4,task2,240,OK
sub09,cyp3_sess4,task2,241,OK
sub09,cyp3_sess4,task2,242,OK
sub09,cyp3_sess4,task2,243,OK
sub09,cyp3_sess4,task2,244,OK
sub09,cyp3_sess4,task2,245,OK
sub09,cyp3_sess4,task2,246,OK
sub09,cyp3_sess4,task2,247,OK
sub09,cyp3_sess4,task2,248,OK
sub09,cyp3_sess4,task2,249,OK
sub09,cyp3_sess4,task2,250,OK
sub09,cyp3_sess4,task2,251,OK
sub09,cyp3_sess4,task2,252,OK
sub09,cyp3_sess4,task2,253,OK
sub09,cyp3_sess4,task2,254,OK
sub09,cyp3_sess4,task2,255,OK
sub09,cyp3_sess4,task2,256,OK
sub09,cyp3_sess4,task2,257,OK
sub09,cyp3_sess4,task2,258,OK
sub09,cyp3_sess4,task2,259,OK
sub09,cyp3_sess4,task2,260,OK
sub09,cyp3_sess4,task2,261,OK
sub09,cyp3_sess4,task2,262,OK
sub09,cyp3_sess4,task2,263,OK
sub09,cyp3_sess4,task2,264,OK
sub09,cyp3_sess4,task2,265,OK
sub09,cyp3_sess4,task2,266,OK
sub09,cyp3_sess4,task2,267,OK
sub09,cyp3_sess4,task2,268,OK
sub09,cyp3_sess4,task2,269,OK
sub09,cyp3_sess4,task2,270,OK
sub09,cyp3_sess4,task2,271,Dropped_AutoReject
sub09,cyp3_sess4,task2,272,OK
sub09,cyp3_sess4,task2,273,OK
sub09,cyp3_sess4,task2,274,Dropped_AutoReject
sub09,cyp3_sess4,task2,275,OK
sub09,cyp3_sess4,task2,276,OK
sub09,cyp3_sess4,task2,277,OK
sub09,cyp3_sess4,task2,278,OK
sub09,cyp3_sess4,task2,279,OK
sub09,cyp3_sess4,task2,280,OK
sub09,cyp3_sess4,task2,281,Dropped_AutoReject
sub09,cyp3_sess4,task2,282,OK
sub09,cyp3_sess4,task2,283,OK
sub09,cyp3_sess4,task2,284,OK
sub09,cyp3_sess4,task2,285,OK
sub09,cyp3_sess4,task2,286,OK
sub09,cyp3_sess4,task2,287,OK
sub09,cyp3_sess4,task2,288,OK
sub09,cyp3_sess4,task2,289,OK
sub09,cyp3_sess4,task2,290,OK
sub09,cyp3_sess4,task2,291,OK
sub09,cyp3_sess4,task2,292,OK
sub09,cyp3_sess4,task2,293,OK
sub09,cyp3_sess4,task2,294,OK
sub09,cyp3_sess4,task2,295,OK
sub09,cyp3_sess4,task2,296,OK
sub09,cyp3_sess4,task2,297,OK
sub09,cyp3_sess4,task2,298,OK
sub09,cyp3_sess4,task2,299,Dropped_AutoReject
