Subject,File,Task,Trial_ID,Status
sub09,cyp2_sess3,response1,56,OK
sub09,cyp2_sess3,response1,57,OK
sub09,cyp2_sess3,response1,58,OK
sub09,cyp2_sess3,response1,59,OK
sub09,cyp2_sess3,response1,60,OK
sub09,cyp2_sess3,response1,61,OK
sub09,cyp2_sess3,response1,62,OK
sub09,cyp2_sess3,response1,63,OK
sub09,cyp2_sess3,response1,64,Dropped_AutoReject
sub09,cyp2_sess3,response1,65,OK
sub09,cyp2_sess3,response1,66,OK
sub09,cyp2_sess3,response1,67,OK
sub09,cyp2_sess3,response1,68,OK
sub09,cyp2_sess3,response1,69,OK
sub09,cyp2_sess3,response1,70,OK
sub09,cyp2_sess3,response1,71,OK
sub09,cyp2_sess3,response1,72,OK
sub09,cyp2_sess3,response1,73,OK
sub09,cyp2_sess3,response1,74,OK
sub09,cyp2_sess3,response1,75,OK
sub09,cyp2_sess3,response1,76,OK
sub09,cyp2_sess3,response1,77,OK
sub09,cyp2_sess3,response1,78,OK
sub09,cyp2_sess3,response1,79,OK
sub09,cyp2_sess3,response1,80,OK
sub09,cyp2_sess3,response1,81,OK
sub09,cyp2_sess3,response1,82,OK
sub09,cyp2_sess3,response1,83,OK
sub09,cyp2_sess3,response1,84,OK
sub09,cyp2_sess3,response1,85,OK
sub09,cyp2_sess3,response1,86,OK
sub09,cyp2_sess3,response1,87,OK
sub09,cyp2_sess3,response1,88,OK
sub09,cyp2_sess3,response1,89,OK
sub09,cyp2_sess3,response1,90,OK
sub09,cyp2_sess3,response1,91,OK
sub09,cyp2_sess3,response1,92,OK
sub09,cyp2_sess3,response1,93,OK
sub09,cyp2_sess3,response1,94,OK
sub09,cyp2_sess3,response1,95,OK
sub09,cyp2_sess3,response1,96,OK
sub09,cyp2_sess3,response1,97,OK
sub09,cyp2_sess3,response1,98,OK
sub09,cyp2_sess3,response1,99,OK
sub09,cyp2_sess3,response1,100,OK
sub09,cyp2_sess3,response1,101,OK
sub09,cyp2_sess3,response1,102,OK
sub09,cyp2_sess3,response1,103,OK
sub09,cyp2_sess3,response1,104,OK
sub09,cyp2_sess3,response1,105,OK
sub09,cyp2_sess3,response1,106,OK
sub09,cyp2_sess3,response1,107,OK
sub09,cyp2_sess3,response1,108,OK
sub09,cyp2_sess3,response1,109,OK
sub09,cyp2_sess3,response1,110,OK
sub09,cyp2_sess3,response1,111,OK
sub09,cyp2_sess3,response1,112,OK
sub09,cyp2_sess3,response1,113,OK
sub09,cyp2_sess3,response1,114,OK
sub09,cyp2_sess3,response1,115,OK
sub09,cyp2_sess3,response1,116,OK
sub09,cyp2_sess3,response1,117,OK
sub09,cyp2_sess3,response1,118,OK
sub09,cyp2_sess3,response1,119,OK
sub09,cyp2_sess3,response1,120,OK
sub09,cyp2_sess3,response1,121,OK
sub09,cyp2_sess3,response1,122,OK
sub09,cyp2_sess3,response1,123,OK
sub09,cyp2_sess3,response1,124,OK
sub09,cyp2_sess3,response1,125,OK
sub09,cyp2_sess3,response1,126,OK
sub09,cyp2_sess3,response1,127,OK
sub09,cyp2_sess3,response1,128,OK
sub09,cyp2_sess3,response1,129,OK
sub09,cyp2_sess3,response1,130,OK
sub09,cyp2_sess3,response1,131,OK
sub09,cyp2_sess3,response1,132,OK
sub09,cyp2_sess3,response1,133,OK
sub09,cyp2_sess3,response1,134,OK
sub09,cyp2_sess3,response1,135,OK
sub09,cyp2_sess3,response1,136,OK
sub09,cyp2_sess3,response1,137,OK
sub09,cyp2_sess3,response1,138,OK
sub09,cyp2_sess3,response1,139,OK
sub09,cyp2_sess3,response1,140,OK
sub09,cyp2_sess3,response1,141,OK
sub09,cyp2_sess3,response1,142,OK
sub09,cyp2_sess3,response1,143,OK
sub09,cyp2_sess3,response1,144,OK
sub09,cyp2_sess3,response1,145,OK
sub09,cyp2_sess3,response1,146,OK
sub09,cyp2_sess3,response1,147,OK
sub09,cyp2_sess3,response1,148,OK
sub09,cyp2_sess3,response1,149,OK
sub09,cyp2_sess3,response1,150,OK
sub09,cyp2_sess3,response1,151,OK
sub09,cyp2_sess3,response1,152,OK
sub09,cyp2_sess3,response1,153,OK
sub09,cyp2_sess3,response1,154,OK
sub09,cyp2_sess3,response1,155,OK
sub09,cyp2_sess3,response1,156,OK
sub09,cyp2_sess3,response1,157,OK
sub09,cyp2_sess3,response1,158,OK
sub09,cyp2_sess3,response1,159,OK
sub09,cyp2_sess3,response1,160,OK
sub09,cyp2_sess3,response1,161,OK
sub09,cyp2_sess3,response1,162,OK
sub09,cyp2_sess3,response1,163,OK
sub09,cyp2_sess3,response1,164,OK
sub09,cyp2_sess3,response1,165,OK
sub09,cyp2_sess3,response1,166,OK
sub09,cyp2_sess3,response1,167,OK
sub09,cyp2_sess3,response1,168,OK
sub09,cyp2_sess3,response1,169,OK
sub09,cyp2_sess3,response1,170,OK
sub09,cyp2_sess3,response1,171,OK
sub09,cyp2_sess3,response1,172,OK
sub09,cyp2_sess3,response1,173,OK
sub09,cyp2_sess3,response1,174,OK
sub09,cyp2_sess3,response1,175,OK
sub09,cyp2_sess3,response1,176,OK
sub09,cyp2_sess3,response1,177,OK
sub09,cyp2_sess3,response1,178,OK
sub09,cyp2_sess3,response1,179,OK
sub09,cyp2_sess3,response1,180,OK
sub09,cyp2_sess3,response1,181,OK
sub09,cyp2_sess3,response1,182,OK
sub09,cyp2_sess3,response1,183,OK
sub09,cyp2_sess3,response1,184,OK
sub09,cyp2_sess3,response1,185,OK
sub09,cyp2_sess3,response1,186,OK
sub09,cyp2_sess3,response1,187,OK
sub09,cyp2_sess3,response1,188,OK
sub09,cyp2_sess3,response1,189,OK
sub09,cyp2_sess3,response1,190,OK
sub09,cyp2_sess3,response1,191,OK
sub09,cyp2_sess3,response1,192,OK
sub09,cyp2_sess3,response1,193,OK
sub09,cyp2_sess3,response1,194,OK
sub09,cyp2_sess3,response1,195,OK
sub09,cyp2_sess3,response1,196,OK
sub09,cyp2_sess3,response1,197,OK
sub09,cyp2_sess3,response1,198,OK
sub09,cyp2_sess3,response1,199,OK
sub09,cyp2_sess3,response1,200,OK
sub09,cyp2_sess3,response1,201,OK
sub09,cyp2_sess3,response1,202,OK
sub09,cyp2_sess3,response1,203,OK
sub09,cyp2_sess3,response1,204,OK
sub09,cyp2_sess3,response1,205,OK
sub09,cyp2_sess3,response1,206,OK
sub09,cyp2_sess3,response1,207,OK
sub09,cyp2_sess3,response1,208,OK
sub09,cyp2_sess3,response1,209,OK
sub09,cyp2_sess3,response1,210,OK
sub09,cyp2_sess3,response1,211,OK
sub09,cyp2_sess3,response1,212,OK
sub09,cyp2_sess3,response1,213,OK
sub09,cyp2_sess3,response1,214,OK
sub09,cyp2_sess3,response1,215,OK
sub09,cyp2_sess3,response1,216,OK
sub09,cyp2_sess3,response1,217,OK
sub09,cyp2_sess3,response1,218,OK
sub09,cyp2_sess3,response1,219,OK
sub09,cyp2_sess3,response1,220,OK
sub09,cyp2_sess3,response1,221,OK
sub09,cyp2_sess3,response1,222,OK
sub09,cyp2_sess3,response1,223,OK
sub09,cyp2_sess3,response1,224,OK
sub09,cyp2_sess3,response1,225,OK
sub09,cyp2_sess3,response1,226,OK
sub09,cyp2_sess3,response1,227,OK
sub09,cyp2_sess3,response1,228,OK
sub09,cyp2_sess3,response1,229,OK
sub09,cyp2_sess3,response1,230,OK
sub09,cyp2_sess3,response1,231,OK
sub09,cyp2_sess3,response1,232,OK
sub09,cyp2_sess3,response1,233,OK
sub09,cyp2_sess3,response1,234,OK
sub09,cyp2_sess3,response1,235,OK
sub09,cyp2_sess3,response1,236,OK
sub09,cyp2_sess3,response1,237,OK
sub09,cyp2_sess3,response1,238,OK
sub09,cyp2_sess3,response1,239,OK
sub09,cyp2_sess3,response1,240,OK
sub09,cyp2_sess3,response1,241,OK
sub09,cyp2_sess3,response1,242,OK
sub09,cyp2_sess3,response1,243,OK
sub09,cyp2_sess3,response1,244,OK
sub09,cyp2_sess3,response1,245,OK
sub09,cyp2_sess3,response1,246,OK
sub09,cyp2_sess3,response1,247,OK
sub09,cyp2_sess3,response1,248,OK
sub09,cyp2_sess3,response1,249,OK
sub09,cyp2_sess3,response1,250,OK
sub09,cyp2_sess3,response1,251,OK
sub09,cyp2_sess3,response1,252,OK
sub09,cyp2_sess3,response1,253,OK
sub09,cyp2_sess3,response1,254,OK
sub09,cyp2_sess3,response1,255,OK
sub09,cyp2_sess3,response1,256,OK
sub09,cyp2_sess3,response1,257,OK
sub09,cyp2_sess3,response1,258,OK
sub09,cyp2_sess3,response1,259,OK
sub09,cyp2_sess3,response1,260,OK
sub09,cyp2_sess3,response1,261,OK
sub09,cyp2_sess3,response1,262,OK
sub09,cyp2_sess3,response1,263,OK
sub09,cyp2_sess3,response1,264,OK
sub09,cyp2_sess3,response1,265,OK
sub09,cyp2_sess3,response1,266,OK
sub09,cyp2_sess3,response1,267,OK
sub09,cyp2_sess3,response1,268,OK
sub09,cyp2_sess3,response1,269,OK
sub09,cyp2_sess3,response1,270,OK
sub09,cyp2_sess3,response1,271,OK
sub09,cyp2_sess3,response1,272,OK
sub09,cyp2_sess3,response1,273,OK
sub09,cyp2_sess3,response1,274,OK
sub09,cyp2_sess3,response1,275,OK
sub09,cyp2_sess3,response1,276,OK
sub09,cyp2_sess3,response1,277,OK
sub09,cyp2_sess3,response1,278,OK
sub09,cyp2_sess3,response1,279,OK
sub09,cyp2_sess3,response1,280,OK
sub09,cyp2_sess3,response1,281,OK
sub09,cyp2_sess3,response1,282,OK
sub09,cyp2_sess3,response1,283,OK
sub09,cyp2_sess3,response1,284,OK
sub09,cyp2_sess3,response1,285,OK
sub09,cyp2_sess3,response1,286,OK
sub09,cyp2_sess3,response1,287,OK
sub09,cyp2_sess3,response1,288,OK
sub09,cyp2_sess3,response1,289,OK
sub09,cyp2_sess3,response1,290,OK
sub09,cyp2_sess3,response1,291,OK
sub09,cyp2_sess3,response1,292,OK
sub09,cyp2_sess3,response1,293,OK
sub09,cyp2_sess3,response1,294,OK
sub09,cyp2_sess3,response1,295,OK
sub09,cyp2_sess3,response1,296,OK
sub09,cyp2_sess3,response1,297,OK
sub09,cyp2_sess3,response1,298,OK
sub09,cyp2_sess3,response1,299,OK
