id_sess;block;trial;dual;lines_first;decision;task;side;coherence;mu;meanTilt;sdTilt;tOn;tOff;rr;acc;tResp;id;seq;signed_mu;signed_coherence;session;id_session;s;sign_s
21zf02;1;28;0;0;1;motion;1;0.6685;NA;NA;NA;401695.3119;401695.7324;1;1;0.422;21;1;NA;0.6685;2;21_2.0;1.55576205789563;1
21zf02;1;28;0;0;2;orientation;1;NA;5.132;4.5808;14.234;401696.6866;401696.9931;1;1;0.2161;21;1;5.132;NA;2;21_2.0;1.16696503477589;1
21zf02;1;29;0;0;1;motion;-1;0.6653;NA;NA;NA;401699.5291;401699.9137;0;1;0.6716;21;1;NA;-0.6653;2;21_2.0;-1.21455975757685;-1
21zf02;1;29;0;0;2;orientation;-1;NA;1.2747;-1.2758;13.2716;401701.1304;401701.4326;1;0;0.2238;21;1;-1.2747;NA;2;21_2.0;-0.246231879972675;-1
21zf02;1;30;0;0;1;motion;-1;0.6328;NA;NA;NA;401703.7985;401704.1532;1;0;0.4319;21;1;NA;-0.6328;2;21_2.0;-1.14705678936359;-1
21zf02;1;30;0;0;2;orientation;-1;NA;3.9504;-4.2063;15.6292;401705.1269;401705.4292;0;1;0.2753;21;1;-3.9504;NA;2;21_2.0;-0.8364407214656;-1
21zf02;1;31;0;0;1;motion;1;0.5844;NA;NA;NA;401707.8741;401708.2253;1;1;0.2959;21;1;NA;0.5844;2;21_2.0;1.38108514630376;1
21zf02;1;31;0;0;2;orientation;1;NA;7.0623;5.7923;14.721;401709.0808;401709.383;1;1;0.3223;21;1;7.0623;NA;2;21_2.0;1.59275272649536;1
21zf02;1;32;0;0;1;motion;1;0.0604;NA;NA;NA;401711.7864;401712.1405;0;0;0.6039;21;1;NA;0.0604;2;21_2.0;0.292729597265238;1
21zf02;1;32;0;0;2;orientation;1;NA;7.9825;7.0153;15.8217;401713.2721;401713.5742;1;1;0.5;21;1;7.9825;NA;2;21_2.0;1.79573145204074;1
21zf02;1;33;0;0;1;motion;-1;0.8166;NA;NA;NA;401716.4525;401716.807;0;1;0.274;21;1;NA;-0.8166;2;21_2.0;-1.52881203728969;-1
21zf02;1;33;0;0;2;orientation;-1;NA;1.6817;-1.2874;16.5588;401717.6235;401717.9258;1;0;0.4026;21;1;-1.6817;NA;2;21_2.0;-0.336008386489706;-1
21zf02;1;34;0;0;1;motion;1;0.4095;NA;NA;NA;401720.6363;401721.0475;1;1;0.7221;21;1;NA;0.4095;2;21_2.0;1.01781532659606;1
21zf02;1;34;0;0;2;orientation;-1;NA;1.3367;-2.4463;15.0989;401722.352;401722.6584;0;1;0.1986;21;1;-1.3367;NA;2;21_2.0;-0.259907907992469;-1
21zf02;1;35;0;0;1;motion;-1;0.7635;NA;NA;NA;401725.2368;401725.6778;0;1;0.2346;21;1;NA;-0.7635;2;21_2.0;-1.41852257230125;-1
21zf02;1;35;0;0;2;orientation;1;NA;3.2858;3.6883;15.7114;401726.4498;401726.7571;1;1;0.261;21;1;3.2858;NA;2;21_2.0;0.759728213321971;1
21zf02;1;36;0;0;1;motion;-1;0.9369;NA;NA;NA;401729.1705;401729.5943;0;1;0.8301;21;1;NA;-0.9369;2;21_2.0;-1.77867687039911;-1
21zf02;1;36;0;0;2;orientation;1;NA;10.646;11.2969;14.0381;401731.0109;401731.3159;1;1;0.1806;21;1;10.646;NA;2;21_2.0;2.38324920414913;1
21zf02;1;37;0;0;1;motion;-1;0.5084;NA;NA;NA;401733.502;401733.914;0;1;0.5272;21;1;NA;-0.5084;2;21_2.0;-0.888676197187266;-1
21zf02;1;37;0;0;2;orientation;1;NA;7.8393;6.8408;14.9435;401734.9604;401735.2648;1;1;0.3916;21;1;7.8393;NA;2;21_2.0;1.76414423893696;1
21zf02;1;38;0;0;1;motion;-1;0.2802;NA;NA;NA;401738.1598;401738.5804;1;0;0.8841;21;1;NA;-0.2802;2;21_2.0;-0.414701509609802;-1
21zf02;1;38;0;0;2;orientation;1;NA;1.5443;2.0598;15.7672;401739.9601;401740.2646;1;1;0.4479;21;1;1.5443;NA;2;21_2.0;0.37558623273374;1
21zf02;1;39;0;0;1;motion;1;0.1593;NA;NA;NA;401743.0993;401743.5115;0;0;1.201;21;1;NA;0.1593;2;21_2.0;0.498146322074227;1
21zf02;1;39;0;0;2;orientation;-1;NA;2.713;-2.3667;15.2946;401745.2075;401745.5098;0;1;0.2746;21;1;-2.713;NA;2;21_2.0;-0.563493671922174;-1
21zf02;1;40;0;0;1;motion;1;0.5781;NA;NA;NA;401747.9694;401748.3232;1;1;0.3104;21;1;NA;0.5781;2;21_2.0;1.36799995554242;1
21zf02;1;40;0;0;2;orientation;1;NA;10.1793;11.3532;16.6652;401749.1761;401749.4784;1;1;0.2119;21;1;10.1793;NA;2;21_2.0;2.28030400613562;1
21zf02;1;41;0;0;1;motion;1;0.2131;NA;NA;NA;401752.0979;401752.4551;1;1;0.3386;21;1;NA;0.2131;2;21_2.0;0.609889697147266;1
21zf02;1;41;0;0;2;orientation;1;NA;9.7813;8.6878;14.5825;401753.3358;401753.638;1;1;0.2436;21;1;9.7813;NA;2;21_2.0;2.19251272949243;1
21zf02;1;42;0;0;1;motion;-1;0.6703;NA;NA;NA;401755.8643;401756.2215;1;0;0.4109;21;1;NA;-0.6703;2;21_2.0;-1.22494482960966;-1
21zf02;1;42;0;0;2;orientation;-1;NA;11.0637;-12.7026;13.7839;401757.177;401757.4793;0;1;0.1611;21;1;-11.0637;NA;2;21_2.0;-2.40550023942039;-1
21zf02;1;43;0;0;1;motion;-1;0.9062;NA;NA;NA;401760.0269;401760.3839;0;1;0.3448;21;1;NA;-0.9062;2;21_2.0;-1.71491252811766;-1
21zf02;1;43;0;0;2;orientation;-1;NA;6.8522;-7.7487;16.0579;401761.2712;401761.5734;0;1;0.5321;21;1;-6.8522;NA;2;21_2.0;-1.47652294901135;-1
21zf02;1;44;0;0;1;motion;1;0.4194;NA;NA;NA;401764.2543;401764.6057;1;1;0.5552;21;1;NA;0.4194;2;21_2.0;1.03837776922102;1
21zf02;1;44;0;0;2;orientation;-1;NA;0.1122;-1.8194;15.4055;401765.7206;401766.023;0;1;0.1788;21;1;-0.1122;NA;2;21_2.0;0.0101936453984521;1
21zf02;1;45;0;0;1;motion;1;0.3855;NA;NA;NA;401768.7492;401769.1622;1;1;1.4862;21;1;NA;0.3855;2;21_2.0;0.967966980838566;1
21zf02;1;45;0;0;2;orientation;1;NA;0.7792;2.3128;16.455;401771.2043;401771.5087;1;1;0.3087;21;1;0.7792;NA;2;21_2.0;0.206819635347547;1
21zf02;1;46;0;0;1;motion;1;0.4561;NA;NA;NA;401773.9647;401774.3918;1;1;0.322;21;1;NA;0.4561;2;21_2.0;1.11460419794185;1
21zf02;1;46;0;0;2;orientation;1;NA;1.9351;2.5117;15.1247;401775.2508;401775.5563;1;1;0.66;21;1;1.9351;NA;2;21_2.0;0.461789325477858;1
21zf02;1;47;0;0;1;motion;1;0.4098;NA;NA;NA;401778.2652;401778.6789;1;1;0.6912;21;1;NA;0.4098;2;21_2.0;1.01843843091802;1
21zf02;1;47;0;0;2;orientation;1;NA;3.0483;2.0897;15.4963;401779.9403;401780.2451;1;1;0.6445;21;1;3.0483;NA;2;21_2.0;0.707340202762278;1
21zf02;1;48;0;0;1;motion;-1;0.3135;NA;NA;NA;401782.9188;401783.3453;0;1;0.7116;21;1;NA;-0.3135;2;21_2.0;-0.483866089348319;-1
21zf02;1;48;0;0;2;orientation;1;NA;8.0274;8.3017;13.2278;401784.6249;401784.9296;1;1;0.9034;21;1;8.0274;NA;2;21_2.0;1.80563554330024;1
21zf02;1;49;0;0;1;motion;-1;0.2202;NA;NA;NA;401787.9287;401788.3561;1;0;0.6282;21;1;NA;-0.2202;2;21_2.0;-0.290080645216078;-1
21zf02;1;49;0;0;2;orientation;-1;NA;10.9755;-9.7836;15.0165;401789.5223;401789.8267;0;1;0.1337;21;1;-10.9755;NA;2;21_2.0;-2.38604498665675;-1
21zf02;1;50;0;0;1;motion;-1;0.0333;NA;NA;NA;401792.1654;401792.5542;1;0;0.6381;21;1;NA;-0.0333;2;21_2.0;0.0981133473703725;1
21zf02;1;50;0;0;2;orientation;-1;NA;0.9829;-0.1537;15.8628;401793.8148;401794.1184;0;1;1.218;21;1;-0.9829;NA;2;21_2.0;-0.181866315840809;-1
21zf02;2;1;0;0;1;motion;-1;0.7175;NA;NA;NA;401798.7774;401799.1317;0;1;0.5098;21;1;NA;-0.7175;2;21_2.0;-1.32297990959939;-1
21zf02;2;1;0;0;2;orientation;-1;NA;11.4691;-11.852;15.4558;401800.1994;401800.5016;0;1;0.3074;21;1;-11.4691;NA;2;21_2.0;-2.49492381618207;-1
21zf02;2;2;0;0;1;motion;-1;0.9053;NA;NA;NA;401803.208;401803.5651;0;1;0.3155;21;1;NA;-0.9053;2;21_2.0;-1.71304321515175;-1
21zf02;2;2;0;0;2;orientation;1;NA;8.7549;8.7594;15.7485;401804.4399;401804.7422;1;1;0.2593;21;1;8.7549;NA;2;21_2.0;1.96610829143572;1
21zf02;2;3;0;0;1;motion;-1;0.3581;NA;NA;NA;401807.5104;401807.8646;1;0;0.6722;21;1;NA;-0.3581;2;21_2.0;-0.576500931880987;-1
21zf02;2;3;0;0;2;orientation;1;NA;5.1192;5.3651;16.0178;401809.0949;401809.3972;1;1;0.3072;21;1;5.1192;NA;2;21_2.0;1.16414159673309;1
21zf02;2;4;0;0;1;motion;1;0.1658;NA;NA;NA;401812.0444;401812.3979;1;1;0.4585;21;1;NA;0.1658;2;21_2.0;0.51164691571688;1
21zf02;2;4;0;0;2;orientation;-1;NA;3.7094;-3.3658;15.3031;401813.415;401813.7175;0;1;0.212;21;1;-3.7094;NA;2;21_2.0;-0.783280677066081;-1
21zf02;2;5;0;0;1;motion;-1;0.0367;NA;NA;NA;401816.3991;401816.8099;1;0;0.8315;21;1;NA;-0.0367;2;21_2.0;0.0910514983880615;1
21zf02;2;5;0;0;2;orientation;1;NA;11.7206;10.7982;15.1496;401818.2158;401818.518;1;1;0.228;21;1;11.7206;NA;2;21_2.0;2.62028565108574;1
21zf02;2;6;0;0;1;motion;-1;0.3993;NA;NA;NA;401821.0204;401821.3712;0;1;0.6051;21;1;NA;-0.3993;2;21_2.0;-0.662073925431344;-1
21zf02;2;6;0;0;2;orientation;-1;NA;0.3564;-0.6884;15.6165;401822.5235;401822.8257;0;1;1.5192;21;1;-0.3564;NA;2;21_2.0;-0.0436722585117666;-1
21zf02;2;7;0;0;1;motion;-1;0.0392;NA;NA;NA;401826.4777;401826.8347;1;0;1.3976;21;1;NA;-0.0392;2;21_2.0;0.0858589623716563;1
21zf02;2;7;0;0;2;orientation;1;NA;10.9019;8.9668;16.39;401828.7757;401829.0779;1;1;0.4194;21;1;10.9019;NA;2;21_2.0;2.43969590689534;1
21zf02;2;8;0;0;1;motion;-1;0.2348;NA;NA;NA;401831.6224;401831.9737;0;1;0.6754;21;1;NA;-0.2348;2;21_2.0;-0.320405055551884;-1
21zf02;2;8;0;0;2;orientation;1;NA;10.1413;9.517;16.5826;401833.2402;401833.5425;1;1;0.3538;21;1;10.1413;NA;2;21_2.0;2.27192192444607;1
21zf02;2;9;0;0;1;motion;-1;0.59;NA;NA;NA;401836.5306;401836.8842;0;1;0.4841;21;1;NA;-0.59;2;21_2.0;-1.05816057276273;-1
21zf02;2;9;0;0;2;orientation;-1;NA;5.2973;-4.5504;13.2612;401837.9916;401838.2938;1;0;1.2505;21;1;-5.2973;NA;2;21_2.0;-1.13354140114076;-1
21zf02;2;10;0;0;1;motion;-1;0.0615;NA;NA;NA;401842.081;401842.4351;0;1;0.6941;21;1;NA;-0.0615;2;21_2.0;0.0395415411053222;1
21zf02;2;10;0;0;2;orientation;1;NA;5.6448;6.4077;15.0817;401843.6727;401843.9749;1;1;0.6739;21;1;5.6448;NA;2;21_2.0;1.2800790213654;1
21zf02;2;11;0;0;1;motion;-1;0.2966;NA;NA;NA;401847.1917;401847.546;0;1;0.6702;21;1;NA;-0.2966;2;21_2.0;-0.44876454587742;-1
21zf02;2;11;0;0;2;orientation;1;NA;2.554;5.0248;14.6106;401848.7752;401849.0775;1;1;0.3713;21;1;2.554;NA;2;21_2.0;0.59830696646899;1
21zf02;2;12;0;0;1;motion;1;0.5869;NA;NA;NA;401851.941;401852.2957;1;1;0.3698;21;1;NA;0.5869;2;21_2.0;1.38627768232017;1
21zf02;2;12;0;0;2;orientation;-1;NA;11.9775;-10.1907;15.2177;401853.1917;401853.494;0;1;0.2752;21;1;-11.9775;NA;2;21_2.0;-2.60706724594438;-1
21zf02;2;13;0;0;1;motion;-1;0.0716;NA;NA;NA;401856.1433;401856.4999;0;1;0.7404;21;1;NA;-0.0716;2;21_2.0;0.0185636955990453;1
21zf02;2;13;0;0;2;orientation;1;NA;7.9499;7.31;14.8828;401857.7997;401858.1019;1;1;0.6424;21;1;7.9499;NA;2;21_2.0;1.7885405082755;1
21zf02;2;14;0;0;1;motion;-1;0.1076;NA;NA;NA;401861.1463;401861.5008;0;1;0.8929;21;1;NA;-0.1076;2;21_2.0;-0.0562088230371891;-1
21zf02;2;14;0;0;2;orientation;1;NA;6.5921;4.0042;15.3216;401862.9354;401863.2376;1;1;0.7234;21;1;6.5921;NA;2;21_2.0;1.48903549464202;1
21zf02;2;15;0;0;1;motion;1;0.7522;NA;NA;NA;401866.2989;401866.7104;1;1;0.3231;21;1;NA;0.7522;2;21_2.0;1.72960816372488;1
21zf02;2;15;0;0;2;orientation;1;NA;4.088;2.7047;16.4246;401867.6014;401867.9055;1;1;0.5674;21;1;4.088;NA;2;21_2.0;0.936678369410331;1
21zf02;2;16;0;0;1;motion;-1;0.0509;NA;NA;NA;401870.443;401870.857;1;0;1.3913;21;1;NA;-0.0509;2;21_2.0;0.0615578938148801;1
21zf02;2;16;0;0;2;orientation;1;NA;9.4337;8.6273;14.9469;401872.7863;401873.0907;1;1;0.2622;21;1;9.4337;NA;2;21_2.0;2.11583874014275;1
21zf02;2;17;0;0;1;motion;1;0.0965;NA;NA;NA;401875.4911;401875.9072;1;1;1.061;21;1;NA;0.0965;2;21_2.0;0.367709817342129;1
21zf02;2;17;0;0;2;orientation;1;NA;0.5885;1.8804;14.2896;401877.5698;401877.8743;1;1;1.2064;21;1;0.5885;NA;2;21_2.0;0.164754820131828;1
21zf02;2;18;0;0;1;motion;-1;0.624;NA;NA;NA;401881.0526;401881.4732;0;1;0.2637;21;1;NA;-0.624;2;21_2.0;-1.12877906258584;-1
21zf02;2;18;0;0;2;orientation;-1;NA;11.1098;-9.3682;15.0925;401882.2874;401882.5918;0;1;0.2964;21;1;-11.1098;NA;2;21_2.0;-2.4156690279964;-1
21zf02;2;19;0;0;1;motion;1;0.7609;NA;NA;NA;401885.2752;401885.6773;1;1;0.5235;21;1;NA;0.7609;2;21_2.0;1.74767818906197;1
21zf02;2;19;0;0;2;orientation;-1;NA;8.7071;-9.2349;15.8531;401886.7421;401887.0446;0;1;0.2119;21;1;-8.7071;NA;2;21_2.0;-1.88567882600998;-1
21zf02;2;20;0;0;1;motion;1;0.0371;NA;NA;NA;401889.6581;401890.0147;1;1;1.3863;21;1;NA;0.0371;2;21_2.0;0.244335161592342;1
21zf02;2;20;0;0;2;orientation;1;NA;3.3618;2.5393;16.0089;401891.943;401892.2467;1;1;0.786;21;1;3.3618;NA;2;21_2.0;0.776492376701073;1
21zf02;2;21;0;0;1;motion;1;0.4304;NA;NA;NA;401895.1841;401895.5344;1;1;0.5538;21;1;NA;0.4304;2;21_2.0;1.0612249276932;1
21zf02;2;21;0;0;2;orientation;-1;NA;11.9456;-13.5076;15.4931;401896.6643;401896.9665;0;1;0.4344;21;1;-11.9456;NA;2;21_2.0;-2.6000307089471;-1
21zf02;2;22;0;0;1;motion;-1;0.352;NA;NA;NA;401899.7838;401900.134;0;1;0.5467;21;1;NA;-0.352;2;21_2.0;-0.563831144000958;-1
21zf02;2;22;0;0;2;orientation;-1;NA;0.4498;-0.1048;14.1347;401901.2231;401901.5253;0;1;0.7238;21;1;-0.4498;NA;2;21_2.0;-0.0642745329802942;-1
21zf02;2;23;0;0;1;motion;-1;0.5848;NA;NA;NA;401904.532;401904.8838;0;1;0.5494;21;1;NA;-0.5848;2;21_2.0;-1.04736009784861;-1
21zf02;2;23;0;0;2;orientation;-1;NA;1.0866;-0.3894;14.9791;401906.0234;401906.3256;0;1;0.7866;21;1;-1.0866;NA;2;21_2.0;-0.204740575609399;-1
21zf02;2;24;0;0;1;motion;-1;0.9428;NA;NA;NA;401909.197;401909.5483;0;1;0.3485;21;1;NA;-0.9428;2;21_2.0;-1.79093125539783;-1
21zf02;2;24;0;0;2;orientation;1;NA;6.8765;7.1012;15.6043;401910.4713;401910.7735;1;1;0.3399;21;1;6.8765;NA;2;21_2.0;1.5517687586554;1
21zf02;2;25;0;0;1;motion;1;0.0985;NA;NA;NA;401913.3796;401913.7997;0;0;0.9285;21;1;NA;0.0985;2;21_2.0;0.371863846155253;1
21zf02;2;25;0;0;2;orientation;-1;NA;1.83;-3.4472;15.2464;401915.2864;401915.5908;0;1;0.3221;21;1;-1.83;NA;2;21_2.0;-0.368720563188664;-1
21zf02;2;26;0;0;1;motion;-1;0.074;NA;NA;NA;401917.7673;401918.1876;1;0;0.2541;21;1;NA;-0.074;2;21_2.0;0.0135788610232963;1
21zf02;2;26;0;0;2;orientation;1;NA;11.1518;11.0969;14.2986;401919.0413;401919.3482;1;1;0.2446;21;1;11.1518;NA;2;21_2.0;2.49481912305899;1
21zf02;2;27;0;0;1;motion;-1;0.7417;NA;NA;NA;401922.0117;401922.4382;0;1;0.5152;21;1;NA;-0.7417;2;21_2.0;-1.3732436582382;-1
21zf02;2;27;0;0;2;orientation;-1;NA;1.767;-4.1569;15.6615;401923.5199;401923.8248;1;0;0.3434;21;1;-1.767;NA;2;21_2.0;-0.354823954071777;-1
21zf02;2;28;0;0;1;motion;-1;0.5831;NA;NA;NA;401926.2462;401926.6713;0;1;0.3133;21;1;NA;-0.5831;2;21_2.0;-1.04382917335745;-1
21zf02;2;28;0;0;2;orientation;-1;NA;9.3432;-8.2645;17.0905;401927.5364;401927.8412;0;1;0.599;21;1;-9.3432;NA;2;21_2.0;-2.02599046187112;-1
21zf02;2;29;0;0;1;motion;1;0.0709;NA;NA;NA;401930.4301;401930.8545;1;1;0.9617;21;1;NA;0.0709;2;21_2.0;0.31453824853414;1
21zf02;2;29;0;0;2;orientation;1;NA;5.5997;5.1897;14.0772;401932.3594;401932.6615;1;1;0.4992;21;1;5.5997;NA;2;21_2.0;1.27013081388649;1
21zf02;2;30;0;0;1;motion;-1;0.1121;NA;NA;NA;401935.1446;401935.497;1;0;1.4237;21;1;NA;-0.1121;2;21_2.0;-0.0655553878667185;-1
21zf02;2;30;0;0;2;orientation;1;NA;0.4399;3.4853;15.4064;401937.4956;401937.7977;1;1;0.8515;21;1;0.4399;NA;2;21_2.0;0.131976469103742;1
21zf02;2;31;0;0;1;motion;1;0.4392;NA;NA;NA;401940.8664;401941.2182;1;1;0.262;21;1;NA;0.4392;2;21_2.0;1.07950265447095;1
21zf02;2;31;0;0;2;orientation;-1;NA;9.5182;-9.1303;15.368;401942.0552;401942.3574;0;1;0.2119;21;1;-9.5182;NA;2;21_2.0;-2.06459215386247;-1
21zf02;2;32;0;0;1;motion;1;0.2009;NA;NA;NA;401944.536;401944.891;0;0;0.3811;21;1;NA;0.2009;2;21_2.0;0.584550121387209;1
21zf02;2;32;0;0;2;orientation;1;NA;2.4013;2.0993;16.0318;401945.8138;401946.116;0;0;0.4682;21;1;2.4013;NA;2;21_2.0;0.564624232942821;1
21zf02;2;33;0;0;1;motion;-1;0.4313;NA;NA;NA;401949.0961;401949.4482;0;1;0.3207;21;1;NA;-0.4313;2;21_2.0;-0.72853838644133;-1
21zf02;2;33;0;0;2;orientation;-1;NA;11.7749;-10.6129;14.6887;401950.3283;401950.6305;0;1;0.3057;21;1;-11.7749;NA;2;21_2.0;-2.56237751567324;-1
21zf02;2;34;0;0;1;motion;-1;0.7258;NA;NA;NA;401953.3698;401953.7241;0;1;0.2681;21;1;NA;-0.7258;2;21_2.0;-1.34021912917386;-1
21zf02;2;34;0;0;2;orientation;1;NA;10.8657;9.7762;14.0982;401954.5356;401954.8378;1;1;0.4038;21;1;10.8657;NA;2;21_2.0;2.43171087118056;1
21zf02;2;35;0;0;1;motion;1;0.4564;NA;NA;NA;401957.7653;401958.1174;1;1;0.7239;21;1;NA;0.4564;2;21_2.0;1.11522730226382;1
21zf02;2;35;0;0;2;orientation;-1;NA;4.3723;-6.0239;15.622;401959.3681;401959.6703;0;1;0.3381;21;1;-4.3723;NA;2;21_2.0;-0.929503886329324;-1
21zf02;2;36;0;0;1;motion;-1;0.9343;NA;NA;NA;401962.0821;401962.5024;0;1;0.3233;21;1;NA;-0.9343;2;21_2.0;-1.77327663294205;-1
21zf02;2;36;0;0;2;orientation;1;NA;0.8744;0.3272;15.2447;401963.3987;401963.7032;0;0;0.5929;21;1;0.8744;NA;2;21_2.0;0.227818955790843;1
21zf02;2;37;0;0;1;motion;1;0.8955;NA;NA;NA;401966.5336;401966.9167;1;1;0.3085;21;1;NA;0.8955;2;21_2.0;2.02724432818522;1
21zf02;2;37;0;0;2;orientation;1;NA;11.7154;11.9165;14.476;401967.7843;401968.0864;1;1;0.3057;21;1;11.7154;NA;2;21_2.0;2.61913862938086;1
21zf02;2;38;0;0;1;motion;-1;0.6146;NA;NA;NA;401970.3661;401970.7233;0;1;0.2774;21;1;NA;-0.6146;2;21_2.0;-1.10925512716416;-1
21zf02;2;38;0;0;2;orientation;-1;NA;2.4658;-2.8005;14.2628;401971.5598;401971.862;0;1;0.4028;21;1;-2.4658;NA;2;21_2.0;-0.508966024720675;-1
21zf02;2;39;0;0;1;motion;1;0.8077;NA;NA;NA;401974.3639;401974.7168;1;1;0.2994;21;1;NA;0.8077;2;21_2.0;1.84488246328907;1
21zf02;2;39;0;0;2;orientation;1;NA;4.4004;4.3067;16.8542;401975.5768;401975.879;1;1;0.5462;21;1;4.4004;NA;2;21_2.0;1.00558790414232;1
21zf02;2;40;0;0;1;motion;1;0.6012;NA;NA;NA;401978.5563;401978.9098;1;1;0.4755;21;1;NA;0.6012;2;21_2.0;1.415978988334;1
21zf02;2;40;0;0;2;orientation;-1;NA;2.4416;-2.2192;15.5803;401979.9762;401980.2784;0;1;0.1778;21;1;-2.4416;NA;2;21_2.0;-0.503627962171014;-1
21zf02;2;41;0;0;1;motion;-1;0.7346;NA;NA;NA;401982.6311;401982.9831;0;1;0.5305;21;1;NA;-0.7346;2;21_2.0;-1.35849685595161;-1
21zf02;2;41;0;0;2;orientation;1;NA;1.4128;2.8106;14.4324;401984.0704;401984.373;1;1;0.3404;21;1;1.4128;NA;2;21_2.0;0.346579818465953;1
21zf02;2;42;0;0;1;motion;1;0.0864;NA;NA;NA;401987.0601;401987.411;1;1;0.5982;21;1;NA;0.0864;2;21_2.0;0.346731971835852;1
21zf02;2;42;0;0;2;orientation;-1;NA;2.2535;-2.8493;15.0896;401988.5839;401988.8861;0;1;0.563;21;1;-2.2535;NA;2;21_2.0;-0.462136657807737;-1
21zf02;2;43;0;0;1;motion;-1;0.7306;NA;NA;NA;401991.9573;401992.3108;0;1;0.2254;21;1;NA;-0.7306;2;21_2.0;-1.35018879832536;-1
21zf02;2;43;0;0;2;orientation;1;NA;1.8003;1.2377;14.7328;401993.0788;401993.381;0;0;0.7874;21;1;1.8003;NA;2;21_2.0;0.432054993589662;1
21zf02;2;44;0;0;1;motion;-1;0.3231;NA;NA;NA;401996.0781;401996.4291;0;1;0.491;21;1;NA;-0.3231;2;21_2.0;-0.503805427651315;-1
21zf02;2;44;0;0;2;orientation;1;NA;3.6568;3.8341;13.2157;401997.4646;401997.7667;1;1;0.5774;21;1;3.6568;NA;2;21_2.0;0.841563800343638;1
21zf02;2;45;0;0;1;motion;-1;0.6832;NA;NA;NA;402000.3778;402000.729;0;1;0.3528;21;1;NA;-0.6832;2;21_2.0;-1.25173831545432;-1
21zf02;2;45;0;0;2;orientation;-1;NA;0.019;-1.6041;16.3483;402001.6087;402001.9109;1;0;1.2183;21;1;-0.019;NA;2;21_2.0;0.030751803647561;1
21zf02;2;46;0;0;1;motion;-1;0.6475;NA;NA;NA;402005.361;402005.712;0;1;0.6974;21;1;NA;-0.6475;2;21_2.0;-1.17758890114005;-1
21zf02;2;46;0;0;2;orientation;1;NA;7.6533;8.3626;14.8774;402006.9023;402007.2044;1;1;0.1966;21;1;7.6533;NA;2;21_2.0;1.72311615487758;1
21zf02;2;47;0;0;1;motion;-1;0.8784;NA;NA;NA;402009.9618;402010.3621;0;1;0.3191;21;1;NA;-0.8784;2;21_2.0;-1.65717152761523;-1
21zf02;2;47;0;0;2;orientation;-1;NA;8.1379;-6.473;15.5604;402011.2396;402011.5418;0;1;0.4674;21;1;-8.1379;NA;2;21_2.0;-1.76012406554439;-1
21zf02;2;48;0;0;1;motion;-1;0.3699;NA;NA;NA;402014.3134;402014.6648;0;1;1.0403;21;1;NA;-0.3699;2;21_2.0;-0.601009701878419;-1
21zf02;2;48;0;0;2;orientation;1;NA;10.7747;11.2608;13.7679;402016.2806;402016.5828;1;1;0.3378;21;1;10.7747;NA;2;21_2.0;2.41163799134506;1
21zf02;2;49;0;0;1;motion;-1;0.9362;NA;NA;NA;402018.9041;402019.2582;0;1;0.302;21;1;NA;-0.9362;2;21_2.0;-1.77722296031452;-1
21zf02;2;49;0;0;2;orientation;1;NA;8.4695;7.4555;15.0711;402020.183;402020.4853;1;1;0.2605;21;1;8.4695;NA;2;21_2.0;1.90315444632525;1
21zf02;2;50;0;0;1;motion;-1;0.2249;NA;NA;NA;402023.4263;402023.7778;1;0;0.7429;21;1;NA;-0.2249;2;21_2.0;-0.29984261292692;-1
21zf02;2;50;0;0;2;orientation;1;NA;2.4766;1.9959;16.0585;402025.0639;402025.3662;0;0;0.5299;21;1;2.4766;NA;2;21_2.0;0.581233989553957;1
21zf02;3;1;0;0;1;motion;1;0.1807;NA;NA;NA;402029.7906;402030.1422;1;1;0.4899;21;1;NA;0.1807;2;21_2.0;0.542594430374655;1
21zf02;3;1;0;0;2;orientation;1;NA;11.1021;10.0713;14.3073;402031.1747;402031.4769;1;1;0.2752;21;1;11.1021;NA;2;21_2.0;2.48385624253345;1
21zf02;3;2;0;0;1;motion;1;0.4132;NA;NA;NA;402034.1455;402034.4969;1;1;0.2632;21;1;NA;0.4132;2;21_2.0;1.02550027990034;1
21zf02;3;2;0;0;2;orientation;1;NA;8.9084;10.8764;15.5875;402035.3349;402035.6378;1;1;0.2907;21;1;8.9084;NA;2;21_2.0;1.99996748983956;1
21zf02;3;3;0;0;1;motion;-1;0.4289;NA;NA;NA;402037.9618;402038.3136;0;1;0.1435;21;1;NA;-0.4289;2;21_2.0;-0.723553551865581;-1
21zf02;3;3;0;0;2;orientation;-1;NA;6.8568;-6.6405;15.1287;402038.9835;402039.2857;0;1;0.2263;21;1;-6.8568;NA;2;21_2.0;-1.47753762205798;-1
21zf02;3;4;0;0;1;motion;-1;0.9237;NA;NA;NA;402041.6386;402041.9916;0;1;0.1937;21;1;NA;-0.9237;2;21_2.0;-1.75126028023249;-1
21zf02;3;4;0;0;2;orientation;1;NA;4.4111;4.1402;14.6189;402042.6963;402042.9984;1;1;0.5786;21;1;4.4111;NA;2;21_2.0;1.00794812188122;1
21zf02;3;5;0;0;1;motion;1;0.2567;NA;NA;NA;402045.8988;402046.2526;1;1;0.1405;21;1;NA;0.2567;2;21_2.0;0.700447525273372;1
