id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,id,seq,signed_mu,signed_coherence,session,id_session
18cl02,2,41,0,1,2,motion,1,0.5196,NaN,NaN,NaN,341090.7221,341091.1313,1,1,0.6348,18,01,NaN,0.5196,2.0,18_2.0
18cl02,2,42,0,1,1,orientation,1,NaN,4.5727,6.864,15.0565,341093.5894,341093.892,1,1,0.3711,18,01,4.5727,NaN,2.0,18_2.0
18cl02,2,42,0,1,2,motion,-1,0.0191,NaN,NaN,NaN,341094.7991,341095.1557,1,0,0.4675,18,01,NaN,-0.0191,2.0,18_2.0
18cl02,2,43,0,1,1,orientation,-1,NaN,9.1552,-10.7069,14.6501,341097.8132,341098.1154,0,1,0.6427,18,01,-9.1552,NaN,2.0,18_2.0
18cl02,2,43,0,1,2,motion,-1,0.8037,NaN,NaN,NaN,341099.2959,341099.6458,1,0,0.6644,18,01,NaN,-0.8037,2.0,18_2.0
18cl02,2,44,0,1,1,orientation,-1,NaN,5.7621,-6.5179,15.2367,341102.4886,341102.7915,0,1,0.6558,18,01,-5.7621,NaN,2.0,18_2.0
18cl02,2,44,0,1,2,motion,1,0.8731,NaN,NaN,NaN,341103.9831,341104.3385,1,1,0.4847,18,01,NaN,0.8731,2.0,18_2.0
18cl02,2,45,0,1,1,orientation,-1,NaN,10.7779,-11.9469,13.8693,341106.9955,341107.2977,0,1,0.6605,18,01,-10.7779,NaN,2.0,18_2.0
18cl02,2,45,0,1,2,motion,1,0.6075,NaN,NaN,NaN,341108.5121,341108.8648,1,1,0.758,18,01,NaN,0.6075,2.0,18_2.0
18cl02,2,46,0,1,1,orientation,1,NaN,11.8912,11.5341,14.6076,341111.9323,341112.2366,1,1,0.4904,18,01,11.8912,NaN,2.0,18_2.0
18cl02,2,46,0,1,2,motion,-1,0.8174,NaN,NaN,NaN,341113.249,341113.6668,0,1,0.82,18,01,NaN,-0.8174,2.0,18_2.0
18cl02,2,47,0,1,1,orientation,-1,NaN,11.846,-11.1244,14.7371,341117.0509,341117.3531,0,1,0.205,18,01,-11.846,NaN,2.0,18_2.0
18cl02,2,47,0,1,2,motion,-1,0.9118,NaN,NaN,NaN,341118.1116,341118.4616,0,1,0.2645,18,01,NaN,-0.9118,2.0,18_2.0
18cl02,2,48,0,1,1,orientation,-1,NaN,9.8633,-11.1892,14.4965,341120.925,341121.2272,0,1,0.3149,18,01,-9.8633,NaN,2.0,18_2.0
18cl02,2,48,0,1,2,motion,-1,0.7854,NaN,NaN,NaN,341122.0786,341122.4308,0,1,0.3605,18,01,NaN,-0.7854,2.0,18_2.0
18cl02,2,49,0,1,1,orientation,1,NaN,5.6062,5.2482,14.4046,341125.1638,341125.466,0,0,0.4287,18,01,5.6062,NaN,2.0,18_2.0
18cl02,2,49,0,1,2,motion,1,0.1299,NaN,NaN,NaN,341126.4312,341126.7874,1,1,0.4199,18,01,NaN,0.1299,2.0,18_2.0
18cl02,2,50,0,1,1,orientation,1,NaN,11.7572,13.3398,14.1423,341129.3433,341129.6456,1,1,1.0333,18,01,11.7572,NaN,2.0,18_2.0
18cl02,2,50,0,1,2,motion,1,0.7896,NaN,NaN,NaN,341131.1825,341131.5371,1,1,0.4214,18,01,NaN,0.7896,2.0,18_2.0
18cl02,3,1,0,1,1,orientation,-1,NaN,6.6744,-7.0694,14.4351,341151.1391,341151.4414,0,1,0.3418,18,01,-6.6744,NaN,2.0,18_2.0
18cl02,3,1,0,1,2,motion,-1,0.844,NaN,NaN,NaN,341152.3355,341152.69,0,1,0.6932,18,01,NaN,-0.844,2.0,18_2.0
18cl02,3,2,0,1,1,orientation,-1,NaN,1.1543,-1.1589,14.6836,341155.8066,341156.1088,0,1,0.8737,18,01,-1.1543,NaN,2.0,18_2.0
18cl02,3,2,0,1,2,motion,-1,0.3882,NaN,NaN,NaN,341157.5352,341157.8899,1,0,0.3082,18,01,NaN,-0.3882,2.0,18_2.0
18cl02,3,3,0,1,1,orientation,-1,NaN,1.5785,-3.3655,14.2678,341160.4484,341160.7533,0,1,0.4382,18,01,-1.5785,NaN,2.0,18_2.0
18cl02,3,3,0,1,2,motion,1,0.009,NaN,NaN,NaN,341161.7466,341162.1643,1,1,0.355,18,01,NaN,0.009,2.0,18_2.0
18cl02,3,4,0,1,1,orientation,1,NaN,10.8264,10.1834,15.1892,341165.061,341165.3659,1,1,0.8167,18,01,10.8264,NaN,2.0,18_2.0
18cl02,3,4,0,1,2,motion,1,0.4703,NaN,NaN,NaN,341166.722,341167.1479,1,1,0.3142,18,01,NaN,0.4703,2.0,18_2.0
18cl02,3,5,0,1,1,orientation,1,NaN,11.8868,12.8205,16.1349,341169.4474,341169.7526,1,1,0.3817,18,01,11.8868,NaN,2.0,18_2.0
18cl02,3,5,0,1,2,motion,-1,0.2622,NaN,NaN,NaN,341170.6771,341171.0977,1,0,0.429,18,01,NaN,-0.2622,2.0,18_2.0
18cl02,3,6,0,1,1,orientation,1,NaN,0.5899,1.756,15.6666,341173.4935,341173.7979,1,1,0.4333,18,01,0.5899,NaN,2.0,18_2.0
18cl02,3,6,0,1,2,motion,1,0.1246,NaN,NaN,NaN,341174.7541,341175.1752,1,1,0.3361,18,01,NaN,0.1246,2.0,18_2.0
18cl02,3,7,0,1,1,orientation,1,NaN,0.6859,0.4882,14.8255,341177.604,341177.9084,1,1,0.8185,18,01,0.6859,NaN,2.0,18_2.0
18cl02,3,7,0,1,2,motion,1,0.4066,NaN,NaN,NaN,341179.2342,341179.6467,1,1,0.3765,18,01,NaN,0.4066,2.0,18_2.0
18cl02,3,8,0,1,1,orientation,1,NaN,1.2082,1.0855,13.5094,341182.3905,341182.695,1,1,0.4957,18,01,1.2082,NaN,2.0,18_2.0
18cl02,3,8,0,1,2,motion,-1,0.7288,NaN,NaN,NaN,341183.7144,341184.1293,0,1,0.3742,18,01,NaN,-0.7288,2.0,18_2.0
18cl02,3,9,0,1,1,orientation,-1,NaN,3.8089,-2.2319,14.748,341187.0758,341187.3799,0,1,0.4669,18,01,-3.8089,NaN,2.0,18_2.0
18cl02,3,9,0,1,2,motion,-1,0.747,NaN,NaN,NaN,341188.385,341188.7958,0,1,1.1948,18,01,NaN,-0.747,2.0,18_2.0
18cl02,3,10,0,1,1,orientation,1,NaN,11.0728,10.4915,15.1772,341192.4824,341192.7895,1,1,0.4646,18,01,11.0728,NaN,2.0,18_2.0
18cl02,3,10,0,1,2,motion,1,0.1342,NaN,NaN,NaN,341193.7783,341194.1959,1,1,0.4026,18,01,NaN,0.1342,2.0,18_2.0
18cl02,3,11,0,1,1,orientation,1,NaN,10.6451,10.1154,12.9239,341196.4753,341196.7793,1,1,0.2986,18,01,10.6451,NaN,2.0,18_2.0
18cl02,3,11,0,1,2,motion,-1,0.7582,NaN,NaN,NaN,341197.6022,341198.0119,0,1,1.0987,18,01,NaN,-0.7582,2.0,18_2.0
18cl02,3,12,0,1,1,orientation,-1,NaN,7.2556,-8.2927,14.9494,341201.3502,341201.6562,0,1,0.4463,18,01,-7.2556,NaN,2.0,18_2.0
18cl02,3,12,0,1,2,motion,1,0.1178,NaN,NaN,NaN,341202.6439,341203.0503,1,1,0.2848,18,01,NaN,0.1178,2.0,18_2.0
18cl02,3,13,0,1,1,orientation,1,NaN,11.84,13.098,14.8652,341205.6417,341205.9458,1,1,0.3168,18,01,11.84,NaN,2.0,18_2.0
18cl02,3,13,0,1,2,motion,1,0.9355,NaN,NaN,NaN,341206.7857,341207.1948,1,1,0.2839,18,01,NaN,0.9355,2.0,18_2.0
18cl02,3,14,0,1,1,orientation,1,NaN,11.7604,11.8012,13.5639,341209.978,341210.2828,1,1,0.2993,18,01,11.7604,NaN,2.0,18_2.0
18cl02,3,14,0,1,2,motion,1,0.1995,NaN,NaN,NaN,341211.1395,341211.5623,1,1,0.6037,18,01,NaN,0.1995,2.0,18_2.0
18cl02,3,15,0,1,1,orientation,1,NaN,9.5928,8.7639,14.3939,341214.5368,341214.8415,1,1,0.2526,18,01,9.5928,NaN,2.0,18_2.0
18cl02,3,15,0,1,2,motion,1,0.0287,NaN,NaN,NaN,341215.6348,341216.0576,1,1,0.4139,18,01,NaN,0.0287,2.0,18_2.0
18cl02,3,16,0,1,1,orientation,-1,NaN,7.439,-5.619,15.8454,341218.6882,341218.9928,1,0,0.2458,18,01,-7.439,NaN,2.0,18_2.0
18cl02,3,16,0,1,2,motion,1,0.3128,NaN,NaN,NaN,341219.7621,341220.1547,1,1,0.3325,18,01,NaN,0.3128,2.0,18_2.0
18cl02,3,17,0,1,1,orientation,1,NaN,10.6649,8.8708,14.353,341222.6114,341222.9135,1,1,0.309,18,01,10.6649,NaN,2.0,18_2.0
18cl02,3,17,0,1,2,motion,1,0.9175,NaN,NaN,NaN,341223.7264,341224.0825,1,1,0.5155,18,01,NaN,0.9175,2.0,18_2.0
18cl02,3,18,0,1,1,orientation,1,NaN,2.8203,2.7181,15.1697,341226.4069,341226.7091,1,1,0.4172,18,01,2.8203,NaN,2.0,18_2.0
18cl02,3,18,0,1,2,motion,-1,0.5015,NaN,NaN,NaN,341227.6471,341228.0028,0,1,0.5647,18,01,NaN,-0.5015,2.0,18_2.0
18cl02,3,19,0,1,1,orientation,1,NaN,11.0033,12.2488,13.3524,341230.9652,341231.2683,1,1,0.275,18,01,11.0033,NaN,2.0,18_2.0
18cl02,3,19,0,1,2,motion,1,0.0839,NaN,NaN,NaN,341232.0634,341232.4195,1,1,0.4831,18,01,NaN,0.0839,2.0,18_2.0
18cl02,3,20,0,1,1,orientation,-1,NaN,4.6442,-3.6387,15.1788,341234.8518,341235.1541,0,1,0.4693,18,01,-4.6442,NaN,2.0,18_2.0
18cl02,3,20,0,1,2,motion,-1,0.065,NaN,NaN,NaN,341236.1587,341236.5152,1,0,0.3074,18,01,NaN,-0.065,2.0,18_2.0
18cl02,3,21,0,1,1,orientation,-1,NaN,9.5445,-9.0077,14.2947,341238.8482,341239.1513,0,1,0.5364,18,01,-9.5445,NaN,2.0,18_2.0
18cl02,3,21,0,1,2,motion,-1,0.2472,NaN,NaN,NaN,341240.2228,341240.575,0,1,0.5682,18,01,NaN,-0.2472,2.0,18_2.0
18cl02,3,22,0,1,1,orientation,-1,NaN,7.1282,-7.4325,14.9813,341243.6578,341243.96,0,1,0.4146,18,01,-7.1282,NaN,2.0,18_2.0
18cl02,3,22,0,1,2,motion,1,0.3969,NaN,NaN,NaN,341244.9268,341245.2811,1,1,0.3417,18,01,NaN,0.3969,2.0,18_2.0
18cl02,3,23,0,1,1,orientation,-1,NaN,9.2288,-9.1325,15.7315,341247.647,341247.9506,0,1,0.3119,18,01,-9.2288,NaN,2.0,18_2.0
18cl02,3,23,0,1,2,motion,1,0.8186,NaN,NaN,NaN,341248.8151,341249.1686,1,1,0.4054,18,01,NaN,0.8186,2.0,18_2.0
18cl02,3,24,0,1,1,orientation,-1,NaN,4.3288,-6.1601,13.7045,341252.1097,341252.4141,0,1,0.4084,18,01,-4.3288,NaN,2.0,18_2.0
18cl02,3,24,0,1,2,motion,-1,0.1767,NaN,NaN,NaN,341253.2812,341253.693,1,0,0.2822,18,01,NaN,-0.1767,2.0,18_2.0
18cl02,3,25,0,1,1,orientation,-1,NaN,7.4644,-8.1087,14.0199,341256.5063,341256.8112,0,1,0.332,18,01,-7.4644,NaN,2.0,18_2.0
18cl02,3,25,0,1,2,motion,-1,0.9499,NaN,NaN,NaN,341257.698,341258.1223,1,0,0.3001,18,01,NaN,-0.9499,2.0,18_2.0
18cl02,3,26,0,1,1,orientation,-1,NaN,8.7879,-8.5603,15.3957,341260.3914,341260.6959,0,1,0.3672,18,01,-8.7879,NaN,2.0,18_2.0
18cl02,3,26,0,1,2,motion,1,0.5589,NaN,NaN,NaN,341261.6181,341262.0375,1,1,0.4332,18,01,NaN,0.5589,2.0,18_2.0
18cl02,3,27,0,1,1,orientation,1,NaN,11.7234,13.4787,14.9646,341264.723,341265.0274,1,1,0.3225,18,01,11.7234,NaN,2.0,18_2.0
18cl02,3,27,0,1,2,motion,1,0.1631,NaN,NaN,NaN,341265.8917,341266.309,1,1,0.3862,18,01,NaN,0.1631,2.0,18_2.0
18cl02,3,28,0,1,1,orientation,-1,NaN,9.9222,-10.9442,15.8835,341268.8552,341269.1598,0,1,0.2873,18,01,-9.9222,NaN,2.0,18_2.0
18cl02,3,28,0,1,2,motion,1,0.3192,NaN,NaN,NaN,341270.0186,341270.4372,1,1,0.3688,18,01,NaN,0.3192,2.0,18_2.0
18cl02,3,29,0,1,1,orientation,1,NaN,8.9511,8.5777,15.2385,341272.7653,341273.0697,1,1,0.3449,18,01,8.9511,NaN,2.0,18_2.0
18cl02,3,29,0,1,2,motion,-1,0.5569,NaN,NaN,NaN,341273.9413,341274.3586,1,0,0.3525,18,01,NaN,-0.5569,2.0,18_2.0
18cl02,3,30,0,1,1,orientation,1,NaN,2.9225,2.1704,15.3062,341277.0894,341277.3939,1,1,0.292,18,01,2.9225,NaN,2.0,18_2.0
18cl02,3,30,0,1,2,motion,-1,0.235,NaN,NaN,NaN,341278.194,341278.6084,0,1,0.3896,18,01,NaN,-0.235,2.0,18_2.0
18cl02,3,31,0,1,1,orientation,-1,NaN,3.2476,-1.9013,15.6592,341280.9221,341281.2266,1,0,0.5566,18,01,-3.2476,NaN,2.0,18_2.0
18cl02,3,31,0,1,2,motion,-1,0.8949,NaN,NaN,NaN,341282.3075,341282.7127,0,1,0.2532,18,01,NaN,-0.8949,2.0,18_2.0
18cl02,3,32,0,1,1,orientation,-1,NaN,10.9344,-12.4604,15.5338,341284.9495,341285.2516,0,1,0.4035,18,01,-10.9344,NaN,2.0,18_2.0
18cl02,3,32,0,1,2,motion,1,0.8782,NaN,NaN,NaN,341286.2065,341286.5627,1,1,0.2605,18,01,NaN,0.8782,2.0,18_2.0
18cl02,3,33,0,1,1,orientation,-1,NaN,7.4503,-7.0392,15.1684,341288.896,341289.1988,0,1,0.3444,18,01,-7.4503,NaN,2.0,18_2.0
18cl02,3,33,0,1,2,motion,-1,0.4534,NaN,NaN,NaN,341290.0788,341290.4331,1,0,0.5168,18,01,NaN,-0.4534,2.0,18_2.0
18cl02,3,34,0,1,1,orientation,1,NaN,5.6988,6.3093,13.1471,341292.7902,341293.0923,1,1,0.3388,18,01,5.6988,NaN,2.0,18_2.0
18cl02,3,34,0,1,2,motion,1,0.6719,NaN,NaN,NaN,341293.9526,341294.3027,1,1,0.5683,18,01,NaN,0.6719,2.0,18_2.0
18cl02,3,35,0,1,1,orientation,-1,NaN,3.8472,-3.3803,13.6081,341297.2553,341297.5598,1,0,0.4308,18,01,-3.8472,NaN,2.0,18_2.0
18cl02,3,35,0,1,2,motion,-1,0.2748,NaN,NaN,NaN,341298.5293,341298.9402,0,1,0.6828,18,01,NaN,-0.2748,2.0,18_2.0
18cl02,3,36,0,1,1,orientation,1,NaN,10.9674,11.4118,14.8258,341302.1513,341302.456,1,1,0.2389,18,01,10.9674,NaN,2.0,18_2.0
18cl02,3,36,0,1,2,motion,-1,0.6514,NaN,NaN,NaN,341303.2367,341303.6576,0,1,0.3017,18,01,NaN,-0.6514,2.0,18_2.0
18cl02,3,37,0,1,1,orientation,1,NaN,10.9266,11.559,14.5884,341306.0066,341306.3115,1,1,0.3504,18,01,10.9266,NaN,2.0,18_2.0
18cl02,3,37,0,1,2,motion,1,0.3656,NaN,NaN,NaN,341307.2047,341307.6241,1,1,0.5904,18,01,NaN,0.3656,2.0,18_2.0
18cl02,3,38,0,1,1,orientation,1,NaN,8.6047,7.9924,16.7294,341310.3165,341310.6213,1,1,0.2818,18,01,8.6047,NaN,2.0,18_2.0
18cl02,3,38,0,1,2,motion,1,0.8589,NaN,NaN,NaN,341311.4907,341311.9067,1,1,0.3559,18,01,NaN,0.8589,2.0,18_2.0
18cl02,3,39,0,1,1,orientation,1,NaN,6.1842,5.7665,14.3461,341314.4275,341314.734,1,1,0.3119,18,01,6.1842,NaN,2.0,18_2.0
18cl02,3,39,0,1,2,motion,-1,0.0264,NaN,NaN,NaN,341315.6366,341316.0565,1,0,0.6855,18,01,NaN,-0.0264,2.0,18_2.0
18cl02,3,40,0,1,1,orientation,-1,NaN,6.2045,-6.0209,15.8636,341318.9905,341319.296,1,0,0.3258,18,01,-6.2045,NaN,2.0,18_2.0
18cl02,3,40,0,1,2,motion,-1,0.042,NaN,NaN,NaN,341320.162,341320.5729,1,0,1.0176,18,01,NaN,-0.042,2.0,18_2.0
18cl02,3,41,0,1,1,orientation,1,NaN,6.7462,6.6835,14.8795,341323.9002,341324.2046,1,1,0.3628,18,01,6.7462,NaN,2.0,18_2.0
18cl02,3,41,0,1,2,motion,-1,0.883,NaN,NaN,NaN,341325.1063,341325.5222,0,1,0.3088,18,01,NaN,-0.883,2.0,18_2.0
18cl02,3,42,0,1,1,orientation,1,NaN,3.5635,2.3128,14.4432,341328.4938,341328.7998,0,0,0.5181,18,01,3.5635,NaN,2.0,18_2.0
18cl02,3,42,0,1,2,motion,-1,0.1211,NaN,NaN,NaN,341329.8418,341330.2552,1,0,0.3752,18,01,NaN,-0.1211,2.0,18_2.0
18cl02,3,43,0,1,1,orientation,-1,NaN,5.7925,-7.9324,15.7754,341332.7043,341333.0086,0,1,0.3098,18,01,-5.7925,NaN,2.0,18_2.0
18cl02,3,43,0,1,2,motion,1,0.2071,NaN,NaN,NaN,341333.8569,341334.2717,1,1,0.4222,18,01,NaN,0.2071,2.0,18_2.0
18cl02,3,44,0,1,1,orientation,-1,NaN,3.0211,-4.4441,14.512,341337.1931,341337.4993,0,1,0.4915,18,01,-3.0211,NaN,2.0,18_2.0
18cl02,3,44,0,1,2,motion,1,0.8301,NaN,NaN,NaN,341338.53,341338.9383,1,1,0.4121,18,01,NaN,0.8301,2.0,18_2.0
18cl02,3,45,0,1,1,orientation,1,NaN,0.6045,0.3462,15.4332,341341.4007,341341.7049,0,0,0.4141,18,01,0.6045,NaN,2.0,18_2.0
18cl02,3,45,0,1,2,motion,-1,0.8136,NaN,NaN,NaN,341342.6738,341343.0879,0,1,0.8868,18,01,NaN,-0.8136,2.0,18_2.0
18cl02,3,46,0,1,1,orientation,-1,NaN,1.9455,-1.5147,15.2726,341345.8032,341346.1074,0,1,0.3959,18,01,-1.9455,NaN,2.0,18_2.0
18cl02,3,46,0,1,2,motion,-1,0.564,NaN,NaN,NaN,341347.0579,341347.471,1,0,0.4076,18,01,NaN,-0.564,2.0,18_2.0
18cl02,3,47,0,1,1,orientation,-1,NaN,7.6742,-9.8737,14.0927,341350.17,341350.4748,0,1,0.3164,18,01,-7.6742,NaN,2.0,18_2.0
18cl02,3,47,0,1,2,motion,-1,0.5295,NaN,NaN,NaN,341351.3474,341351.7719,1,0,0.618,18,01,NaN,-0.5295,2.0,18_2.0
18cl02,3,48,0,1,1,orientation,1,NaN,2.4255,0.0579,16.6265,341354.6291,341354.9313,1,1,0.3237,18,01,2.4255,NaN,2.0,18_2.0
18cl02,3,48,0,1,2,motion,-1,0.7667,NaN,NaN,NaN,341355.7752,341356.1299,0,1,0.404,18,01,NaN,-0.7667,2.0,18_2.0
18cl02,3,49,0,1,1,orientation,-1,NaN,6.5417,-5.7819,13.1104,341358.8079,341359.1113,0,1,0.2556,18,01,-6.5417,NaN,2.0,18_2.0
18cl02,3,49,0,1,2,motion,-1,0.6599,NaN,NaN,NaN,341359.9351,341360.2923,1,0,0.3388,18,01,NaN,-0.6599,2.0,18_2.0
18cl02,3,50,0,1,1,orientation,-1,NaN,10.2812,-10.6187,14.355,341363.0916,341363.3949,0,1,0.5949,18,01,-10.2812,NaN,2.0,18_2.0
18cl02,3,50,0,1,2,motion,-1,0.8193,NaN,NaN,NaN,341364.543,341364.8973,1,0,0.2766,18,01,NaN,-0.8193,2.0,18_2.0
18cl03,1,1,1,0,1,motion,1,0.7827,NaN,NaN,NaN,341629.4806,341629.8339,1,1,0.2677,18,01,NaN,0.7827,3.0,18_3.0
18cl03,1,1,1,0,2,orientation,1,NaN,0.4098,2.4164,14.7346,341630.6323,341630.9346,1,1,0.2389,18,01,0.4098,NaN,3.0,18_3.0
18cl03,1,2,1,0,1,motion,-1,0.5505,NaN,NaN,NaN,341633.6849,341634.0354,0,1,0.4826,18,01,NaN,-0.5505,3.0,18_3.0
18cl03,1,2,1,0,2,orientation,1,NaN,0.5369,1.6448,13.5694,341635.0627,341635.3649,1,1,0.2897,18,01,0.5369,NaN,3.0,18_3.0
18cl03,1,3,1,0,1,motion,-1,0.0492,NaN,NaN,NaN,341637.6054,341637.9615,1,0,0.3491,18,01,NaN,-0.0492,3.0,18_3.0
18cl03,1,3,1,0,2,orientation,-1,NaN,9.7374,-8.358,14.8098,341638.8374,341639.1396,1,0,0.3219,18,01,-9.7374,NaN,3.0,18_3.0
18cl03,1,4,1,0,1,motion,-1,0.7407,NaN,NaN,NaN,341642.0168,341642.3682,0,1,0.8386,18,01,NaN,-0.7407,3.0,18_3.0
18cl03,1,4,1,0,2,orientation,1,NaN,1.2229,1.3402,16.1168,341643.7166,341644.0187,1,1,0.0831,18,01,1.2229,NaN,3.0,18_3.0
18cl03,1,5,1,0,1,motion,1,0.8394,NaN,NaN,NaN,341646.1803,341646.5821,1,1,0.1765,18,01,NaN,0.8394,3.0,18_3.0
18cl03,1,5,1,0,2,orientation,1,NaN,9.9951,11.4608,14.8057,341647.3162,341647.6185,1,1,0.2122,18,01,9.9951,NaN,3.0,18_3.0
18cl03,1,6,1,0,1,motion,1,0.1005,NaN,NaN,NaN,341650.2395,341650.594,1,1,0.3882,18,01,NaN,0.1005,3.0,18_3.0
18cl03,1,6,1,0,2,orientation,1,NaN,9.5399,8.5533,16.8068,341651.5407,341651.8429,1,1,0.2282,18,01,9.5399,NaN,3.0,18_3.0
18cl03,1,7,1,0,1,motion,-1,0.4191,NaN,NaN,NaN,341654.4193,341654.7705,1,0,0.3237,18,01,NaN,-0.4191,3.0,18_3.0
18cl03,1,7,1,0,2,orientation,-1,NaN,2.0473,-0.7081,14.554,341655.6375,341655.9396,1,0,0.2419,18,01,-2.0473,NaN,3.0,18_3.0
18cl03,1,8,1,0,1,motion,1,0.2694,NaN,NaN,NaN,341658.6259,341658.9813,1,1,0.4174,18,01,NaN,0.2694,3.0,18_3.0
18cl03,1,8,1,0,2,orientation,1,NaN,7.6774,6.7969,15.8408,341659.9404,341660.2426,1,1,0.2281,18,01,7.6774,NaN,3.0,18_3.0
18cl03,1,9,1,0,1,motion,1,0.6878,NaN,NaN,NaN,341663.0122,341663.3655,1,1,0.3366,18,01,NaN,0.6878,3.0,18_3.0
18cl03,1,9,1,0,2,orientation,1,NaN,8.7143,7.8269,16.081,341664.2459,341664.5481,1,1,0.1624,18,01,8.7143,NaN,3.0,18_3.0
18cl03,1,10,1,0,1,motion,1,0.8677,NaN,NaN,NaN,341667.1115,341667.4654,1,1,0.2041,18,01,NaN,0.8677,3.0,18_3.0
18cl03,1,10,1,0,2,orientation,1,NaN,9.8508,9.1189,15.6755,341668.23,341668.5322,1,1,0.0493,18,01,9.8508,NaN,3.0,18_3.0
18cl03,1,11,1,0,1,motion,-1,0.3608,NaN,NaN,NaN,341670.99,341671.3473,0,1,0.3382,18,01,NaN,-0.3608,3.0,18_3.0
18cl03,1,11,1,0,2,orientation,1,NaN,2.9241,2.1315,15.0394,341672.2137,341672.5159,1,1,0.0061,18,01,2.9241,NaN,3.0,18_3.0
18cl03,1,12,1,0,1,motion,1,0.5686,NaN,NaN,NaN,341674.3969,341674.7483,1,1,0.2348,18,01,NaN,0.5686,3.0,18_3.0
18cl03,1,12,1,0,2,orientation,1,NaN,5.7868,5.5641,14.5492,341675.5248,341675.8277,1,1,0.0061,18,01,5.7868,NaN,3.0,18_3.0
18cl03,1,13,1,0,1,motion,1,0.3426,NaN,NaN,NaN,341677.6582,341678.0137,1,1,0.2318,18,01,NaN,0.3426,3.0,18_3.0
18cl03,1,13,1,0,2,orientation,1,NaN,4.5933,2.9851,16.2285,341678.7878,341679.09,1,1,2.5475,18,01,4.5933,NaN,3.0,18_3.0
18cl03,1,14,1,0,1,motion,1,0.2988,NaN,NaN,NaN,341684.039,341684.3922,1,1,0.2532,18,01,NaN,0.2988,3.0,18_3.0
18cl03,1,14,1,0,2,orientation,1,NaN,0.263,0.8983,14.1541,341685.1749,341685.4786,1,1,0.3989,18,01,0.263,NaN,3.0,18_3.0
18cl03,1,15,1,0,1,motion,1,0.9185,NaN,NaN,NaN,341688.3462,341688.6975,1,1,0.3966,18,01,NaN,0.9185,3.0,18_3.0
18cl03,1,15,1,0,2,orientation,1,NaN,8.8814,6.622,15.0369,341689.6371,341689.9392,1,1,0.2272,18,01,8.8814,NaN,3.0,18_3.0
18cl03,1,16,1,0,1,motion,-1,0.152,NaN,NaN,NaN,341692.2833,341692.6884,1,0,0.4371,18,01,NaN,-0.152,3.0,18_3.0
18cl03,1,16,1,0,2,orientation,-1,NaN,7.7623,-8.0546,16.288,341693.6804,341693.9846,0,1,0.2611,18,01,-7.7623,NaN,3.0,18_3.0
18cl03,1,17,1,0,1,motion,1,0.6871,NaN,NaN,NaN,341696.639,341697.0675,1,1,0.3952,18,01,NaN,0.6871,3.0,18_3.0
18cl03,1,17,1,0,2,orientation,1,NaN,10.1208,11.9615,14.3946,341698.0329,341698.3378,1,1,0.6597,18,01,10.1208,NaN,3.0,18_3.0
18cl03,1,18,1,0,1,motion,1,0.841,NaN,NaN,NaN,341701.3939,341701.8155,1,1,0.2705,18,01,NaN,0.841,3.0,18_3.0
18cl03,1,18,1,0,2,orientation,1,NaN,8.2862,8.1822,14.5752,341702.6689,341702.9733,1,1,0.4401,18,01,8.2862,NaN,3.0,18_3.0
18cl03,1,19,1,0,1,motion,1,0.6842,NaN,NaN,NaN,341705.3999,341705.8201,1,1,0.0899,18,01,NaN,0.6842,3.0,18_3.0
18cl03,1,19,1,0,2,orientation,1,NaN,8.1964,9.2414,14.9307,341706.4645,341706.7691,1,1,0.1016,18,01,8.1964,NaN,3.0,18_3.0
18cl03,1,20,1,0,1,motion,1,0.0548,NaN,NaN,NaN,341708.966,341709.3866,1,1,0.0268,18,01,NaN,0.0548,3.0,18_3.0
18cl03,1,20,1,0,2,orientation,1,NaN,6.4142,6.7087,14.0309,341709.9497,341710.2541,1,1,0.2329,18,01,6.4142,NaN,3.0,18_3.0
18cl03,1,21,1,0,1,motion,-1,0.4262,NaN,NaN,NaN,341712.5075,341712.9197,0,1,0.1417,18,01,NaN,-0.4262,3.0,18_3.0
18cl03,1,21,1,0,2,orientation,1,NaN,6.8872,7.2368,14.7572,341713.5995,341713.904,1,1,0.0061,18,01,6.8872,NaN,3.0,18_3.0
18cl03,1,22,1,0,1,motion,1,0.3617,NaN,NaN,NaN,341716.166,341716.5629,1,1,0.0998,18,01,NaN,0.3617,3.0,18_3.0
18cl03,1,22,1,0,2,orientation,1,NaN,3.84,5.4322,14.6191,341717.2202,341717.5224,1,1,0.1481,18,01,3.84,NaN,3.0,18_3.0
18cl03,1,23,1,0,1,motion,1,0.0181,NaN,NaN,NaN,341719.8645,341720.2147,1,1,0.272,18,01,NaN,0.0181,3.0,18_3.0
18cl03,1,23,1,0,2,orientation,1,NaN,7.8466,7.8637,15.5685,341720.9966,341721.2987,1,1,0.0061,18,01,7.8466,NaN,3.0,18_3.0
18cl03,1,24,1,0,1,motion,-1,0.164,NaN,NaN,NaN,341723.6286,341723.9792,0,1,0.2669,18,01,NaN,-0.164,3.0,18_3.0
18cl03,1,24,1,0,2,orientation,1,NaN,4.8047,2.0922,16.0872,341724.788,341725.0902,1,1,0.0061,18,01,4.8047,NaN,3.0,18_3.0
