subject,task,id_sess,file,condition,component,tmin,tmax,roi,mean_amp_uV
sub24,task1,24cz03,clean_epochs_response1_ICA_sub24_czy1_sess1-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-2.1407061557212534
sub24,task1,24cz03,clean_epochs_response1_ICA_sub24_czy1_sess1-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-1.3015031456643755
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-1.7132784191423203
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-1.9351346117654427
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-1.1562979521032226
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-2.216934557715635
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-1.2545914830179823
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-2.1504644051358297
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",0.042883125056843094
sub24,task1,24cz04,clean_epochs_response1_ICA_sub24_czy1_sess2-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-2.429639045971014
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-0.3945881483243058
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-1.0086272881199065
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-0.6169637466856316
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-0.4056795134840361
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-0.46001257283372465
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-0.3280823283684502
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-1.421338512676655
sub25,task1,25cj03,clean_epochs_response1_ICA_sub25_cjb1_sess3-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-0.699093869702345
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-0.8426006292705729
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-2.0536898339977223
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-1.484999040920963
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-0.6004538353118462
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-1.3200594076405265
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-0.3538632970808562
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-3.4342856160533897
sub25,task1,25cj04,clean_epochs_response1_ICA_sub25_cjb1_sess4-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-1.5791100339160875
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-0.886921855223278
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",0.5290533305908841
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-1.103896098393288
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-0.4581235798433792
