time,auc_mean,auc_sem,null_mean,null_std,z_value_vs_null,p_value_uncorrected,significant_uncorrected_p_lt_threshold,significant_after_min_duration_filter
-0.42,0.51075,0.01470095423962525,0.50002,0.034452417535988294,0.31144403694723827,0.4117647058823529,0,0
-0.41,0.5521944444444444,0.011855934626635563,0.5016238888888889,0.029136424343851358,1.7356472763696358,0.0784313725490196,0,0
-0.39999999999999997,0.5476944444444445,0.014942967135205808,0.5005922222222222,0.03342996784418119,1.4089819781391404,0.11764705882352941,0,0
-0.39,0.5523055555555556,0.010450996926738069,0.5037622222222223,0.0273929696196031,1.772109194710837,0.0784313725490196,0,0
-0.38,0.5106666666666666,0.016627845734558964,0.5028055555555557,0.030762090069387973,0.2555454162372939,0.45098039215686275,0,0
-0.37,0.508,0.016130618245843564,0.5051000000000001,0.03993104608788712,0.07262519478245281,0.49019607843137253,0,0
-0.36,0.5033888888888889,0.01819663779070588,0.5024511111111112,0.033042593334979505,0.028380877017451143,0.49019607843137253,0,0
-0.35,0.4800000000000001,0.017105638855606536,0.5065811111111111,0.03037777275992044,-0.8750184327595408,0.8235294117647058,0,0
-0.33999999999999997,0.5216388888888889,0.015629972459817388,0.5044561111111112,0.0386415005817368,0.4446715970936901,0.3137254901960784,0,0
-0.32999999999999996,0.5530833333333335,0.01805657404534825,0.5008933333333334,0.02756648172306466,1.8932412385557749,0.0392156862745098,1,0
-0.31999999999999995,0.5009444444444444,0.013068630174972652,0.5013005555555554,0.03924496230507208,-0.009074059196254527,0.5098039215686274,0,0
-0.31,0.45125000000000004,0.012171841308958977,0.5119399999999998,0.036648382526367256,-1.656007600235438,0.9803921568627451,0,0
-0.3,0.48575,0.013459093768729224,0.5115127777777778,0.033864208983833965,-0.7607671506538478,0.7843137254901961,0,0
-0.29,0.4956388888888889,0.010411710755225578,0.5066333333333334,0.03466880153610173,-0.3171279062818369,0.6666666666666666,0,0
-0.27999999999999997,0.555638888888889,0.009644846417349839,0.4971744444444443,0.0314051871278239,1.861617452126157,0.0392156862745098,1,0
-0.27,0.5605555555555555,0.016116644430810984,0.5044072222222223,0.03193988018758177,1.7579381326284251,0.0392156862745098,1,0
-0.26,0.537,0.01664586149994784,0.5018727777777777,0.03380624475957465,1.0390749541110604,0.19607843137254902,0,0
-0.24999999999999997,0.5629722222222222,0.012849173191870268,0.4913805555555555,0.029792996590097917,2.402969652621688,0.0196078431372549,1,0
-0.24,0.5485833333333334,0.020016987384484642,0.5014427777777776,0.034764957107601524,1.3559791087804434,0.09803921568627451,0,0
-0.22999999999999998,0.5818055555555555,0.013862706803423911,0.5014333333333333,0.03335761115125476,2.4094118088308893,0.0196078431372549,1,0
-0.21999999999999997,0.5118611111111112,0.012020077083214556,0.5082411111111113,0.0346159791548583,0.10457598162413659,0.4117647058823529,0,0
-0.21,0.5153333333333334,0.008476830359824689,0.49950555555555565,0.03271519449150935,0.48380509496544777,0.3137254901960784,0,0
-0.19999999999999998,0.5095,0.015306359347942285,0.5053899999999999,0.028737312732910417,0.14301963576758595,0.43137254901960786,0,0
