Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task2,0,OK
sub24,czy1_sess2,task2,1,OK
sub24,czy1_sess2,task2,2,OK
sub24,czy1_sess2,task2,3,OK
sub24,czy1_sess2,task2,4,OK
sub24,czy1_sess2,task2,5,OK
sub24,czy1_sess2,task2,6,OK
sub24,czy1_sess2,task2,7,OK
sub24,czy1_sess2,task2,8,OK
sub24,czy1_sess2,task2,9,OK
sub24,czy1_sess2,task2,10,OK
sub24,czy1_sess2,task2,11,OK
sub24,czy1_sess2,task2,12,OK
sub24,czy1_sess2,task2,13,OK
sub24,czy1_sess2,task2,14,OK
sub24,czy1_sess2,task2,15,OK
sub24,czy1_sess2,task2,16,OK
sub24,czy1_sess2,task2,17,OK
sub24,czy1_sess2,task2,18,OK
sub24,czy1_sess2,task2,19,OK
sub24,czy1_sess2,task2,20,OK
sub24,czy1_sess2,task2,21,OK
sub24,czy1_sess2,task2,22,OK
sub24,czy1_sess2,task2,23,OK
sub24,czy1_sess2,task2,24,OK
sub24,czy1_sess2,task2,25,OK
sub24,czy1_sess2,task2,26,OK
sub24,czy1_sess2,task2,27,OK
sub24,czy1_sess2,task2,28,OK
sub24,czy1_sess2,task2,29,OK
sub24,czy1_sess2,task2,30,OK
sub24,czy1_sess2,task2,31,OK
sub24,czy1_sess2,task2,32,OK
sub24,czy1_sess2,task2,33,OK
sub24,czy1_sess2,task2,34,OK
sub24,czy1_sess2,task2,35,OK
sub24,czy1_sess2,task2,36,OK
sub24,czy1_sess2,task2,37,OK
sub24,czy1_sess2,task2,38,OK
sub24,czy1_sess2,task2,39,OK
sub24,czy1_sess2,task2,40,OK
sub24,czy1_sess2,task2,41,OK
sub24,czy1_sess2,task2,42,OK
sub24,czy1_sess2,task2,43,OK
sub24,czy1_sess2,task2,44,OK
sub24,czy1_sess2,task2,45,OK
sub24,czy1_sess2,task2,46,Dropped_AutoReject
sub24,czy1_sess2,task2,47,OK
sub24,czy1_sess2,task2,48,OK
sub24,czy1_sess2,task2,49,OK
sub24,czy1_sess2,task2,50,OK
