Subject,File,Task,Trial_ID,Status
sub24,czy1_sess3,task1,0,OK
sub24,czy1_sess3,task1,1,OK
sub24,czy1_sess3,task1,2,OK
sub24,czy1_sess3,task1,3,OK
sub24,czy1_sess3,task1,4,OK
sub24,czy1_sess3,task1,5,OK
sub24,czy1_sess3,task1,6,OK
sub24,czy1_sess3,task1,7,OK
sub24,czy1_sess3,task1,8,OK
sub24,czy1_sess3,task1,9,OK
sub24,czy1_sess3,task1,10,OK
sub24,czy1_sess3,task1,11,OK
sub24,czy1_sess3,task1,12,OK
sub24,czy1_sess3,task1,13,OK
sub24,czy1_sess3,task1,14,OK
sub24,czy1_sess3,task1,15,OK
sub24,czy1_sess3,task1,16,OK
sub24,czy1_sess3,task1,17,OK
sub24,czy1_sess3,task1,18,OK
sub24,czy1_sess3,task1,19,OK
sub24,czy1_sess3,task1,20,OK
sub24,czy1_sess3,task1,21,OK
sub24,czy1_sess3,task1,22,OK
sub24,czy1_sess3,task1,23,OK
sub24,czy1_sess3,task1,24,OK
sub24,czy1_sess3,task1,25,OK
sub24,czy1_sess3,task1,26,OK
sub24,czy1_sess3,task1,27,OK
sub24,czy1_sess3,task1,28,OK
sub24,czy1_sess3,task1,29,OK
sub24,czy1_sess3,task1,30,OK
sub24,czy1_sess3,task1,31,OK
sub24,czy1_sess3,task1,32,OK
sub24,czy1_sess3,task1,33,OK
sub24,czy1_sess3,task1,34,OK
sub24,czy1_sess3,task1,35,OK
sub24,czy1_sess3,task1,36,OK
sub24,czy1_sess3,task1,37,OK
sub24,czy1_sess3,task1,38,OK
sub24,czy1_sess3,task1,39,OK
sub24,czy1_sess3,task1,40,OK
sub24,czy1_sess3,task1,41,OK
sub24,czy1_sess3,task1,42,OK
sub24,czy1_sess3,task1,43,OK
sub24,czy1_sess3,task1,44,OK
sub24,czy1_sess3,task1,45,OK
sub24,czy1_sess3,task1,46,OK
sub24,czy1_sess3,task1,47,OK
sub24,czy1_sess3,task1,48,OK
sub24,czy1_sess3,task1,49,OK
sub24,czy1_sess3,task1,50,OK
sub24,czy1_sess3,task1,51,OK
sub24,czy1_sess3,task1,52,OK
sub24,czy1_sess3,task1,53,OK
sub24,czy1_sess3,task1,54,OK
sub24,czy1_sess3,task1,55,OK
sub24,czy1_sess3,task1,56,OK
sub24,czy1_sess3,task1,57,OK
sub24,czy1_sess3,task1,58,OK
sub24,czy1_sess3,task1,59,OK
sub24,czy1_sess3,task1,60,OK
sub24,czy1_sess3,task1,61,OK
sub24,czy1_sess3,task1,62,OK
sub24,czy1_sess3,task1,63,OK
sub24,czy1_sess3,task1,64,OK
sub24,czy1_sess3,task1,65,OK
sub24,czy1_sess3,task1,66,OK
sub24,czy1_sess3,task1,67,OK
sub24,czy1_sess3,task1,68,OK
sub24,czy1_sess3,task1,69,OK
sub24,czy1_sess3,task1,70,OK
sub24,czy1_sess3,task1,71,OK
sub24,czy1_sess3,task1,72,OK
sub24,czy1_sess3,task1,73,OK
sub24,czy1_sess3,task1,74,OK
sub24,czy1_sess3,task1,75,OK
sub24,czy1_sess3,task1,76,OK
sub24,czy1_sess3,task1,77,OK
sub24,czy1_sess3,task1,78,OK
sub24,czy1_sess3,task1,79,OK
sub24,czy1_sess3,task1,80,OK
sub24,czy1_sess3,task1,81,OK
sub24,czy1_sess3,task1,82,OK
sub24,czy1_sess3,task1,83,OK
sub24,czy1_sess3,task1,84,OK
sub24,czy1_sess3,task1,85,OK
sub24,czy1_sess3,task1,86,OK
sub24,czy1_sess3,task1,87,OK
sub24,czy1_sess3,task1,88,OK
