Subject,File,Task,Trial_ID,Status
sub24,czy1_sess1,response1,0,OK
sub24,czy1_sess1,response1,1,OK
sub24,czy1_sess1,response1,2,OK
sub24,czy1_sess1,response1,3,OK
sub24,czy1_sess1,response1,4,OK
sub24,czy1_sess1,response1,5,OK
sub24,czy1_sess1,response1,6,OK
sub24,czy1_sess1,response1,7,Dropped_AutoReject
sub24,czy1_sess1,response1,8,Dropped_AutoReject
sub24,czy1_sess1,response1,9,OK
sub24,czy1_sess1,response1,10,Dropped_AutoReject
sub24,czy1_sess1,response1,11,Dropped_AutoReject
sub24,czy1_sess1,response1,12,Dropped_AutoReject
sub24,czy1_sess1,response1,13,OK
sub24,czy1_sess1,response1,14,OK
sub24,czy1_sess1,response1,15,OK
sub24,czy1_sess1,response1,16,OK
sub24,czy1_sess1,response1,17,OK
sub24,czy1_sess1,response1,18,Dropped_AutoReject
sub24,czy1_sess1,response1,19,Dropped_AutoReject
sub24,czy1_sess1,response1,20,OK
sub24,czy1_sess1,response1,21,OK
sub24,czy1_sess1,response1,22,OK
sub24,czy1_sess1,response1,23,OK
sub24,czy1_sess1,response1,24,OK
sub24,czy1_sess1,response1,25,OK
sub24,czy1_sess1,response1,26,OK
sub24,czy1_sess1,response1,27,OK
sub24,czy1_sess1,response1,28,OK
sub24,czy1_sess1,response1,29,OK
sub24,czy1_sess1,response1,30,OK
sub24,czy1_sess1,response1,31,OK
sub24,czy1_sess1,response1,32,OK
sub24,czy1_sess1,response1,33,OK
sub24,czy1_sess1,response1,34,Dropped_AutoReject
sub24,czy1_sess1,response1,35,Dropped_AutoReject
sub24,czy1_sess1,response1,36,Dropped_AutoReject
sub24,czy1_sess1,response1,37,OK
sub24,czy1_sess1,response1,38,OK
sub24,czy1_sess1,response1,39,Dropped_AutoReject
sub24,czy1_sess1,response1,40,OK
sub24,czy1_sess1,response1,41,OK
sub24,czy1_sess1,response1,42,OK
sub24,czy1_sess1,response1,43,Dropped_AutoReject
sub24,czy1_sess1,response1,44,OK
sub24,czy1_sess1,response1,45,OK
sub24,czy1_sess1,response1,46,OK
sub24,czy1_sess1,response1,47,Dropped_AutoReject
sub24,czy1_sess1,response1,48,OK
sub24,czy1_sess1,response1,49,OK
sub24,czy1_sess1,response1,50,OK
sub24,czy1_sess1,response1,51,OK
sub24,czy1_sess1,response1,52,OK
sub24,czy1_sess1,response1,53,OK
sub24,czy1_sess1,response1,54,Dropped_AutoReject
sub24,czy1_sess1,response1,55,OK
sub24,czy1_sess1,response1,56,OK
sub24,czy1_sess1,response1,57,OK
