Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task1,158,OK
sub24,czy1_sess2,task1,159,OK
sub24,czy1_sess2,task1,160,OK
sub24,czy1_sess2,task1,161,OK
sub24,czy1_sess2,task1,162,OK
sub24,czy1_sess2,task1,163,OK
sub24,czy1_sess2,task1,164,OK
sub24,czy1_sess2,task1,165,OK
sub24,czy1_sess2,task1,166,OK
sub24,czy1_sess2,task1,167,OK
sub24,czy1_sess2,task1,168,OK
sub24,czy1_sess2,task1,169,OK
sub24,czy1_sess2,task1,170,OK
sub24,czy1_sess2,task1,171,OK
sub24,czy1_sess2,task1,172,OK
sub24,czy1_sess2,task1,173,OK
sub24,czy1_sess2,task1,174,OK
sub24,czy1_sess2,task1,175,OK
sub24,czy1_sess2,task1,176,OK
sub24,czy1_sess2,task1,177,OK
sub24,czy1_sess2,task1,178,OK
sub24,czy1_sess2,task1,179,OK
sub24,czy1_sess2,task1,180,OK
sub24,czy1_sess2,task1,181,OK
sub24,czy1_sess2,task1,182,OK
sub24,czy1_sess2,task1,183,OK
sub24,czy1_sess2,task1,184,OK
sub24,czy1_sess2,task1,185,OK
sub24,czy1_sess2,task1,186,OK
sub24,czy1_sess2,task1,187,OK
sub24,czy1_sess2,task1,188,OK
sub24,czy1_sess2,task1,189,OK
sub24,czy1_sess2,task1,190,OK
sub24,czy1_sess2,task1,191,OK
sub24,czy1_sess2,task1,192,OK
sub24,czy1_sess2,task1,193,OK
sub24,czy1_sess2,task1,194,OK
sub24,czy1_sess2,task1,195,OK
sub24,czy1_sess2,task1,196,OK
sub24,czy1_sess2,task1,197,OK
sub24,czy1_sess2,task1,198,OK
sub24,czy1_sess2,task1,199,OK
sub24,czy1_sess2,task1,200,OK
sub24,czy1_sess2,task1,201,OK
sub24,czy1_sess2,task1,202,OK
sub24,czy1_sess2,task1,203,OK
sub24,czy1_sess2,task1,204,OK
sub24,czy1_sess2,task1,205,OK
sub24,czy1_sess2,task1,206,OK
sub24,czy1_sess2,task1,207,OK
sub24,czy1_sess2,task1,208,OK
sub24,czy1_sess2,task1,209,OK
sub24,czy1_sess2,task1,210,OK
sub24,czy1_sess2,task1,211,OK
sub24,czy1_sess2,task1,212,OK
sub24,czy1_sess2,task1,213,OK
sub24,czy1_sess2,task1,214,OK
sub24,czy1_sess2,task1,215,OK
sub24,czy1_sess2,task1,216,OK
sub24,czy1_sess2,task1,217,OK
sub24,czy1_sess2,task1,218,OK
sub24,czy1_sess2,task1,219,OK
sub24,czy1_sess2,task1,220,OK
sub24,czy1_sess2,task1,221,OK
sub24,czy1_sess2,task1,222,OK
sub24,czy1_sess2,task1,223,OK
sub24,czy1_sess2,task1,224,OK
sub24,czy1_sess2,task1,225,OK
sub24,czy1_sess2,task1,226,OK
sub24,czy1_sess2,task1,227,OK
sub24,czy1_sess2,task1,228,OK
sub24,czy1_sess2,task1,229,OK
sub24,czy1_sess2,task1,230,OK
sub24,czy1_sess2,task1,231,OK
sub24,czy1_sess2,task1,232,OK
sub24,czy1_sess2,task1,233,OK
sub24,czy1_sess2,task1,234,OK
sub24,czy1_sess2,task1,235,OK
sub24,czy1_sess2,task1,236,OK
sub24,czy1_sess2,task1,237,OK
sub24,czy1_sess2,task1,238,OK
sub24,czy1_sess2,task1,239,OK
sub24,czy1_sess2,task1,240,OK
sub24,czy1_sess2,task1,241,OK
sub24,czy1_sess2,task1,242,OK
sub24,czy1_sess2,task1,243,OK
sub24,czy1_sess2,task1,244,OK
sub24,czy1_sess2,task1,245,OK
sub24,czy1_sess2,task1,246,OK
sub24,czy1_sess2,task1,247,OK
sub24,czy1_sess2,task1,248,OK
sub24,czy1_sess2,task1,249,OK
sub24,czy1_sess2,task1,250,OK
sub24,czy1_sess2,task1,251,OK
sub24,czy1_sess2,task1,252,OK
sub24,czy1_sess2,task1,253,OK
sub24,czy1_sess2,task1,254,OK
sub24,czy1_sess2,task1,255,OK
sub24,czy1_sess2,task1,256,OK
sub24,czy1_sess2,task1,257,OK
sub24,czy1_sess2,task1,258,OK
sub24,czy1_sess2,task1,259,OK
sub24,czy1_sess2,task1,260,OK
sub24,czy1_sess2,task1,261,OK
sub24,czy1_sess2,task1,262,OK
sub24,czy1_sess2,task1,263,OK
sub24,czy1_sess2,task1,264,OK
sub24,czy1_sess2,task1,265,OK
sub24,czy1_sess2,task1,266,OK
sub24,czy1_sess2,task1,267,OK
sub24,czy1_sess2,task1,268,OK
sub24,czy1_sess2,task1,269,OK
sub24,czy1_sess2,task1,270,OK
sub24,czy1_sess2,task1,271,OK
sub24,czy1_sess2,task1,272,OK
sub24,czy1_sess2,task1,273,OK
sub24,czy1_sess2,task1,274,OK
sub24,czy1_sess2,task1,275,OK
sub24,czy1_sess2,task1,276,OK
sub24,czy1_sess2,task1,277,Dropped_AutoReject
sub24,czy1_sess2,task1,278,OK
sub24,czy1_sess2,task1,279,OK
sub24,czy1_sess2,task1,280,OK
sub24,czy1_sess2,task1,281,OK
sub24,czy1_sess2,task1,282,OK
sub24,czy1_sess2,task1,283,OK
sub24,czy1_sess2,task1,284,OK
sub24,czy1_sess2,task1,285,OK
sub24,czy1_sess2,task1,286,OK
sub24,czy1_sess2,task1,287,OK
sub24,czy1_sess2,task1,288,OK
sub24,czy1_sess2,task1,289,OK
sub24,czy1_sess2,task1,290,OK
sub24,czy1_sess2,task1,291,OK
sub24,czy1_sess2,task1,292,OK
sub24,czy1_sess2,task1,293,OK
sub24,czy1_sess2,task1,294,OK
sub24,czy1_sess2,task1,295,OK
sub24,czy1_sess2,task1,296,OK
sub24,czy1_sess2,task1,297,OK
sub24,czy1_sess2,task1,298,OK
sub24,czy1_sess2,task1,299,OK
sub24,czy1_sess2,task1,300,OK
sub24,czy1_sess2,task1,301,OK
sub24,czy1_sess2,task1,302,OK
sub24,czy1_sess2,task1,303,OK
sub24,czy1_sess2,task1,304,OK
sub24,czy1_sess2,task1,305,OK
sub24,czy1_sess2,task1,306,OK
sub24,czy1_sess2,task1,307,Dropped_AutoReject
sub24,czy1_sess2,task1,308,OK
sub24,czy1_sess2,task1,309,OK
sub24,czy1_sess2,task1,310,OK
sub24,czy1_sess2,task1,311,OK
sub24,czy1_sess2,task1,312,OK
sub24,czy1_sess2,task1,313,OK
sub24,czy1_sess2,task1,314,OK
sub24,czy1_sess2,task1,315,OK
sub24,czy1_sess2,task1,316,OK
sub24,czy1_sess2,task1,317,OK
sub24,czy1_sess2,task1,318,OK
sub24,czy1_sess2,task1,319,Dropped_AutoReject
sub24,czy1_sess2,task1,320,OK
sub24,czy1_sess2,task1,321,OK
sub24,czy1_sess2,task1,322,OK
sub24,czy1_sess2,task1,323,OK
sub24,czy1_sess2,task1,324,OK
sub24,czy1_sess2,task1,325,OK
sub24,czy1_sess2,task1,326,OK
sub24,czy1_sess2,task1,327,OK
sub24,czy1_sess2,task1,328,OK
sub24,czy1_sess2,task1,329,OK
sub24,czy1_sess2,task1,330,OK
sub24,czy1_sess2,task1,331,OK
sub24,czy1_sess2,task1,332,OK
sub24,czy1_sess2,task1,333,OK
sub24,czy1_sess2,task1,334,OK
sub24,czy1_sess2,task1,335,OK
sub24,czy1_sess2,task1,336,OK
sub24,czy1_sess2,task1,337,OK
sub24,czy1_sess2,task1,338,OK
sub24,czy1_sess2,task1,339,OK
sub24,czy1_sess2,task1,340,OK
sub24,czy1_sess2,task1,341,OK
sub24,czy1_sess2,task1,342,OK
sub24,czy1_sess2,task1,343,OK
sub24,czy1_sess2,task1,344,OK
sub24,czy1_sess2,task1,345,OK
sub24,czy1_sess2,task1,346,OK
sub24,czy1_sess2,task1,347,OK
sub24,czy1_sess2,task1,348,OK
sub24,czy1_sess2,task1,349,OK
sub24,czy1_sess2,task1,350,OK
sub24,czy1_sess2,task1,351,OK
sub24,czy1_sess2,task1,352,OK
sub24,czy1_sess2,task1,353,OK
sub24,czy1_sess2,task1,354,OK
sub24,czy1_sess2,task1,355,OK
sub24,czy1_sess2,task1,356,OK
sub24,czy1_sess2,task1,357,OK
sub24,czy1_sess2,task1,358,OK
sub24,czy1_sess2,task1,359,OK
sub24,czy1_sess2,task1,360,OK
sub24,czy1_sess2,task1,361,OK
sub24,czy1_sess2,task1,362,OK
sub24,czy1_sess2,task1,363,OK
sub24,czy1_sess2,task1,364,OK
sub24,czy1_sess2,task1,365,OK
sub24,czy1_sess2,task1,366,OK
sub24,czy1_sess2,task1,367,OK
sub24,czy1_sess2,task1,368,OK
sub24,czy1_sess2,task1,369,OK
sub24,czy1_sess2,task1,370,OK
sub24,czy1_sess2,task1,371,OK
sub24,czy1_sess2,task1,372,OK
sub24,czy1_sess2,task1,373,OK
sub24,czy1_sess2,task1,374,OK
sub24,czy1_sess2,task1,375,OK
sub24,czy1_sess2,task1,376,OK
sub24,czy1_sess2,task1,377,OK
sub24,czy1_sess2,task1,378,OK
sub24,czy1_sess2,task1,379,OK
sub24,czy1_sess2,task1,380,OK
sub24,czy1_sess2,task1,381,OK
sub24,czy1_sess2,task1,382,OK
sub24,czy1_sess2,task1,383,OK
sub24,czy1_sess2,task1,384,OK
sub24,czy1_sess2,task1,385,OK
sub24,czy1_sess2,task1,386,OK
sub24,czy1_sess2,task1,387,OK
sub24,czy1_sess2,task1,388,OK
sub24,czy1_sess2,task1,389,OK
sub24,czy1_sess2,task1,390,OK
sub24,czy1_sess2,task1,391,OK
sub24,czy1_sess2,task1,392,OK
sub24,czy1_sess2,task1,393,OK
sub24,czy1_sess2,task1,394,OK
sub24,czy1_sess2,task1,395,OK
sub24,czy1_sess2,task1,396,OK
sub24,czy1_sess2,task1,397,OK
sub24,czy1_sess2,task1,398,OK
sub24,czy1_sess2,task1,399,OK
sub24,czy1_sess2,task1,400,OK
sub24,czy1_sess2,task1,401,OK
sub24,czy1_sess2,task1,402,OK
sub24,czy1_sess2,task1,403,OK
sub24,czy1_sess2,task1,404,OK
sub24,czy1_sess2,task1,405,OK
sub24,czy1_sess2,task1,406,OK
sub24,czy1_sess2,task1,407,OK
sub24,czy1_sess2,task1,408,OK
sub24,czy1_sess2,task1,409,OK
sub24,czy1_sess2,task1,410,OK
sub24,czy1_sess2,task1,411,OK
sub24,czy1_sess2,task1,412,OK
sub24,czy1_sess2,task1,413,OK
sub24,czy1_sess2,task1,414,OK
sub24,czy1_sess2,task1,415,OK
sub24,czy1_sess2,task1,416,OK
sub24,czy1_sess2,task1,417,OK
sub24,czy1_sess2,task1,418,OK
sub24,czy1_sess2,task1,419,OK
sub24,czy1_sess2,task1,420,OK
sub24,czy1_sess2,task1,421,OK
sub24,czy1_sess2,task1,422,OK
sub24,czy1_sess2,task1,423,OK
sub24,czy1_sess2,task1,424,OK
sub24,czy1_sess2,task1,425,OK
sub24,czy1_sess2,task1,426,OK
sub24,czy1_sess2,task1,427,OK
sub24,czy1_sess2,task1,428,OK
sub24,czy1_sess2,task1,429,OK
sub24,czy1_sess2,task1,430,OK
sub24,czy1_sess2,task1,431,OK
sub24,czy1_sess2,task1,432,OK
sub24,czy1_sess2,task1,433,OK
sub24,czy1_sess2,task1,434,OK
sub24,czy1_sess2,task1,435,OK
sub24,czy1_sess2,task1,436,OK
