subject,-0.500,-0.490,-0.480,-0.470,-0.460,-0.450,-0.440,-0.430,-0.420,-0.410,-0.400,-0.390,-0.380,-0.370,-0.360,-0.350,-0.340,-0.330,-0.320,-0.310,-0.300,-0.290,-0.280,-0.270,-0.260,-0.250,-0.240,-0.230,-0.220,-0.210,-0.200,-0.190,-0.180,-0.170,-0.160,-0.150,-0.140,-0.130,-0.120,-0.110,-0.100,-0.090,-0.080,-0.070,-0.060,-0.050,-0.040,-0.030,-0.020,-0.010,0.000,0.010,0.020,0.030,0.040,0.050,0.060,0.070,0.080,0.090,0.100,0.110,0.120,0.130,0.140,0.150,0.160,0.170,0.180,0.190,0.200,0.210,0.220,0.230,0.240,0.250,0.260,0.270,0.280,0.290
sub18,0.5208333333333334,0.5557777777777777,0.5460555555555555,0.5348333333333334,0.5714999999999999,0.55675,0.6011111111111112,0.5918611111111112,0.6216666666666666,0.6026111111111112,0.5962777777777778,0.6065833333333334,0.5458611111111112,0.5163888888888888,0.5013055555555554,0.5409444444444446,0.54,0.549138888888889,0.5411111111111111,0.5278333333333334,0.5458333333333334,0.5394166666666667,0.4823333333333334,0.4576666666666667,0.4602777777777778,0.4495,0.5002777777777778,0.48772222222222217,0.5061666666666665,0.538861111111111,0.5274166666666666,0.5440277777777778,0.5722222222222222,0.5788055555555556,0.5784166666666667,0.5646944444444444,0.5831111111111109,0.5963611111111111,0.5701944444444443,0.5635555555555556,0.5450555555555555,0.5699722222222221,0.6204166666666666,0.6535277777777778,0.6434166666666666,0.6161388888888889,0.5868888888888889,0.60175,0.6250555555555556,0.6337222222222222,0.6350277777777779,0.5904444444444443,0.6112777777777778,0.5881944444444445,0.5559444444444445,0.5351666666666668,0.5436944444444445,0.5689444444444443,0.5517777777777777,0.5047222222222222,0.5426666666666667,0.5669722222222223,0.57225,0.5068611111111111,0.5386666666666667,0.5631388888888889,0.5852777777777778,0.5954166666666667,0.6017222222222223,0.5882777777777777,0.5977777777777777,0.6128333333333333,0.5976111111111111,0.5689722222222222,0.5677222222222221,0.5896666666666668,0.5737222222222222,0.6017222222222223,0.5881944444444444,0.5878333333333333
sub19,0.56954185520362,0.5964366515837105,0.5905825791855204,0.5483880090497737,0.5557975113122172,0.5339932126696832,0.5252262443438914,0.5044966063348417,0.5147058823529412,0.5630938914027149,0.519485294117647,0.5391968325791855,0.5349830316742081,0.5531391402714931,0.5560237556561086,0.516487556561086,0.4684671945701358,0.4940328054298642,0.5035067873303167,0.5303167420814479,0.48874434389140264,0.4794400452488688,0.5072398190045248,0.5235576923076922,0.5486142533936651,0.5458427601809954,0.5103223981900452,0.5163461538461539,0.5277149321266968,0.542618778280543,0.5786481900452488,0.5740950226244343,0.5874151583710406,0.596012443438914,0.5812499999999999,0.5474830316742081,0.5704468325791854,0.6022341628959278,0.5921380090497738,0.582918552036199,0.5647058823529412,0.6116515837104072,0.5900452488687782,0.5930712669683257,0.6018382352941176,0.6352658371040724,0.6033371040723982,0.609049773755656,0.6227092760180997,0.5582013574660634,0.5273472850678733,0.5547511312217195,0.5474547511312219,0.5449095022624434,0.503393665158371,0.5524038461538462,0.546747737556561,0.5720022624434389,0.567816742081448,0.5567024886877828,0.48829185520362,0.5546662895927602,0.4838518099547512,0.50585407239819,0.5071266968325792,0.5064762443438914,0.5135463800904978,0.518552036199095,0.5347567873303167,0.489762443438914,0.5367647058823529,0.5743495475113123,0.5743495475113122,0.5820984162895929,0.5441176470588236,0.5152149321266968,0.5908653846153846,0.5867364253393664,0.6197963800904976,0.6572963800904977
sub20,0.5624895104895107,0.5583776223776222,0.5510769230769231,0.569902097902098,0.5660979020979021,0.5714125874125874,0.5376223776223776,0.5431328671328671,0.5278041958041959,0.5423776223776224,0.5177062937062937,0.5344335664335664,0.5206433566433567,0.5306293706293707,0.5204195804195804,0.5213426573426573,0.4981538461538461,0.4628251748251748,0.45759440559440556,0.4867132867132867,0.514965034965035,0.5387132867132868,0.4685314685314685,0.5127552447552448,0.5253146853146854,0.5244755244755245,0.5066293706293706,0.49496503496503497,0.543076923076923,0.4789090909090909,0.48777622377622387,0.5211748251748252,0.5631328671328671,0.5948251748251747,0.5535384615384615,0.5532867132867133,0.5860979020979021,0.5942937062937063,0.580979020979021,0.5457342657342659,0.5810909090909091,0.5441678321678323,0.6082797202797203,0.6003636363636364,0.5827132867132867,0.5370629370629372,0.5354125874125875,0.540951048951049,0.5537342657342658,0.5945174825174825,0.5722517482517483,0.5483916083916085,0.5547692307692309,0.556923076923077,0.47972027972027975,0.4721958041958042,0.5381258741258741,0.5079720279720281,0.5118601398601398,0.48430769230769233,0.5563916083916084,0.5300419580419581,0.5287272727272726,0.48990209790209793,0.5272167832167832,0.5283636363636364,0.5112447552447553,0.4911328671328671,0.5535664335664335,0.5344895104895105,0.5693986013986014,0.5530629370629372,0.5333146853146852,0.5471888111888112,0.5630489510489511,0.5716643356643357,0.5732587412587413,0.5768111888111889,0.5365034965034965,0.527888111888112
sub21,0.5614756406646014,0.4860884257955506,0.5283018867924529,0.5390030977189524,0.5385806814981694,0.5510842016333427,0.570402703463813,0.5397916079977472,0.5579836665727964,0.5328076598141369,0.5558715854688819,0.522951281329203,0.603914390312588,0.5429174880315404,0.5394818361025064,0.514531117994931,0.4987609124190368,0.5108420163334273,0.5657842861165868,0.5525204167840045,0.4995494226978317,0.543593353984793,0.5907068431427767,0.5639819769079133,0.5751337651365813,0.5290340749084765,0.5153759504364968,0.5498732751337652,0.5617854125598424,0.5464939453675021,0.5621515066178542,0.5255139397352859,0.5225007040270346,0.5338496198254012,0.5543790481554491,0.582511968459589,0.5651647423261053,0.5642635877217684,0.5538721486905097,0.5575612503520135,0.5497324697268375,0.5499859194593072,0.5404674739509997,0.5348634187552802,0.5690228104759223,0.5526330611095467,0.5179667699239652,0.5624894395944804,0.5334835257673894,0.5163615882849901,0.5549704308645452,0.5558997465502675,0.5318783441284145,0.5137989298789074,0.5566882568290623,0.6037454238242749,0.5655871585468881,0.5297381019431147,0.5174317093776402,0.5323007603491974,0.5522388059701493,0.5738946775556182,0.5577020557589412,0.5267811883976344,0.5081385525204168,0.4989017178259645,0.5116868487749928,0.527344410025345,0.497212052942833,0.49983103351168684,0.5437904815544917,0.5304984511405239,0.5461841734722613,0.557476767107857,0.5914953534215714,0.5482399324134046,0.5425513939735286,0.5479301605181639,0.5634187552802028,0.569754998591946
sub22,0.5211279461279461,0.5358585858585858,0.5645342312008979,0.4877104377104377,0.5211560044893379,0.5232323232323233,0.5081088664421998,0.5229797979797979,0.5067620650953985,0.5297138047138047,0.44753086419753085,0.4730639730639731,0.4769360269360269,0.5372615039281705,0.5617283950617284,0.5406565656565656,0.49377104377104375,0.5045735129068463,0.5167227833894501,0.5416105499438831,0.5314814814814814,0.4904882154882155,0.4886644219977554,0.5312008978675646,0.5132716049382717,0.5163580246913579,0.5051907968574636,0.47758136924803585,0.49003928170594835,0.5184062850729517,0.5746632996632997,0.5643939393939393,0.5477272727272727,0.507435465768799,0.5212121212121212,0.549551066217733,0.5888608305274973,0.5590628507295173,0.5674803591470259,0.5906004489337823,0.6015432098765432,0.5626262626262626,0.5186026936026936,0.5212401795735129,0.5512626262626262,0.5834455667789001,0.5505611672278339,0.5347362514029179,0.5647586980920314,0.5331930415263748,0.4973625140291807,0.5236531986531987,0.5313973063973064,0.5543771043771044,0.5590628507295173,0.5393939393939394,0.5175925925925926,0.5302749719416386,0.525,0.5849607182940517,0.5931537598204265,0.6049382716049384,0.5791806958473625,0.547334455667789,0.542929292929293,0.535662177328844,0.5118406285072952,0.48630751964085295,0.4829405162738496,0.5252244668911337,0.5311447811447811,0.5288159371492704,0.5059483726150392,0.48302469135802467,0.4998316498316499,0.49531425364758686,0.5410493827160494,0.5538159371492706,0.5701459034792369,0.5609427609427609
sub26,0.5945961483184823,0.6774073009485484,0.6380856567979304,0.6494107502155791,0.6464501293475136,0.6671744754239725,0.638430583501006,0.6229376257545272,0.6261569416498994,0.6294912331129636,0.6196608220753089,0.6104340327680366,0.5834147743604484,0.561483184823225,0.5627766599597586,0.572722046565105,0.589652198907732,0.5754527162977868,0.5553607358436332,0.5715722908881864,0.5702213279678069,0.5903707962058062,0.5963782696177062,0.5802816901408451,0.5849956884162115,0.6012934751365335,0.6058637539522851,0.6179361885599312,0.6216728945099166,0.6254383443518252,0.5937625754527164,0.61279103190572,0.6288588674906582,0.6323656223052601,0.605087668870365,0.651279103190572,0.6476573728082782,0.6457890198332854,0.6608508192009198,0.6327967806841046,0.6381431445817763,0.6626616843920667,0.6425409600459903,0.6232825524576028,0.658120149468238,0.6899971256108077,0.6692152917505031,0.6438344351825238,0.6562805403851681,0.6276516240298937,0.5918079908019547,0.5836734693877551,0.5881287726358149,0.5438344351825237,0.5377407300948549,0.5753664846220178,0.5528025294624892,0.495688416211555,0.49028456453003744,0.5141419948260995,0.4877551020408163,0.5235699913768322,0.4941937338315608,0.5355561943087095,0.5482609945386605,0.5597298074159242,0.5643288301235987,0.6042540960045991,0.6125898246622593,0.5947111238861742,0.5843920666858293,0.6305835010060361,0.6483472262144293,0.660592124173613,0.6415349238286863,0.6426559356136821,0.6362747916067836,0.6302098304110377,0.6444668008048289,0.6305260132221903
sub31,0.5351779755283649,0.5762235817575083,0.5780867630700779,0.582424916573971,0.49196329254727467,0.4773637374860956,0.48948832035595097,0.5268909899888766,0.5097608453837597,0.5407953281423804,0.5153781979977752,0.5633759733036707,0.47082869855394877,0.5211345939933258,0.4937986651835372,0.48770856507230265,0.5147107897664072,0.5186596218020023,0.47152391546162403,0.4994438264738599,0.5046162402669634,0.4692714126807564,0.4717185761957731,0.5319799777530589,0.5349833147942158,0.5198832035595106,0.5724137931034483,0.574582869855395,0.5882369299221356,0.5743325917686318,0.5743047830923247,0.574833147942158,0.5331757508342603,0.5438542825361512,0.5583147942157953,0.5453281423804227,0.5457452725250279,0.517741935483871,0.4987486095661847,0.4399054505005561,0.5095383759733036,0.5494160177975527,0.4911568409343715,0.5418242491657398,0.5671579532814238,0.5538097886540602,0.5273359288097886,0.48637374860956617,0.5112903225806452,0.5347052280311457,0.5465517241379311,0.4919076751946608,0.5233870967741936,0.5389877641824249,0.5332313681868743,0.5089543937708566,0.5457730812013348,0.5404616240266964,0.5315350389321468,0.5433259176863181,0.5490545050055617,0.507424916573971,0.49235261401557284,0.5501390433815351,0.482647385984427,0.47288654060066737,0.47728031145717464,0.5266963292547274,0.5374026696329255,0.5577864293659621,0.5334538375973303,0.4867352614015573,0.49382647385984424,0.5280589543937708,0.5460511679644049,0.5375139043381535,0.5410177975528365,0.5522246941045607,0.5700500556173527,0.52174638487208
sub32,0.5381535038932146,0.5597330367074528,0.6056729699666296,0.5694104560622915,0.5292825361512793,0.5488598442714127,0.5544493882091213,0.5347330367074528,0.5193270300333703,0.4765850945494995,0.5016129032258065,0.5480533926585094,0.5472469410456062,0.5397942157953282,0.5346218020022248,0.578170189098999,0.5226362625139044,0.49574527252502776,0.49098998887652956,0.5243325917686318,0.49265850945494993,0.49738598442714127,0.47397107897664076,0.5053392658509454,0.4854004449388209,0.5367630700778643,0.5904616240266962,0.47803114571746397,0.4950222469410456,0.560511679644049,0.5423526140155729,0.585511679644049,0.5311457174638488,0.5129866518353726,0.5083147942157954,0.521245828698554,0.5096774193548388,0.5013904338153504,0.5557842046718576,0.5859010011123471,0.5623192436040044,0.5459121245828699,0.5776418242491659,0.5755005561735261,0.5331757508342603,0.5484149054505005,0.5728587319243604,0.5126529477196885,0.5304505005561735,0.5687708565072301,0.6044493882091212,0.5775862068965516,0.6118464961067853,0.5933259176863183,0.517741935483871,0.5133759733036708,0.5458565072302559,0.5782814238042269,0.5791434927697441,0.6044493882091213,0.5989988876529477,0.5882647385984429,0.5818131256952169,0.5238320355951058,0.5195773081201336,0.513820912124583,0.5205506117908787,0.5152947719688543,0.5325361512791991,0.5578142380422693,0.5791156840934372,0.5507230255839822,0.5664071190211346,0.6040600667408232,0.607119021134594,0.6203281423804227,0.6317296996662958,0.589822024471635,0.5563681868743048,0.5745828698553948
sub36,0.47991071428571425,0.5506417410714286,0.5532087053571428,0.5393973214285714,0.5582868303571428,0.5663225446428571,0.5498046875,0.5451729910714287,0.5092354910714285,0.5278738839285714,0.5060825892857144,0.49068080357142857,0.4902622767857143,0.5123604910714287,0.5005301339285714,0.560239955357143,0.5090959821428572,0.4523158482142858,0.45234375,0.4736607142857143,0.4763392857142857,0.47536272321428574,0.5349051339285714,0.5405691964285714,0.4748325892857143,0.4360212053571429,0.5041573660714285,0.5065848214285713,0.4973214285714286,0.5308314732142858,0.5486607142857143,0.5063337053571428,0.5175502232142858,0.509765625,0.5200055803571427,0.5585937500000001,0.5127511160714284,0.5476004464285714,0.5614118303571427,0.5847935267857143,0.6058314732142858,0.5531529017857142,0.5794363839285713,0.5976004464285715,0.5927176339285716,0.5575334821428571,0.5666015625,0.5994140625000001,0.5015066964285715,0.4951450892857143,0.5142020089285715,0.5416573660714287,0.5587611607142857,0.5741071428571429,0.5190569196428572,0.5380301339285714,0.5022879464285714,0.47734375000000007,0.5126674107142857,0.5689732142857145,0.5159877232142857,0.4974888392857143,0.45892857142857146,0.4741908482142857,0.5036272321428571,0.5224888392857143,0.5922154017857143,0.600390625,0.5712053571428573,0.5892578125,0.5835379464285714,0.5509765624999998,0.5537109375,0.5225446428571429,0.5363839285714286,0.5568080357142857,0.5350446428571429,0.5256696428571429,0.5488839285714285,0.5579520089285716
