subject,-0.420,-0.410,-0.400,-0.390,-0.380,-0.370,-0.360,-0.350,-0.340,-0.330,-0.320,-0.310,-0.300,-0.290,-0.280,-0.270,-0.260,-0.250,-0.240,-0.230,-0.220,-0.210,-0.200,-0.190,-0.180,-0.170,-0.160,-0.150,-0.140,-0.130,-0.120,-0.110,-0.100,-0.090,-0.080,-0.070,-0.060,-0.050,-0.040,-0.030,-0.020,-0.010,0.000,0.010,0.020,0.030,0.040,0.050,0.060,0.070,0.080,0.090,0.100,0.110,0.120,0.130,0.140,0.150,0.160,0.170,0.180,0.190,0.200,0.210,0.220,0.230,0.240,0.250,0.260,0.270,0.280,0.290
sub18,0.51075,0.5521944444444444,0.5476944444444445,0.5523055555555556,0.5106666666666666,0.508,0.5033888888888889,0.4800000000000001,0.5216388888888889,0.5530833333333335,0.5009444444444444,0.45125000000000004,0.48575,0.4956388888888889,0.555638888888889,0.5605555555555555,0.537,0.5629722222222222,0.5485833333333334,0.5818055555555555,0.5118611111111112,0.5153333333333334,0.5095,0.5270833333333332,0.5137500000000002,0.4756388888888889,0.5105277777777778,0.5536666666666668,0.5260277777777779,0.5111388888888888,0.4637777777777778,0.5566944444444444,0.5734999999999999,0.551861111111111,0.5416111111111112,0.5089722222222222,0.5318888888888889,0.5350277777777778,0.5504722222222223,0.5105,0.5438333333333334,0.5353333333333333,0.48741666666666666,0.5070833333333333,0.5675,0.5580555555555555,0.47750000000000004,0.47458333333333336,0.4995277777777778,0.49302777777777784,0.5174444444444445,0.5080277777777777,0.5223055555555555,0.5262777777777778,0.5061388888888889,0.5028333333333332,0.5371944444444444,0.5779722222222222,0.5938333333333332,0.5126111111111111,0.5277222222222221,0.49730555555555556,0.5691944444444444,0.5785555555555556,0.5458333333333333,0.5603888888888889,0.5072222222222222,0.5424444444444445,0.5408055555555557,0.5888888888888888,0.5502222222222223,0.5346388888888889
sub19,0.5616515837104072,0.6100961538461539,0.5594457013574662,0.5770079185520361,0.6208710407239819,0.635576923076923,0.5740667420814479,0.5786199095022625,0.5413178733031674,0.522680995475113,0.5375848416289593,0.5071266968325792,0.5288744343891402,0.523133484162896,0.504524886877828,0.5532239819004524,0.5620192307692309,0.5297794117647059,0.5496323529411764,0.49468325791855194,0.5383484162895928,0.5553450226244345,0.5992929864253392,0.5738122171945702,0.588433257918552,0.5429864253393666,0.5625,0.5674490950226245,0.5437782805429864,0.5018947963800906,0.5477375565610859,0.5792703619909503,0.5716346153846155,0.5745192307692307,0.5313914027149321,0.5145927601809954,0.5463235294117647,0.5764140271493213,0.533908371040724,0.5182975113122172,0.5496889140271494,0.4796945701357466,0.5432126696832579,0.5419400452488687,0.5215780542986426,0.5273472850678733,0.4561368778280543,0.48167420814479633,0.4233031674208145,0.49162895927601813,0.47423642533936655,0.5257070135746605,0.5353223981900453,0.5642251131221718,0.5608880090497737,0.5101244343891402,0.5425904977375566,0.4913744343891403,0.53045814479638,0.5133766968325791,0.5101527149321268,0.5958710407239819,0.5669683257918552,0.5858031674208145,0.596408371040724,0.5492364253393665,0.5158371040723982,0.5806843891402714,0.5585972850678733,0.5577205882352942,0.6046097285067873,0.6091346153846154
sub20,0.4920000000000001,0.5821538461538461,0.5364195804195805,0.5130349650349649,0.5277762237762238,0.5257902097902099,0.5503496503496503,0.5493146853146854,0.5031048951048951,0.5479999999999999,0.5179300699300698,0.45130069930069927,0.4377062937062937,0.49728671328671326,0.4972867132867133,0.4877762237762237,0.4755804195804195,0.5038881118881119,0.5358881118881119,0.5304615384615385,0.5338741258741259,0.5377342657342657,0.5412867132867133,0.5453986013986014,0.5727272727272729,0.5510489510489511,0.5386013986013987,0.5246433566433566,0.5087552447552447,0.47756643356643363,0.4941258741258741,0.5447552447552447,0.509986013986014,0.5393286713286713,0.5451468531468533,0.554937062937063,0.533874125874126,0.5224055944055943,0.46923076923076923,0.4552167832167832,0.46411188811188814,0.47351048951048946,0.5276923076923077,0.5510489510489511,0.6022097902097904,0.5561398601398602,0.5392447552447553,0.5138181818181818,0.5223216783216784,0.5580979020979021,0.5091188811188812,0.4815944055944056,0.5234965034965036,0.5457342657342658,0.5634685314685314,0.5501818181818182,0.5613706293706293,0.5411188811188812,0.5265454545454545,0.5113846153846154,0.550965034965035,0.5874685314685314,0.5734265734265735,0.558937062937063,0.5836083916083916,0.5442517482517483,0.5355244755244757,0.5393566433566434,0.5450349650349651,0.5079720279720281,0.5962237762237763,0.5597202797202797
sub21,0.5084483244156576,0.5503238524359335,0.5204167840045058,0.5397916079977471,0.5332019149535342,0.5344691636158828,0.5256829062235989,0.5183047029005914,0.5284990143621515,0.5028161081385526,0.48744015770205584,0.4565756125035202,0.4835539284708533,0.45212616164460717,0.4865390030977189,0.47352858349760635,0.5041396789636723,0.5059983103351169,0.5060264714165024,0.5095747676710787,0.5033230076034919,0.5263024500140806,0.5332300760349198,0.5855533652492255,0.56085609687412,0.506702337369755,0.515967333145593,0.5266685440720924,0.5794987327513377,0.4946493945367503,0.5300197127569699,0.48394818361025066,0.5139115742044494,0.5219938045620953,0.5266403829907069,0.5569135454801465,0.487130385806815,0.468149816952971,0.5207828780625177,0.5171500985637849,0.5549985919459307,0.5524077724584624,0.5276541819205858,0.5189242466910728,0.5481836102506337,0.587552802027598,0.5495071810757534,0.5243593353984793,0.49234018586313716,0.5346662911855814,0.5802027597859759,0.5070402703463814,0.5535623767952689,0.5106448887637285,0.46516474232610533,0.5616446071529146,0.507293720078851,0.5063925654745143,0.5127288087862574,0.5477893551112363,0.5481836102506337,0.5315122500704026,0.5516755843424388,0.4793297662630245,0.5372289495916643,0.5276541819205858,0.511095466065897,0.5317656998028724,0.5623486341875528,0.5590819487468319,0.5657561250352015,0.5683469445226697
sub22,0.51175645342312,0.512598204264871,0.5969977553310887,0.595679012345679,0.5650112233445566,0.5038720538720539,0.5372053872053872,0.5358305274971942,0.48967452300785624,0.4956509539842873,0.5576038159371491,0.5171717171717173,0.5167508417508417,0.5498597081930414,0.4814253647586981,0.4624859708193042,0.44259259259259265,0.4846240179573513,0.5307519640852975,0.521127946127946,0.5086980920314254,0.5244107744107744,0.5048540965207633,0.4936026936026936,0.4795454545454546,0.5225589225589224,0.5103254769921437,0.5626823793490461,0.5342031425364757,0.491273849607183,0.507996632996633,0.5244107744107744,0.5756734006734006,0.575645342312009,0.5349046015712682,0.513888888888889,0.5368686868686868,0.5391414141414141,0.5562289562289562,0.5143097643097643,0.5006734006734007,0.4951459034792368,0.47098765432098755,0.5105499438832772,0.48512906846240184,0.561952861952862,0.5569865319865321,0.5363636363636364,0.4992143658810325,0.47556116722783387,0.4598204264870932,0.4473625140291806,0.5395061728395062,0.5205667789001123,0.49716610549943885,0.5041526374859708,0.5671156004489337,0.5627946127946128,0.5215768799102134,0.5415263748597081,0.5490179573512908,0.5190516273849607,0.5312570145903479,0.5787317620650955,0.5698933782267115,0.5394219977553311,0.560213243546577,0.5449214365881032,0.5200897867564536,0.5170594837261504,0.5036195286195286,0.5690516273849607
sub26,0.4696751940212704,0.5325668295487208,0.562316757688991,0.5673181948835873,0.5455878125898247,0.5512503592986491,0.5436044840471401,0.5374532911756251,0.5182811152630066,0.5047139982753664,0.5047427421672894,0.5343202069560219,0.5319632078183386,0.4919517102615695,0.4866340902558207,0.5353262431733257,0.500862316757689,0.47223340040241446,0.49198045415349234,0.5176487496407015,0.527335441218741,0.5625754527162978,0.5379994251221616,0.5536073584363322,0.5180224202357,0.5426559356136821,0.5280252946248922,0.5215866628341478,0.6108651911468812,0.614544409313021,0.5702500718597298,0.5390916930152343,0.5877263581488934,0.5690715722908881,0.5726933026731819,0.5457890198332855,0.5215004311583789,0.5721184248347226,0.5707674619143434,0.5466513365909744,0.5610520264443806,0.5411899971256109,0.5637539522851395,0.5404139120436906,0.5152342627191722,0.5192296636964645,0.5517964932451854,0.5565967231963208,0.5533486634090257,0.5449554469675194,0.5524001149755675,0.5121011784995689,0.4893935038804253,0.5530324805978729,0.5122161540672607,0.542742167289451,0.49180799080195453,0.5215866628341478,0.5563667720609369,0.5388329979879274,0.5545271629778672,0.5923541247484909,0.5449841908594424,0.539235412474849,0.5277378557056626,0.5271342339752801,0.5824949698189135,0.6087956309284277,0.6205518827249209,0.6477436044840472,0.5811440068985341,0.5849382006323656
sub31,0.4974694104560623,0.5233036707452724,0.5125695216907675,0.5406562847608454,0.6059510567296997,0.5526974416017797,0.5308676307007786,0.5299221357063404,0.5361512791991101,0.4882647385984427,0.5584816462736374,0.48971078976640703,0.49329810901001114,0.4974137931034484,0.47744716351501665,0.5081479421579533,0.5039210233592881,0.5387374860956619,0.5052002224694105,0.4772525027808676,0.4817296996662959,0.5136818687430478,0.5313125695216907,0.546357063403782,0.5390989988876529,0.5083982202447164,0.5444938820912124,0.4900444938820912,0.521384872080089,0.4949110122358175,0.5094549499443827,0.5016407119021135,0.5003893214682981,0.5293937708565072,0.5475250278086763,0.5136818687430478,0.4897107897664072,0.528448275862069,0.5058676307007787,0.4874582869855395,0.5199666295884317,0.5397107897664071,0.5323414905450501,0.5050889877641824,0.5207174638487209,0.48904338153503896,0.4819799777530589,0.5299777530589544,0.4989710789766407,0.45798109010011123,0.43231368186874297,0.4654060066740823,0.4981368186874304,0.5246106785317018,0.5618464961067853,0.536067853170189,0.513876529477197,0.49538375973303667,0.5160177975528365,0.4604838709677419,0.5103726362625138,0.5247219132369298,0.5078976640711902,0.5242769744160178,0.5699666295884316,0.5495272525027809,0.5319243604004449,0.4788654060066741,0.5194382647385984,0.48973859844271417,0.5150723025583982,0.5311179087875417
sub32,0.5795884315906563,0.5941601779755284,0.5981090100111234,0.5975806451612904,0.5879866518353727,0.5604282536151279,0.5459399332591769,0.5303114571746385,0.5114293659621802,0.5280311457174638,0.5208008898776417,0.48292547274749725,0.5403781979977753,0.5288097886540601,0.5406006674082313,0.5691323692992214,0.557174638487208,0.5161012235817575,0.46626807563959954,0.45756395995550614,0.528476084538376,0.5614015572858732,0.5915183537263627,0.5091768631813125,0.5485539488320356,0.5557563959955506,0.5265294771968854,0.5110956618464961,0.5349276974416017,0.560511679644049,0.5455506117908788,0.5549499443826473,0.5684093437152391,0.5577586206896552,0.5182703003337041,0.539071190211346,0.5394048943270301,0.5064794215795329,0.5224972191323692,0.5342880978865405,0.5290044493882091,0.5277808676307008,0.5317575083426028,0.4513348164627364,0.4817296996662959,0.5150166852057841,0.47433259176863185,0.5191323692992214,0.5077864293659623,0.48434371523915465,0.5039210233592881,0.5039210233592881,0.5385706340378198,0.5503893214682981,0.560567296996663,0.5106785317018911,0.5304226918798665,0.5529477196885428,0.5417686318131256,0.5864293659621802,0.5537819799777531,0.5043381535038931,0.5455784204671856,0.5200778642936597,0.5331757508342603,0.5976640711902113,0.47352614015572864,0.5377085650723027,0.5934649610678531,0.5943548387096774,0.564543937708565,0.5444660734149054
sub36,0.5238281249999999,0.5602399553571429,0.49037388392857134,0.4691964285714286,0.5193359375,0.5238281250000001,0.4830078125,0.48780691964285705,0.49408482142857146,0.5658203124999999,0.47438616071428574,0.5078404017857142,0.5014229910714285,0.47712053571428575,0.48465401785714296,0.4623325892857143,0.5436662946428571,0.5475446428571428,0.5681919642857143,0.5111049107142857,0.5136439732142858,0.49280133928571423,0.46325334821428565,0.48473772321428577,0.48892299107142867,0.5393694196428571,0.531947544642857,0.5094866071428572,0.5226004464285714,0.5490234375,0.5137276785714284,0.46330915178571425,0.5101841517857142,0.5238002232142858,0.5236886160714286,0.4639787946428572,0.5031808035714286,0.5463727678571428,0.5662388392857143,0.48127790178571433,0.43334263392857153,0.4397042410714286,0.47407924107142857,0.5025390624999999,0.5166573660714286,0.4772600446428571,0.5868582589285714,0.5551897321428573,0.5847377232142856,0.5809151785714286,0.5654017857142857,0.5502790178571428,0.4953962053571429,0.48423549107142855,0.4741350446428571,0.46771763392857146,0.5104352678571429,0.47352120535714287,0.5271763392857143,0.5336774553571428,0.5423549107142857,0.4827287946428571,0.5444196428571428,0.44154575892857145,0.49419642857142854,0.47887834821428565,0.4976283482142857,0.4967912946428572,0.5290736607142856,0.5159040178571429,0.48856026785714296,0.4902064732142858
