train_time,test_time,mean_auc,sem_auc,t_value_vs_0.5,cluster_corrected_significant
0.08199999999999996,-0.39599999999999996,0.49227961932057923,0.010070078637866957,-0.7666653813793971,0
0.08199999999999996,-0.39399999999999996,0.4937560602494305,0.009451486012028023,-0.6606304810294831,0
0.08199999999999996,-0.39199999999999996,0.4953345642010002,0.008667464941015038,-0.5382699359904812,0
0.08199999999999996,-0.39,0.4968846923687866,0.007705294522648248,-0.4043074047405428,0
0.08199999999999996,-0.388,0.4984846539245119,0.00674119246878126,-0.22478902397545583,0
0.08199999999999996,-0.386,0.4992528536195709,0.005921351475832376,-0.12617835362056903,0
0.08199999999999996,-0.384,0.49931443296256406,0.005435344015046824,-0.12613130567966163,0
0.08199999999999996,-0.382,0.49875050452602077,0.005244125754213422,-0.23826573437438245,0
0.08199999999999996,-0.38,0.4986861890356269,0.005282640083825455,-0.24870347847390933,0
0.08199999999999996,-0.378,0.49818198750101517,0.005544304658327768,-0.3279063130584107,0
0.08199999999999996,-0.376,0.4981725210310408,0.005928792113396855,-0.3082379908092491,0
0.08199999999999996,-0.374,0.49734588135870106,0.006329897690199716,-0.41929882143405783,0
0.08199999999999996,-0.372,0.49746348332554957,0.00664892919763832,-0.38149250789906586,0
0.08199999999999996,-0.37,0.49805015583367007,0.007182047885588302,-0.2714886056722741,0
0.08199999999999996,-0.368,0.4992653845846641,0.0076867370849603755,-0.09556921320663289,0
0.08199999999999996,-0.366,0.5010763472978758,0.00801426267547476,0.1343039704912025,0
0.08199999999999996,-0.364,0.5031935893622069,0.00810351853298982,0.3940991001878596,0
0.08199999999999996,-0.362,0.5044917876143231,0.008173304156533072,0.5495681462842411,0
0.08199999999999996,-0.36,0.5049058599659619,0.007937183828394813,0.6180857180618106,0
0.08199999999999996,-0.358,0.5049023452642928,0.007459489073556116,0.6571958502723133,0
0.08199999999999996,-0.356,0.5052820075381936,0.00697738217334417,0.7570185216989523,0
0.08199999999999996,-0.354,0.5046821102408382,0.006512104258390514,0.7189857617536595,0
0.08199999999999996,-0.352,0.5045222129581648,0.006196751439749873,0.7297715588778536,0
0.08199999999999996,-0.35,0.5039654771628418,0.006084973122243154,0.6516835955028862,0
0.08199999999999996,-0.348,0.5037600809875932,0.006263393210701616,0.6003265101045749,0
0.08199999999999996,-0.346,0.5027070647394567,0.006380099974606239,0.424298169343939,0
0.08199999999999996,-0.344,0.5017975949600887,0.00634446548540855,0.2833327668379383,0
0.08199999999999996,-0.34199999999999997,0.5016547124239337,0.006373603627947688,0.2596195999195704,0
0.08199999999999996,-0.33999999999999997,0.5010688960453303,0.006413757965036068,0.16665674806521177,0
0.08199999999999996,-0.33799999999999997,0.5005780243635015,0.00640518339843671,0.09024321827267343,0
0.08199999999999996,-0.33599999999999997,0.4996549648414304,0.006508877695974492,-0.05300993115647955,0
0.08199999999999996,-0.33399999999999996,0.49878379101202613,0.006607484694581802,-0.18406535076367064,0
0.08199999999999996,-0.33199999999999996,0.49807474743294916,0.006387926500466828,-0.3013892797467409,0
0.08199999999999996,-0.32999999999999996,0.49686085232852895,0.006406055717831894,-0.4900281561293351,0
0.08199999999999996,-0.32799999999999996,0.49622550442922403,0.006321221571898588,-0.5971148974678834,0
0.08199999999999996,-0.32599999999999996,0.4961606710828487,0.006471760955290892,-0.5932433140956018,0
0.08199999999999996,-0.32399999999999995,0.4957525936642252,0.006803670604484609,-0.6242815948460477,0
0.08199999999999996,-0.32199999999999995,0.4956746183811904,0.006768895305479277,-0.6390084974882559,0
0.08199999999999996,-0.31999999999999995,0.49503584568718867,0.006833471567569372,-0.7264469111674462,0
0.08199999999999996,-0.318,0.4944764396516868,0.006911330537795825,-0.7992036147173909,0
0.08199999999999996,-0.316,0.4935635900427519,0.00677132069622527,-0.9505398202209074,0
0.08199999999999996,-0.314,0.4930974729028648,0.006623902880268537,-1.0420634513976201,0
0.08199999999999996,-0.312,0.4926531213902205,0.006691499294539267,-1.0979420734266745,0
0.08199999999999996,-0.31,0.49253549428926,0.006682443642990093,-1.1170323476757331,0
0.08199999999999996,-0.308,0.4927259115507263,0.00664057593720372,-1.0954002360730004,0
0.08199999999999996,-0.306,0.4936295747174109,0.00666191978551502,-0.9562446693579518,0
0.08199999999999996,-0.304,0.495238417166694,0.006804660665446937,-0.6997531643987251,0
0.08199999999999996,-0.302,0.49748400503881596,0.006969206645266591,-0.36101597918506595,0
0.08199999999999996,-0.3,0.49911585088683214,0.007285315889351959,-0.1213604360601704,0
0.08199999999999996,-0.298,0.4992536982094844,0.00774238100534358,-0.09639176759714921,0
0.08199999999999996,-0.296,0.4995438996734266,0.008051717577962964,-0.05664633938747292,0
0.08199999999999996,-0.294,0.49923833987075256,0.008183747429754785,-0.09306984798652324,0
0.08199999999999996,-0.292,0.4988742598156448,0.008076705912205185,-0.13938110370639306,0
